原点(緯度),原点(経度),kW単価(φ800mm)_Dg1,kW単価(φ800mm)_Dg2,kW単価(φ800mm)_Dg3,kW単価(φ800mm)_Dg4
34.69778438,135.5809767,,221.1124541,3992.015795,2000.192796
34.69779371,135.5837061,0,125.5476019,2466.104995,1870.388252
34.69780298,135.5864355,0,90.52888384,1932.427189,1841.329837
34.69781219,135.5891648,0,73.31948635,1668.059879,1880.262411
34.69782133,135.5918942,0,63.7987522,1528.016089,1876.968334
34.69483302,135.4117748,46.47175845,32.47418563,1481.571749,1828.595764
34.69484619,135.4145039,48.76329689,32.81694553,1473.809556,1810.407162
34.69485929,135.4172331,51.09051305,32.40605987,1463.667736,1793.995583
34.69487233,135.4199623,57.09701731,31.99019028,1455.508235,1780.988902
34.69488531,135.4226914,71.52734695,30.78744793,1412.950742,1772.357933
34.69489822,135.4254206,77.23354282,30.32294715,1400.603841,1758.097244
34.69491105,135.4281498,81.58648001,29.8720911,1387.094683,1740.44549
34.69492383,135.430879,83.14858439,29.96568052,1389.93689,1729.965909
34.69493654,135.4336081,84.67722132,30.34972306,1401.092895,1733.667242
34.69494919,135.4363373,86.31210236,30.45727098,1404.435808,1728.822169
34.69496178,135.4390665,87.65606244,30.25946391,1398.109589,1717.704764
34.69497429,135.4417956,89.61277288,30.18270038,1395.199056,1714.119811
34.69498674,135.4445248,91.53167594,30.22238003,1396.695957,1709.739515
34.69499914,135.447254,92.10734686,30.2083163,1396.721334,1705.057535
34.69501147,135.4499831,91.53167594,30.22323681,1399.978435,1695.735862
34.69502373,135.4527123,87.06982138,29.52055113,1377.089136,1653.346208
34.69503594,135.4554415,83.95008683,29.08731052,1361.805204,1634.057396
34.69504808,135.4581706,82.09979586,28.38640577,1335.337067,1633.574869
34.69506016,135.4608998,76.76239672,27.84145266,1312.872441,1618.345286
34.69507216,135.463629,70.72361944,27.45065807,1297.227016,1605.538627
34.69508409,135.4663583,63.85160159,27.23917794,1290.643188,1594.027305
34.69509596,135.4690876,58.68676241,27.13177255,1287.554044,1586.946059
34.69510777,135.4718169,55.25427183,26.74273124,1274.145719,1577.103656
34.69511951,135.4745462,53.84674886,26.62717291,1269.812432,1570.293537
34.69513121,135.4772754,53.63334051,26.67289393,1269.031102,1568.644069
34.69514285,135.4800047,53.63703071,26.86810587,1276.711225,1579.773009
34.69515442,135.482734,52.97048227,27.0388415,1283.683916,1588.906943
34.69516594,135.4854633,50.36624263,27.43148117,1295.798921,1579.778992
34.6951774,135.4881925,47.07022402,28.14950292,1317.922943,1570.40056
34.69518881,135.4909218,24.67110162,28.7787847,1338.960692,1556.105974
34.69520017,135.4936511,24.34895786,29.69745622,1371.934436,1554.317678
34.69521146,135.4963804,23.95732724,31.76077816,1446.318346,1522.94194
34.69522269,135.4991096,23.53420758,33.04856782,1477.978187,1502.860065
34.69523387,135.5018389,23.26224762,36.48905894,1600.183082,1408.38439
34.69524499,135.5045682,23.65217581,88.5058467,1653.758509,1325.55023
34.69525605,135.5072975,24.4656643,209.5775116,3577.192554,1566.497618
34.69526705,135.5100268,45.59242582,0,0,0
34.69527798,135.5127561,46.21124386,0,0,0
34.69528884,135.5154854,47.56000182,0,0,0
34.69529964,135.5182147,45.53493477,0,0,0
34.69531038,135.520944,59.35010241,0,0,0
34.69532105,135.5236733,71.21210657,0,0,0
34.69533164,135.5264026,71.24539881,0,0,0
34.69534215,135.5291319,67.64379718,0,0,0
34.6953526,135.5318612,80.03981688,0,0,0
34.69536298,135.5345905,81.58648001,0,0,0
34.69537331,135.5373198,79.66227058,0,0,0
34.69538359,135.5400491,68.1289163,0,0,0
34.69539383,135.5427783,96.8741952,0,0,0
34.695404,135.5455076,98.82679601,0,0,0
34.69541411,135.5482369,125.0992694,0,0,0
34.69542416,135.5509661,190.7096766,0,0,0
34.69543415,135.5536954,292.8624514,0,0,0
34.69544407,135.5564246,0,0,0,0
34.69545394,135.5591539,0,0,0,0
34.69546375,135.5618832,0,0,0,0
34.69547349,135.5646124,0,0,0,0
34.69548318,135.5673417,0,,,
34.69549281,135.570071,0,430.885808,0,0
34.69550237,135.5728003,,379.763763,0,0
34.69551188,135.5755296,,414.4154504,0,0
34.69552132,135.5782588,0,268.657818,4850.410878,0
34.69553071,135.5809881,0,221.1124541,4040.128454,2000.192796
34.69554004,135.5837174,0,125.5476019,2627.27624,1870.388252
34.69554931,135.5864467,0,90.52888384,2036.957474,1841.329837
34.69555851,135.589176,0,73.31948635,1725.353146,1880.262411
34.69257937,135.4117908,46.35961747,32.06828661,1453.457136,1816.557869
34.69259254,135.4145199,47.06361065,32.26236197,1440.884239,1796.916003
34.69260565,135.417249,48.76767617,32.22755107,1446.964755,1786.37201
34.69261869,135.419978,51.40919183,32.18707888,1456.007595,1779.664189
34.69263167,135.4227071,64.64460018,31.3220137,1429.962832,1784.215536
34.69264458,135.4254362,71.42650952,30.71526948,1409.508884,1766.060818
34.69265742,135.4281653,76.84308001,29.82619263,1377.775841,1746.742701
34.6926702,135.4308944,79.87157765,29.81948535,1377.230981,1733.965044
34.69268291,135.4336235,83.79030445,29.99382945,1382.261208,1731.262316
34.69269557,135.4363526,86.9161747,30.3001592,1392.228275,1730.356539
34.69270815,135.4390817,90.3803341,30.10858622,1386.230838,1719.124108
34.69272067,135.4418108,91.91545655,30.12882834,1387.462646,1714.87684
34.69273313,135.4445399,93.06679839,30.11156618,1386.336494,1709.888637
34.69274552,135.447269,92.87490808,30.2796027,1391.787011,1708.951027
34.69275786,135.4499981,92.87490808,30.24105795,1391.751086,1702.913447
34.69277013,135.4527272,91.73787671,30.36794538,1401.774174,1667.957617
34.69278234,135.4554562,88.38065158,30.10488188,1395.386821,1650.825492
34.69279448,135.4581853,83.75813348,29.17772962,1365.819016,1638.572581
34.69280657,135.4609144,75.83932241,28.47261181,1342.139835,1618.661508
34.69281857,135.4636436,67.71195052,27.74962887,1314.872723,1602.690805
34.6928305,135.4663728,60.87487205,27.13336478,1289.661788,1588.438039
34.69284236,135.469102,56.78614426,26.91347278,1281.928697,1576.71729
34.69285417,135.4718312,54.25394921,26.62088899,1273.711654,1565.733731
34.69286592,135.4745604,54.03101972,26.56133299,1271.704069,1560.85746
34.69287761,135.4772896,54.55822071,26.68516193,1275.481743,1559.541335
34.69288925,135.4800189,52.21896359,26.90811269,1285.831109,1564.493939
34.69290082,135.4827481,48.43237844,27.21514901,1297.129826,1566.922891
34.69291234,135.4854773,25.6618523,27.60204967,1309.602569,1551.209187
34.6929238,135.4882065,23.96227915,28.50343928,1341.169964,1541.516552
34.69293521,135.4909357,22.63551268,29.53524922,1380.759751,1522.161496
34.69294656,135.4936649,22.48647948,30.82950787,1424.531791,1524.025928
34.69295785,135.4963941,22.43870356,32.90773656,1500.19747,1489.677239
34.69296908,135.4991233,22.33878504,35.23395816,1585.040956,1467.069889
34.69298025,135.5018525,22.21619233,42.11546122,1865.648557,1370.299158
34.69299137,135.5045817,22.15996635,111.6271656,2171.414659,1222.959087
34.69300242,135.5073109,22.80299772,209.5775116,3559.876878,1566.497618
34.69301342,135.5100401,22.84439931,0,0,0
34.69302435,135.5127693,22.03320737,0,0,0
34.69303521,135.5154986,22.43218005,0,0,0
34.693046,135.5182278,42.93661363,0,0,0
34.69305674,135.520957,64.7616584,0,0,0
34.69306741,135.5236863,69.77743043,0,0,0
34.693078,135.5264155,55.23519683,0,0,0
34.69308851,135.5291447,46.14317312,0,0,0
34.69309896,135.5318739,48.49891904,0,0,0
34.69310934,135.5346032,47.67741915,0,0,0
34.69311967,135.5373324,47.61767301,0,0,0
34.69312995,135.5400616,53.89915328,0,0,0
34.69314018,135.5427908,62.19133071,0,0,0
34.69315035,135.5455199,62.01371369,0,0,0
34.69316045,135.5482491,77.35145662,0,0,0
34.6931705,135.5509783,101.3304082,0,0,0
34.69318049,135.5537075,126.7686508,0,0,0
34.69319041,135.5564367,129.9107797,0,0,0
34.69320028,135.5591659,92.5110239,0,0,0
34.69321008,135.5618951,178.60824,0,0,0
34.69321983,135.5646243,0,0,0,0
34.69322951,135.5673535,0,,,
34.69323914,135.5700827,0,430.885808,0,0
34.6932487,135.5728119,0,296.6380673,5355.572823,0
34.69325821,135.5755411,0,0,0,4783.456464
34.69326765,135.5782703,0,344.3554613,6217.073779,2382.49376
34.69327704,135.5809995,0,165.7253108,3265.232655,1717.604287
34.69328637,135.5837287,0,103.5546122,2280.943257,1794.317954
34.6903389,135.4145358,46.90110101,32.09650327,1439.878514,1793.194145
34.69035201,135.4172648,46.90705664,32.13556536,1439.959673,1779.750544
34.69036505,135.4199938,49.86362742,32.05509335,1444.874589,1770.998314
34.69037804,135.4227228,59.59861339,31.6893481,1442.629931,1795.311586
34.69039095,135.4254519,65.72423081,31.42331244,1434.89594,1783.949095
34.69040379,135.4281809,72.62093276,30.44350229,1402.768645,1761.995138
34.69041657,135.4309099,79.41318815,29.84007482,1380.167534,1740.35563
34.69042929,135.4336389,84.77627686,29.89110237,1381.680326,1733.744814
34.69044194,135.4363679,89.37250137,29.92515478,1382.201208,1725.28945
34.69045453,135.439097,91.91545655,29.96387756,1382.484835,1719.560399
34.69046705,135.441826,92.68301777,29.98839177,1383.085437,1714.155101
34.69047951,135.444555,93.25868869,30.22446955,1389.581064,1716.001771
34.69049191,135.447284,93.25868869,30.23422434,1390.473767,1710.261619
34.69050424,135.450013,91.86827759,30.23449182,1397.05366,1682.599712
34.69051651,135.452742,92.83936065,30.36794538,1398.463676,1667.957617
34.69052872,135.455471,86.08930136,30.10488188,1388.564471,1650.825492
34.69054087,135.4582001,80.6589236,29.17772962,1359.278283,1638.572581
34.69055296,135.4609291,71.54476907,28.47261181,1337.340739,1618.661508
34.69056496,135.4636582,64.12633931,27.74962887,1314.872723,1602.690805
34.69057689,135.4663873,59.12193071,27.13336478,1296.460019,1588.438039
34.69058876,135.4691164,55.84695535,26.91347278,1291.993756,1576.71729
34.69060056,135.4718456,53.85408225,26.62088899,1283.452924,1565.733731
34.69061231,135.4745747,53.20742351,26.56133299,1280.204413,1560.85746
34.690624,135.4773039,53.11439393,26.68516193,1283.687562,1559.541335
34.69063564,135.480033,47.69901858,26.90811269,1293.922855,1564.493939
34.69064722,135.4827621,25.5235674,27.21514901,1302.968901,1566.922891
34.69065873,135.4854913,23.78973375,27.60204967,1316.554438,1551.209187
34.69067019,135.4882204,22.86127125,28.50343928,1344.981593,1541.516552
34.6906816,135.4909495,22.33509907,29.53524922,1376.750852,1522.161496
34.69069295,135.4936786,22.44735744,30.82950787,1417.091957,1524.025928
34.69070423,135.4964078,22.25318842,32.90773656,1488.888504,1489.677239
34.69071546,135.4991369,22.17986655,35.23395816,1560.355415,1467.069889
34.69072663,135.501866,22.01068505,42.11546122,1804.599913,1370.299158
34.69073774,135.5045952,21.71017001,111.6271656,2032.070797,1222.959087
34.6907488,135.5073243,21.23099817,285.1057829,4750.412108,1126.839873
34.69075979,135.5100535,20.13042018,0,0,0
34.69077071,135.5127826,18.5974804,0,0,0
34.69078157,135.5155118,36.86529524,0,0,0
34.69079236,135.5182409,45.29070687,0,0,0
34.6908031,135.5209701,69.97956366,0,0,5127.971334
34.69081377,135.5236992,67.19523089,0,0,4280.225784
34.69082436,135.5264284,55.05092802,0,0,4460.717233
34.69083487,135.5291575,44.88943067,0,0,3972.52715
34.69084532,135.5318867,50.83465293,0,0,4118.348502
34.6908557,135.5346158,53.31308743,0,0,0
34.69086603,135.537345,54.79293881,0,0,0
34.69087631,135.5400741,49.41339801,0,0,0
34.69088653,135.5428032,53.07109367,0,0,0
34.6908967,135.5455323,63.01642299,0,0,0
34.69090679,135.5482614,74.4346779,0,0,0
34.69091684,135.5509905,82.83139633,0,0,0
34.69092682,135.5537196,83.83652083,0,0,0
34.69093675,135.5564487,74.39824389,0,0,0
34.69094661,135.5591778,113.0919734,0,0,0
34.69095642,135.561907,157.8355268,0,0,0
34.69096616,135.5646361,136.6867017,0,0,0
34.69097585,135.5673652,137.5525903,0,0,0
34.69098547,135.5700943,0,261.142914,4714.735049,0
34.69099503,135.5728235,0,198.2837347,3579.860772,0
34.69100454,135.5755526,0,235.6878894,4255.164101,3447.295441
34.69101399,135.5782818,0,234.0466088,4225.532039,2006.56628
34.69102337,135.5810109,0,122.913208,2627.379718,1870.388252
34.6910327,135.58374,0,88.91330521,2022.912162,1974.56917
34.68808527,135.4145517,46.7252895,32.09650327,1451.027089,1793.194145
34.68809838,135.4172806,46.45772924,32.13556536,1450.776951,1779.750544
34.68811142,135.4200096,52.65956406,32.13248657,1455.183522,1787.574421
34.68812441,135.4227385,57.49513292,31.6893481,1441.389768,1795.311586
34.68813732,135.4254675,64.03058895,31.42331244,1432.554192,1783.949095
34.68815017,135.4281964,71.05919227,30.44350229,1401.731414,1761.995138
34.68816295,135.4309254,77.514704,29.84007482,1383.476647,1740.35563
34.68817567,135.4336543,84.91555881,29.89110237,1386.442319,1733.744814
34.68818832,135.4363833,90.65954776,29.92515478,1387.443668,1725.28945
34.68820091,135.4391122,91.91545655,29.96387756,1388.467845,1719.560399
34.68821343,135.4418411,92.68301777,29.98839177,1389.611586,1714.155101
34.68822589,135.4445701,93.25868869,30.22446955,1396.639363,1716.001771
34.68823829,135.447299,93.25868869,30.23422434,1397.139288,1710.261619
34.68825062,135.450028,93.02141446,30.34456871,1401.145356,1688.060988
34.68826289,135.4527569,90.6627387,30.3315076,1399.642171,1665.143144
34.6882751,135.4554859,85.15483104,30.21789064,1395.384003,1650.311971
34.68828724,135.4582148,77.98070612,29.54242107,1373.065238,1637.877808
34.68829933,135.4609438,70.08479443,28.81701126,1349.031526,1616.779135
34.68831134,135.4636728,63.92441217,28.20192361,1328.682482,1601.937586
34.68832327,135.4664018,58.77511165,27.65560016,1310.978627,1589.523251
34.68833514,135.4691309,55.75878732,27.21072608,1298.076803,1575.99464
34.68834695,135.47186,53.81807492,26.85302469,1288.294194,1563.773343
34.6883587,135.474589,53.26095442,26.84263252,1286.928856,1559.321776
34.68837039,135.4773181,53.1034181,27.00527391,1291.556104,1559.507295
34.68838203,135.4800471,46.26002783,27.36030575,1306.030282,1563.080489
34.6883936,135.4827762,24.58030512,27.79951633,1319.877976,1557.672994
34.68840512,135.4855053,23.59128271,28.4617354,1340.652078,1541.181027
34.68841658,135.4882343,22.56557477,29.23709927,1367.147689,1523.847778
34.68842798,135.4909634,22.31952085,31.00475416,1424.221219,1495.43898
34.68843933,135.4936924,22.31559317,32.41643348,1464.52181,1499.263493
34.68845061,135.4964215,22.25318842,34.45208928,1533.335212,1473.700826
34.68846184,135.4991505,22.06988374,37.38258023,1626.606851,1434.39743
34.68847301,135.5018796,21.73993531,45.29757973,1904.054962,1348.340294
34.68848412,135.5046087,21.2266822,124.7345802,2260.281852,1216.392571
34.68849517,135.5073377,20.56678535,402.239601,6562.256683,1080.220358
34.68850615,135.5100668,18.87934299,0,0,0
34.68851708,135.5127959,41.25830952,0,0,0
34.68852793,135.5155249,57.01260775,0,0,0
34.68853873,135.518254,69.72275792,0,0,0
34.68854946,135.5209831,97.68355544,0,0,5643.89528
34.68856014,135.5237122,94.58345505,0,0,4808.305589
34.68857072,135.5264413,67.85518405,0,0,4412.866869
34.68858123,135.5291703,49.94926463,0,0,4245.866174
34.68859168,135.5318994,52.50280216,0,0,4996.48489
34.68860206,135.5346285,57.16269735,0,0,0
34.68861239,135.5373575,60.82257394,0,0,0
34.68862267,135.5400866,78.026495,0,0,0
34.68863288,135.5428156,65.4307414,0,0,0
34.68864304,135.5455446,72.10418039,0,0,0
34.68865314,135.5482737,77.50923624,0,0,0
34.68866318,135.5510027,80.54881413,0,0,0
34.68867316,135.5537317,81.15088749,0,0,0
34.68868309,135.5564608,82.78628119,0,0,0
34.68869295,135.5591898,109.2707493,0,0,0
34.68870275,135.5619189,109.9028288,0,0,0
34.6887125,135.5646479,95.654885,0,0,0
34.68872218,135.567377,103.2578888,0,0,0
34.68873181,135.570106,0,238.8705972,4312.62545,0
34.68874137,135.5728351,0,135.7943153,2451.662226,0
34.68875087,135.5755641,0,136.6778895,2467.614481,3875.025783
34.68876032,135.5782932,0,138.8231847,2854.791642,2104.317325
34.6887697,135.5810223,147.5685556,101.113832,2248.664589,2018.281047
34.68877903,135.5837514,199.4693074,80.05157416,1848.734654,2041.800646
34.68585779,135.4200253,54.32680453,32.41757981,1466.226719,1799.603164
34.68587078,135.4227542,59.08542383,32.17104827,1458.015401,1814.495045
34.6858837,135.4254831,65.58509342,31.92444334,1449.019952,1800.391782
34.68589654,135.428212,72.59733611,30.76278861,1411.570882,1769.296304
34.68590932,135.4309408,80.29255477,30.34897687,1398.414172,1751.173153
34.68592204,135.4336697,87.11082661,30.02110947,1388.685513,1741.613506
34.6859347,135.4363986,91.07303522,30.19294272,1395.484848,1737.304001
34.68594729,135.4391275,93.06679839,30.39744071,1402.280224,1732.692086
34.68595981,135.4418563,93.25868869,30.27020276,1397.221305,1724.842474
34.68597227,135.4445852,93.25868869,30.24848191,1397.313021,1716.930751
34.68598467,135.4473141,93.6424693,30.27666614,1398.948338,1711.632818
34.685997,135.4500429,93.68345558,30.13996006,1393.802686,1685.566578
34.68600927,135.4527718,89.55564049,29.96710878,1388.238721,1662.450974
34.68602148,135.4555007,87.29232159,29.51785069,1373.564384,1649.098348
34.68603362,135.4582296,80.25215727,29.28790829,1366.143973,1635.895031
34.6860457,135.4609585,72.83744596,29.0006833,1357.295599,1617.664768
34.68605771,135.4636874,65.51933496,28.60729529,1343.156425,1602.686732
34.68606965,135.4664164,59.18176952,28.2245235,1329.718106,1588.583089
34.68608152,135.4691454,56.56542439,27.95974818,1320.187012,1584.339596
34.68609333,135.4718743,54.59663658,27.47334165,1306.154542,1572.604649
34.68610509,135.4746033,53.65814585,27.41106573,1302.9042,1567.574135
34.68611678,135.4773323,52.25188416,27.62465894,1308.097906,1567.998439
34.68612842,135.4800613,46.47356143,28.20830774,1333.847023,1559.080281
34.68613999,135.4827903,24.73100683,28.86486617,1352.085195,1528.58641
34.6861515,135.4855193,23.65793188,29.73241998,1379.225557,1516.840183
34.68616296,135.4882483,22.68318796,30.76586288,1413.0481,1506.848001
34.68617437,135.4909772,22.20975855,32.36529799,1457.62894,1501.05103
34.68618571,135.4937062,22.17986655,34.95842455,1542.120369,1510.006412
34.68619699,135.4964352,22.10654468,37.77661184,1618.20604,1523.851918
34.68620822,135.4991642,21.88657906,42.34235944,1750.832427,1504.566225
34.68621938,135.5018932,21.55663063,89.16422912,2024.388954,1541.532826
34.68623049,135.5046221,21.08003846,140.0965394,2498.454247,1731.200737
34.68624153,135.5073511,20.79261872,622.5961837,0,2295.405466
34.68625252,135.5100801,40.94709382,0,0,4334.803321
34.68626344,135.5128091,77.78690495,164.3476432,3394.778378,0
34.6862743,135.5155381,113.5991123,191.6139853,3459.443562,0
34.68628509,135.5182671,254.5990155,234.2097075,4228.476661,0
34.68629583,135.5209961,0,332.7632973,6007.786147,0
34.6863065,135.5237251,228.9090546,0,0,0
34.68631709,135.5264541,109.3493613,0,0,0
34.6863276,135.5291831,75.1337678,0,0,0
34.68633804,135.5319121,72.79483346,0,0,0
34.68634842,135.5346411,109.6649439,314.1036731,5670.900943,0
34.68635875,135.5373701,169.4488431,316.1720887,5708.244599,0
34.68636902,135.540099,0,0,0,0
34.68637923,135.542828,110.141748,0,0,0
34.68638939,135.5455569,91.6188139,0,0,0
34.68639948,135.5482859,89.19930297,0,0,0
34.68640952,135.5510149,93.30608488,0,0,0
34.6864195,135.5537438,100.5261986,0,0,0
34.68642942,135.5564728,101.7373576,0,0,0
34.68643929,135.5592018,106.2163608,0,0,0
34.68644909,135.5619307,92.17441617,0,0,0
34.68645883,135.5646597,83.28526699,0,0,0
34.68646852,135.5673887,93.24884188,0,0,0
34.68647814,135.5701177,126.2422029,362.5576378,0,0
34.6864877,135.5728467,174.5070175,136.0692025,2456.625105,2534.151474
34.68649721,135.5755757,267.1276138,115.4158414,2272.193501,2314.335444
34.68650665,135.5783047,182.687034,103.4496185,2313.473531,1967.991047
34.68651604,135.5810337,115.9386821,86.21794637,1989.14187,2025.713462
34.68361715,135.4227699,63.30569394,32.21314072,1459.620167,1821.379179
34.68363007,135.4254987,69.57634349,32.20784256,1460.101927,1813.851957
34.68364291,135.4282275,78.07164743,31.2895949,1429.319072,1778.377369
34.6836557,135.4309563,84.58250557,31.29804962,1428.61044,1772.568239
34.68366842,135.4336851,90.1552114,30.92236987,1415.842732,1763.21899
34.68368108,135.4364139,93.25868869,30.65918846,1408.462864,1750.210072
34.68369367,135.4391427,93.450579,30.54235664,1405.879794,1739.058959
34.68370619,135.4418715,93.6424693,30.42543786,1402.447911,1728.838465
34.68371865,135.4446003,94.02624992,30.28106755,1399.262381,1719.103304
34.68373105,135.4473291,94.79381114,30.13784859,1394.710326,1710.16844
34.68374338,135.4500579,94.5277814,29.84895491,1383.969067,1676.847199
34.68375565,135.4527867,90.68175836,29.42437086,1370.795591,1647.549928
34.68376785,135.4555155,88.08759597,29.32444969,1367.995627,1644.130689
34.68377999,135.4582444,82.7153624,29.19927599,1363.440662,1634.05211
34.68379207,135.4609732,76.61070871,29.01295386,1356.564777,1623.757741
34.68380408,135.463702,69.92315888,28.94574523,1354.997238,1611.829556
34.68381602,135.4664309,62.7974623,28.8623753,1351.899548,1601.288441
34.6838279,135.4691598,59.32855866,28.7668643,1346.652432,1599.775897
34.68383972,135.4718887,55.89837697,28.27769687,1330.837447,1588.834841
34.68385147,135.4746176,54.19990393,28.1304323,1324.709279,1582.640341
34.68386317,135.4773465,53.32817862,28.39900508,1330.379917,1580.599979
34.6838748,135.4800754,48.84928362,29.08921782,1359.652924,1539.81067
34.68388638,135.4828044,44.81239135,29.72754591,1380.476797,1488.835653
34.68389789,135.4855333,24.18357716,30.7779094,1417.27282,1486.726406
34.68390935,135.4882622,23.00442954,32.1241531,1447.915739,1502.56421
34.68392075,135.4909911,22.24524522,35.66816182,1539.869304,1485.537265
34.68393209,135.49372,22.02196694,40.32491257,1689.398066,1646.236159
34.68394337,135.4964489,21.73993531,47.94506227,1909.537206,2051.57356
34.68395459,135.4991778,21.51996969,113.3982309,2457.876452,2937.044853
34.68396576,135.5019067,21.23084196,172.6960495,3542.16063,7573.396447
34.68397686,135.5046356,20.61835691,312.6950334,5495.132377,0
34.6839879,135.5073645,18.98481039,0,0,0
34.68399888,135.5100935,45.23678936,0,0,3422.584375
34.6840098,135.5128224,119.6815845,161.9715327,3154.775976,0
34.68402066,135.5155513,0,158.6831588,2864.902742,0
34.68403146,135.5182802,0,166.9602237,3014.338802,0
34.68404219,135.5210092,0,162.3627682,2931.33527,0
34.68405287,135.5237381,0,215.3048881,3887.164644,0
34.68406345,135.526467,288.9650423,424.3572352,0,0
34.68407395,135.5291959,151.9956123,0,0,0
34.6840844,135.5319248,125.7201094,316.1720887,5708.244599,0
34.68409478,135.5346537,244.75944,200.2925687,3616.12873,0
34.6841051,135.5373826,0,178.8669134,3229.304954,0
34.68411537,135.5401115,300.3865855,0,0,0
34.68412558,135.5428404,170.7815868,0,0,0
34.68413573,135.5455693,74.4346779,0,0,0
34.68414583,135.5482982,82.42712162,0,0,0
34.68415586,135.5510271,120.3449028,0,0,0
34.68416584,135.5537559,126.1374376,0,0,0
34.68417576,135.5564848,110.2216188,0,0,0
34.68418562,135.5592137,98.3154025,0,0,0
34.68419542,135.5619426,97.24607311,0,0,0
34.68420516,135.5646715,100.7260519,0,0,0
34.68421485,135.5674004,103.6098243,0,0,0
34.68422447,135.5701294,77.54878177,152.9076116,2760.629667,3320.533904
34.68136352,135.4227856,69.59765452,32.16598564,1459.628292,1796.079125
34.68137644,135.4255143,76.73755526,32.08216771,1456.265748,1808.241845
34.68138929,135.4282431,85.14326508,32.15791195,1458.336793,1801.024269
34.68140207,135.4309718,88.42868455,31.97284386,1451.02327,1788.503028
34.6814148,135.4337005,90.64555965,31.59147115,1437.169789,1776.452867
34.68142746,135.4364292,93.00714053,31.23592676,1425.9564,1762.796818
34.68144005,135.439158,94.41003053,30.71495362,1409.227646,1745.597779
34.68145257,135.4418867,94.41267577,30.47011395,1401.844426,1732.279415
34.68146503,135.4446154,95.5045323,30.00368605,1389.564732,1714.597811
34.68147743,135.4473441,96.90460451,29.70142419,1381.38031,1700.076477
34.68148976,135.4500729,96.98550371,29.5423363,1373.825256,1670.597841
34.68150203,135.4528016,93.00235454,29.41059282,1370.394873,1648.136655
34.68151423,135.4555304,91.70074578,29.63044049,1377.27111,1656.014338
34.68152637,135.4582591,86.70270088,29.62279324,1377.024122,1646.445561
34.68153844,135.4609879,81.53277087,29.60598892,1376.302766,1639.135178
34.68155046,135.4637167,77.23281494,29.6014106,1376.193203,1631.361
34.6815624,135.4664455,71.98052278,29.57537308,1375.653483,1622.857847
34.68157428,135.4691743,64.62217149,29.38001475,1368.274834,1613.642677
34.6815861,135.4719031,58.77794354,29.27785806,1364.808382,1604.974497
34.68159786,135.4746319,55.60159876,29.12736111,1355.901251,1590.697502
34.68160955,135.4773608,54.53149528,29.15197128,1352.011411,1577.304736
34.68162119,135.4800896,50.06410498,29.90540117,1384.897222,1523.21488
34.68163276,135.4828184,46.25143463,30.76926845,1413.818599,1536.95406
34.68164427,135.4855473,25.21198177,32.16399383,1455.846508,1633.084091
34.68165573,135.4882761,23.63266484,36.23074949,1596.810133,1742.870536
34.68166713,135.4910049,22.30731343,47.32943035,1952.268887,1816.590006
34.68167847,135.4937338,21.86370218,100.7797241,2192.39785,3753.061485
34.68168975,135.4964626,21.15336033,156.8802801,3256.897089,0
34.68170097,135.4991914,20.67810759,285.1307389,5591.824865,0
34.68171213,135.5019203,20.05520223,588.1483138,0,0
34.68172323,135.5046491,19.59626186,0,0,0
34.68173426,135.5073779,19.81130452,0,0,7702.067534
34.68174524,135.5101068,55.27113173,0,0,0
34.68175616,135.5128356,97.99846052,211.3779436,3816.266672,0
34.68176701,135.5155645,262.9681873,218.2408638,3940.171434,0
34.68177781,135.5182933,0,252.3205182,4555.45346,0
34.68178854,135.5210222,0,217.113004,3919.808791,0
34.68179921,135.523751,0,191.0693179,3449.610011,0
34.68180979,135.5264799,0,245.5010447,4432.333096,0
34.6818203,135.5292087,209.072369,293.5291967,5299.444549,0
34.68183074,135.5319375,126.032846,279.3773319,5043.943482,0
34.68184112,135.5346663,211.6930533,276.8459063,4998.240534,0
34.68185144,135.5373952,0,281.2476404,5077.710467,0
34.68186171,135.540124,0,0,0,0
34.68187192,135.5428528,0,0,0,0
34.68188207,135.5455816,138.8087783,0,0,0
34.68189216,135.5483104,171.3592021,0,0,0
34.6819022,135.5510392,207.360999,0,0,0
34.68191218,135.553768,182.0306734,0,0,0
34.6819221,135.5564969,130.3564428,0,0,0
34.68193195,135.5592257,75.61970759,0,0,0
34.68194175,135.5619545,88.36954201,0,0,0
34.68195149,135.5646833,107.9514292,0,0,0
34.68196118,135.5674122,102.699738,0,0,0
34.67912282,135.4255299,84.32744004,32.21604704,1460.759812,1814.072272
34.67913567,135.4282586,88.86119392,32.49959638,1469.145582,1813.391658
34.67914845,135.4309872,91.85333685,32.33532713,1464.106412,1800.121318
34.67916118,135.4337159,94.85113755,32.21365577,1458.661442,1789.682109
34.67917384,135.4364446,96.7127142,31.68467621,1441.43112,1770.25523
34.67918643,135.4391732,96.84159575,31.00483432,1419.516245,1750.49157
34.67919895,135.4419019,96.41833703,30.68009128,1409.583266,1735.771442
34.67921141,135.4446305,98.82350756,30.28359447,1400.396535,1719.672909
34.67922381,135.4473592,99.78295909,30.00318543,1390.434682,1708.645906
34.67923614,135.4500878,99.44322603,29.66876507,1376.222796,1674.996259
34.6792484,135.4528165,94.46144611,29.73449521,1379.216489,1663.351132
34.6792606,135.4555452,92.43663888,29.61072953,1376.059045,1660.446134
