原点(緯度),原点(経度),kW単価(φ300mm)_Dg1,kW単価(φ300mm)_Dg2,kW単価(φ300mm)_Dg3,kW単価(φ300mm)_Dg4
34.66136168,135.4856732,29.92284812,248.884893,5280.759291,0
34.66137312,135.4884014,68.55670173,432.7867758,7813.633347,0
34.66138449,135.4911295,123.4611001,545.40441,0,0
34.6613958,135.4938577,370.5827528,667.4027648,0,0
34.66140706,135.4965858,0,0,0,0
34.66141825,135.499314,0,0,0,0
34.66142937,135.5020421,0,0,0,0
34.66144044,135.5047703,0,0,0,0
34.66145144,135.5074984,0,0,0,0
34.66146238,135.5102266,,0,0,0
34.66147326,135.5129547,0,0,0,0
34.66148408,135.5156829,0,313.2959242,5656.317655,0
34.66149483,135.518411,0,276.2669397,4987.787736,0
34.66150553,135.5211392,0,682.6730838,0,0
34.66151616,135.5238673,350.7503425,0,0,0
34.66152673,135.5265955,258.3228874,0,0,0
34.66153724,135.5293236,330.5341844,0,0,0
34.66154768,135.5320518,281.461011,0,0,0
34.66155807,135.5347799,514.3289775,0,0,0
34.6615684,135.5375081,0,0,0,0
34.66157867,135.5402362,0,0,0,0
34.66158888,135.5429644,0,0,0,0
34.66159903,135.5456925,0,0,0,0
34.66160912,135.5484207,0,510.8017133,9222.133215,2973.725022
34.66161916,135.5511488,0,217.3205232,3923.555391,2443.19199
34.66162913,135.553877,0,142.0801404,2565.147978,2114.653313
34.66163905,135.5566051,,94.42034647,1704.686948,2092.614107
34.6616489,135.5593333,0,79.40295887,1503.55382,2064.043734
34.6586813,135.3929344,28.82611258,49.03306518,2211.38265,2856.130513
34.65869487,135.3956624,26.77896063,48.51022902,2199.200518,2878.198368
34.65870839,135.3983905,27.27908646,48.82759525,2211.411956,2873.088244
34.65872185,135.4011185,28.79465754,49.18384007,2223.460334,2862.789956
34.65873526,135.4038464,56.69568067,48.96663787,2213.326376,2846.385799
34.6587486,135.4065744,63.43770022,48.04229215,2179.649448,2833.045772
34.65876188,135.4093024,68.35242073,47.57143339,2166.233847,2814.254103
34.6587751,135.4120304,74.0615253,47.24811651,2155.859676,2794.772679
34.6588144,135.4202144,88.67353982,46.5500816,2135.477689,2756.737263
34.65882737,135.4229424,87.92902122,46.73224479,2142.061271,2776.333613
34.65884028,135.4256704,90.49785903,47.60509578,2170.952359,2810.09527
34.65885313,135.4283984,89.70955394,48.40638791,2196.640339,2818.858845
34.65886592,135.4311264,89.83151018,48.68494273,2205.619924,2813.766486
34.65887865,135.4338544,89.19852244,48.91113688,2211.889898,2811.904232
34.65889131,135.4365825,88.97271982,49.20326475,2221.676371,2804.869257
34.65890389,135.4393105,89.32325555,49.31644776,2224.827997,2796.179737
34.6589164,135.4420385,88.43628397,48.90305989,2205.904078,2775.166893
34.65892884,135.4447665,88.58294447,49.07169821,2212.636201,2768.526104
34.65894122,135.4474945,88.0609181,49.22439143,2218.724242,2760.546447
34.65895355,135.4502225,89.96014151,49.57676655,2231.476834,2724.340812
34.6589658,135.4529506,91.35819879,49.95018129,2242.065859,2694.645044
34.658978,135.4556786,93.9615867,49.25327555,2216.280731,2644.16665
34.65899013,135.4584066,93.41863442,47.88855204,2173.027278,2594.91426
34.65900221,135.4611347,93.86428077,46.06527706,2118.747576,2537.807526
34.65901422,135.4638627,96.15572337,44.3677877,2066.5906,2488.035749
34.65902617,135.4665908,97.46673433,43.66912748,2045.287029,2449.992585
34.65903807,135.4693188,92.60373851,43.71200913,2050.834604,2405.441137
34.6590499,135.4720469,80.46697587,44.62236565,2042.141193,2299.681003
34.65906166,135.474775,64.89193297,45.29027554,2002.431915,2187.364415
34.65907336,135.477503,30.82345999,119.0292552,2970.727387,2520.912893
34.65908498,135.4802311,32.85051493,220.7461688,4946.735066,4219.701006
34.65909655,135.4829592,64.5156362,530.6491229,10267.72152,0
34.65910805,135.4856872,75.30883913,223.3591125,4707.061059,0
34.65911949,135.4884153,102.4065732,354.9517853,6408.382283,0
34.65913086,135.4911434,125.2816625,478.9670456,8647.382703,0
34.65914217,135.4938714,267.9798177,0,0,0
34.65915342,135.4965995,0,0,0,0
34.6591646,135.4993276,0,0,0,0
34.65917573,135.5020557,0,0,0,0
34.65918679,135.5047837,0,0,0,0
34.65919779,135.5075118,0,0,0,0
34.65920873,135.5102399,0,0,0,0
34.6592196,135.512968,0,0,0,0
34.65923041,135.515696,0,314.4613151,5677.357894,0
34.65924117,135.5184241,0,290.3412142,5241.88797,0
34.65925186,135.5211522,0,0,0,0
34.65926248,135.5238803,250.7002448,0,0,0
34.65927305,135.5266083,211.4200221,0,0,0
34.65928356,135.5293364,306.2626488,0,0,0
34.65929401,135.5320645,280.0863541,0,0,0
34.65930439,135.5347926,0,0,0,0
34.65931472,135.5375206,0,0,0,0
34.65932499,135.5402487,0,0,0,0
34.6593352,135.5429768,0,565.4694551,0,0
34.65934536,135.5457049,0,431.314712,7787.056363,0
34.65935545,135.5484329,0,213.4789988,3854.199614,2311.164239
34.65936548,135.551161,0,133.2701264,2406.089932,2056.974335
34.65937546,135.5538891,,113.9833935,2127.745061,2053.130932
34.65938537,135.5566172,,88.69139732,1708.119463,2031.012196
34.65939523,135.5593453,,75.49130842,1561.116814,2024.514817
34.65940502,135.5620733,0,37.9853792,1587.152176,2037.733216
34.65637287,135.3820392,27.32550192,,,
34.65638666,135.3847671,27.99231142,,,
34.65650828,135.4093185,65.73141235,48.16821106,2180.929466,2831.167886
34.6565215,135.4120464,70.78199864,47.80121844,2170.929745,2810.345184
34.65656078,135.4202302,81.46834981,46.76757866,2141.658482,2773.378618
34.65657376,135.4229581,80.12647723,46.75089651,2140.411174,2785.158905
34.65658667,135.425686,82.6536574,47.28155051,2160.909971,2812.147757
34.65659952,135.428414,88.07075291,48.15438346,2188.870653,2822.681075
34.6566123,135.4311419,89.82670908,48.60787991,2202.847453,2821.239206
34.65662503,135.4338698,88.25585436,48.9338058,2213.438583,2816.801013
34.65663769,135.4365978,88.29124308,48.97749594,2214.027039,2807.22848
34.65665027,135.4393257,88.58294447,49.22411775,2221.724164,2802.755227
34.65666277,135.4420537,88.03251914,48.92887031,2206.573259,2784.180358
34.65667522,135.4447816,88.20443819,49.30038739,2220.121192,2781.548118
34.6566876,135.4475096,87.71895606,49.93911402,2243.27594,2762.991776
34.65669992,135.4502375,87.68661517,50.00884808,2245.136847,2742.064247
34.65671218,135.4529655,88.18872785,49.9479452,2242.622528,2694.116786
34.65672438,135.4556934,90.01913486,49.65277795,2232.155275,2640.282535
34.65673651,135.4584214,84.82624094,48.12801094,2179.86949,2592.585617
34.65674859,135.4611494,82.71635713,45.94914178,2110.72901,2534.920805
34.6567606,135.4638773,82.01517297,43.92589049,2049.534621,2479.250115
34.65677256,135.4666053,82.0119643,43.47598318,2039.467842,2441.194942
34.65678445,135.4693333,79.57965712,43.306188,2036.467404,2397.759474
34.65679628,135.4720613,64.77679951,43.75177439,2024.102405,2315.038989
34.65680805,135.4747893,30.74961933,44.3997052,1972.524897,2209.039598
34.65681974,135.4775173,61.76776554,60.00182091,2675.570051,2063.048515
34.65683136,135.4802452,76.5859813,165.8654946,3876.581265,2685.080542
34.65684292,135.4829732,91.1888238,353.6248658,7340.432588,0
34.65685442,135.4857012,86.01077015,363.7170965,7422.371494,0
34.65686586,135.4884292,95.85905724,299.7790197,5412.280309,0
34.65687722,135.4911572,134.6980176,361.7875187,6531.796208,0
34.65688853,135.4938852,229.1615624,625.4329239,0,0
34.65689978,135.4966132,348.6181216,0,0,0
34.65691096,135.4993412,0,0,0,0
34.65692208,135.5020692,0,0,0,0
34.65693314,135.5047972,0,0,0,0
34.65694413,135.5075252,0,0,0,0
34.65695507,135.5102532,0,0,0,0
34.65696594,135.5129812,0,0,0,0
34.65697675,135.5157092,0,358.9710554,6480.947122,0
34.6569875,135.5184372,0,366.228232,6611.969879,0
34.65699819,135.5211652,0,0,0,0
34.65700881,135.5238932,250.7002448,0,0,0
34.65701938,135.5266212,211.4200221,0,0,0
34.65702988,135.5293492,306.2626488,0,0,0
34.65704033,135.5320772,280.0863541,0,0,0
34.65705071,135.5348052,0,0,0,0
34.65706103,135.5375332,0,0,0,0
34.65707131,135.5402612,0,663.9085095,0,0
34.65708152,135.5429892,0,411.375589,7427.070789,9070.826813
34.65709168,135.5457172,0,238.9195013,4313.508376,1702.94292
34.65710177,135.5484452,0,149.1841474,2693.405377,1862.65288
34.65711181,135.5511732,0,109.9557991,2046.160335,2026.268173
34.65712178,135.5539012,,92.96666079,1862.836265,2003.373698
34.6571317,135.5566292,,78.17911548,1632.452559,1988.400008
34.65714156,135.5593572,,69.02913735,1558.216527,2001.302267
34.65715135,135.5620853,0,36.01972206,1596.028266,2013.174373
34.6541193,135.3820559,26.64575746,,,
34.65413309,135.3847838,26.88961749,,,
34.65414682,135.3875117,25.8383773,,,
34.65416051,135.3902395,26.44699004,50.64258218,2266.387237,2878.844936
34.65417414,135.3929674,28.66012729,49.620982,2226.818357,2877.620259
34.65418771,135.3956952,28.99209787,48.57283663,2199.941905,2894.964398
34.65420122,135.3984231,29.50412267,48.62115882,2202.318065,2886.994174
34.65430717,135.4202459,82.32222394,46.86447475,2147.28876,2784.718559
34.65432014,135.4229738,84.50338981,46.68466178,2140.059819,2794.157118
34.65433305,135.4257016,82.91675963,46.95181839,2152.498858,2812.493114
34.65434589,135.4284295,87.54027655,47.42413411,2166.25863,2814.882177
34.65435868,135.4311573,88.02666981,48.45517035,2198.62579,2825.57219
34.6543714,135.4338852,88.26384547,48.88948315,2211.470857,2823.743221
34.65438406,135.4366131,87.94825336,49.15292349,2219.742937,2818.707903
34.65439664,135.439341,88.23013878,48.90694351,2211.231392,2801.912807
34.65440914,135.4420688,87.19459785,48.9155523,2206.342343,2791.710512
34.65442159,135.4447967,87.37739003,49.32337014,2221.112079,2789.165573
34.65443397,135.4475246,86.797585,49.94518166,2243.543385,2772.428364
34.6544463,135.4502525,86.39407587,49.93413164,2242.376134,2746.894354
34.65445856,135.4529803,86.77648591,49.78286277,2236.425488,2694.116786
34.65447075,135.4557082,88.03744145,49.43862962,2226.525673,2633.012697
34.65448289,135.4584361,85.62779178,48.39341198,2191.99014,2578.63887
34.65449497,135.461164,80.00738641,46.43221774,2125.000413,2522.694381
34.65450698,135.4638919,84.28548918,44.42417715,2061.405903,2477.82768
34.65451894,135.4666198,82.85311265,43.88811218,2050.107403,2442.082624
34.65453083,135.4693477,80.82093427,43.56866416,2042.936129,2400.529044
34.65454267,135.4720757,62.33458624,43.51629126,2023.916345,2328.70683
34.65455443,135.4748036,29.41794291,44.17979379,2019.612467,2248.767991
34.65456612,135.4775315,58.5838601,56.36365758,2562.901709,1880.345261
34.65457774,135.4802594,73.5286567,135.8124593,3304.287296,1878.109268
34.6545893,135.4829873,87.0683072,248.563899,5480.448183,4055.722245
34.65460079,135.4857152,86.01077015,493.4464818,9919.440771,0
34.65461222,135.4884431,95.85905724,0,0,0
34.65462359,135.491171,134.6980176,0,0,0
34.65463489,135.493899,229.1615624,0,0,0
34.65464613,135.4966269,348.6181216,0,0,0
34.65465732,135.4993548,0,0,0,0
34.65466843,135.5020827,0,0,0,0
34.65467949,135.5048106,0,0,0,0
34.65469048,135.5075386,0,0,0,0
34.65470141,135.5102665,0,0,0,0
34.65471228,135.5129944,0,0,0,0
34.65472309,135.5157223,0,412.7144843,7451.243517,0
34.65473384,135.5184503,0,429.8526282,7760.659562,0
34.65474452,135.5211782,0,0,0,0
34.65475514,135.5239061,282.8492281,0,0,0
34.65476571,135.526634,248.2583593,0,0,0
34.65477621,135.529362,280.0863541,0,0,0
34.65478665,135.5320899,305.0408564,0,0,0
34.65479703,135.5348178,0,0,0,0
34.65480735,135.5375457,0,0,0,0
34.65481762,135.5402737,0,477.6140313,8622.955069,0
34.65482784,135.5430016,0,291.3418158,5259.953063,4182.357273
34.654838,135.5457295,0,211.6087198,3820.433159,1636.064322
34.65484809,135.5484575,0,137.0510946,2474.352414,1768.096629
34.65485813,135.5511854,0,94.24490919,1868.877267,1976.477934
34.65486811,135.5539133,,80.62726137,1732.855681,1962.653975
34.65487803,135.5566413,0,71.40007056,1602.585487,1956.101619
34.65488788,135.5593692,0,36.6488477,1550.815962,1987.899083
34.65489768,135.5620972,,33.88678124,1581.152764,2007.073388
34.65490742,135.5648251,0,32.56805147,1620.00469,2050.070379
34.65185189,135.3793449,28.55706886,,,
34.65186573,135.3820727,27.00027435,,,
34.65187952,135.3848005,26.00436259,,,
34.65189325,135.3875283,26.88961749,,,
34.65190693,135.390256,27.77487239,51.08156523,2276.495191,2894.63155
34.65192056,135.3929838,28.60479885,49.98948794,2238.256004,2886.528411
34.65193412,135.3957116,28.85400084,48.43386135,2197.084931,2897.847776
34.65194763,135.3984394,28.96497776,48.49107522,2198.949555,2887.218688
34.65196108,135.4011672,29.04441932,48.8207567,2208.630538,2882.827887
34.65197447,135.403895,29.2718643,49.34006792,2226.183969,2878.420016
34.65206653,135.4229894,83.13798495,46.42995812,2133.534289,2791.811016
34.65210505,135.4311728,86.99279952,47.65753891,2172.349076,2810.503196
34.65211777,135.4339006,87.53075705,49.6251952,2235.725748,2851.075496
34.65213042,135.4366284,87.65655102,49.60442737,2234.304366,2834.328631
34.652143,135.4393562,88.08382015,49.47705384,2229.988537,2818.982925
34.65215551,135.442084,86.9049148,49.40268818,2221.932261,2807.206796
34.65216796,135.4448118,86.79584334,49.09215067,2214.058732,2785.912174
34.65218035,135.4475396,85.79497263,50.51511945,2261.185428,2793.789981
34.65219267,135.4502674,85.68359828,50.29745614,2253.594771,2764.099468
34.65220493,135.4529952,86.49197284,49.67362662,2232.717927,2700.079683
34.65221713,135.4557231,87.89658154,49.05769507,2212.887773,2637.694288
34.65222927,135.4584509,84.93724508,48.08811629,2181.354877,2585.569552
34.65224135,135.4611787,80.66969921,46.68698977,2138.952462,2534.31194
34.65225336,135.4639065,70.66007249,44.9012842,2081.027466,2495.558459
34.65226532,135.4666344,37.27706587,44.07893017,2058.285969,2461.034885
34.65227722,135.4693622,34.02584111,43.84053072,2053.04119,2427.870279
34.65228905,135.47209,30.37402587,43.90968163,2048.30661,2376.520567
34.65230082,135.4748179,27.68413691,43.88593301,2016.507986,2311.617427
34.6523125,135.4775457,80.45974184,48.46168747,2229.402568,2068.011708
34.65232412,135.4802735,87.29233204,59.53951945,2679.620432,2054.456083
34.65233567,135.4830014,94.98818384,158.6599408,3812.082348,1474.977116
34.65234716,135.4857292,96.05976716,330.0727135,7083.48064,0
34.65235859,135.488457,107.9993992,0,0,0
34.65236995,135.4911849,138.6884667,0,0,0
34.65238125,135.4939127,184.1017046,0,0,0
34.65239249,135.4966406,232.6477931,0,0,0
34.65240367,135.4993684,284.6038759,0,0,0
34.65241479,135.5020962,415.5629058,0,0,0
34.65242584,135.5048241,0,0,0,0
34.65243683,135.5075519,0,0,0,0
34.65244776,135.5102798,0,0,0,0
34.65245862,135.5130076,0,0,0,0
34.65246943,135.5157355,0,679.9277497,0,0
34.65248017,135.5184633,0,0,0,0
34.65249085,135.5211912,319.485688,0,0,0
34.65250147,135.523919,213.9838843,0,0,0
34.65251203,135.5266469,211.0310248,0,0,0
34.65252253,135.5293747,247.7221641,0,0,0
34.65253297,135.5321026,210.2573089,0,0,0
34.65254334,135.5348304,0,0,0,0
34.65255366,135.5375583,0,596.0353716,0,0
34.65256394,135.5402861,0,262.6753502,4742.402011,0
34.65257416,135.543014,0,193.0084099,3484.618829,7031.187185
34.65258432,135.5457419,0,151.6371005,2737.691564,1671.943764
34.65259442,135.5484697,0,113.7278254,2053.268673,1768.750464
34.65260445,135.5511976,,83.01572852,1633.0784,1933.240687
34.65261443,135.5539255,0,72.2647245,1521.709204,1933.286353
34.65262435,135.5566533,0,37.6642229,1499.102114,1948.102582
34.65263421,135.5593812,0,34.76558358,1497.600564,1986.398615
34.65264401,135.5621091,0,34.26370201,1655.67163,2044.519824
34.65265374,135.564837,0,33.08908075,1735.264414,2101.545733
34.64958441,135.376634,28.03791391,,,
34.64959832,135.3793617,26.63864773,,,
34.64961216,135.3820894,26.94494592,,,
34.64962594,135.3848172,26.50231847,,,
34.64963967,135.3875449,27.11093122,,,
34.64965335,135.3902726,28.49414199,51.6374882,2295.411591,2913.8066
34.64966697,135.3930003,28.49414199,49.5618642,2222.419602,2890.149316
34.64968054,135.395728,28.57655852,48.34378273,2194.033907,2903.702353
34.64969404,135.3984557,28.52107006,48.32215881,2194.71018,2888.62162
34.64970748,135.4011834,28.37416349,48.73694762,2207.6116,2881.28461
34.64972088,135.4039111,28.58040294,49.41210055,2228.169824,2879.157346
34.64978692,135.4175497,76.9422857,47.3350076,2160.705569,2806.252755
34.64985143,135.4311883,84.76977137,47.13433752,2156.528255,2803.01696
34.64986414,135.433916,81.09777335,47.75878067,2175.819911,2805.384818
34.64987679,135.4366437,82.91841617,48.85561597,2210.658218,2818.493407
34.64988937,135.4393714,86.93559943,49.53737401,2231.709098,2824.533895
34.64990188,135.4420992,86.87985571,49.78706689,2234.506246,2816.828543
34.64991433,135.4448269,85.31939228,49.81027378,2237.109257,2806.937789
34.64992672,135.4475546,83.57720609,49.82605631,2239.359827,2775.356323
34.64993904,135.4502824,82.66099852,49.93576957,2241.680979,2759.327805
34.64995131,135.4530101,82.22196683,49.54339841,2228.591629,2724.494729
34.6499635,135.4557379,78.98935797,48.85299347,2206.817371,2639.296034
34.64997564,135.4584656,72.58586241,47.96430998,2178.061648,2592.544098
34.64998772,135.4611934,35.4845216,46.8302124,2139.763267,2550.961427
34.64999974,135.4639211,31.45963915,45.56361505,2096.97909,2515.283872
34.6500117,135.4666489,30.70874972,44.7212655,2076.752441,2480.218506
34.65002359,135.4693766,30.312545,44.26864591,2060.405517,2453.286033
34.65003543,135.4721044,29.46032453,44.30008122,2053.080462,2402.949125
34.65004719,135.4748322,54.01873356,44.09810807,2006.814769,2355.473591
34.65005888,135.4775599,104.6968161,46.86496536,2106.147609,2111.017716
34.65007049,135.4802877,103.4223282,52.00919303,2220.41585,2052.531447
34.65008204,135.4830154,111.9084736,66.75966505,2651.849422,2335.521426
34.65009353,135.4857432,116.9563013,209.7915719,4313.915919,0
34.65010495,135.4884709,124.0620465,776.421115,14563.96438,0
34.65011631,135.4911987,137.359715,0,0,0
34.65012761,135.4939265,154.9937324,341.3365419,6162.569504,0
34.65013885,135.4966542,169.4170783,521.8375527,9421.376834,0
34.65015003,135.499382,201.5735712,0,0,0
34.65016114,135.5021098,260.0801859,0,0,0
34.65017218,135.5048375,374.2099902,0,0,0
34.65018317,135.5075653,0,0,0,0
34.6501941,135.5102931,0,0,0,0
34.65020496,135.5130209,0,0,0,0
34.65021576,135.5157486,0,0,0,0
34.6502265,135.5184764,0,0,0,0
34.65023718,135.5212042,254.5956981,0,0,0
34.6502478,135.523932,208.3476149,0,0,0
34.65025836,135.5266597,234.0721673,0,0,0
34.65026885,135.5293875,293.7141152,0,0,0
34.65027929,135.5321153,477.8973416,0,0,0
34.65028966,135.5348431,0,0,0,0
34.65029998,135.5375708,0,455.31966,8220.447292,0
34.65031026,135.5402986,0,234.7182329,4237.657697,0
34.65032048,135.5430264,0,154.0316129,2780.922649,8515.377223
34.65033064,135.5457542,0,119.2631322,2153.204393,1846.591793
34.65034074,135.548482,0,90.72189255,1637.914198,1911.507558
34.65035078,135.5512098,,74.83418431,1537.565989,1985.48397
34.65036076,135.5539376,0,38.8257637,1544.877438,1998.884602
34.65037068,135.5566654,0,36.04662588,1543.916741,1957.190776
34.65038053,135.5593932,0,34.89125746,1602.834406,2008.196856
34.65039033,135.562121,0,34.42255654,1786.710488,2076.900641
34.64733084,135.3766509,28.94818003,,,
34.64734475,135.3793786,29.60889485,,,
34.64735859,135.3821062,27.66421553,,,
34.64737237,135.3848338,27.94085768,,,
34.64738609,135.3875615,28.88144101,,,
34.64739977,135.3902891,28.66012729,51.96376356,2306.593521,2933.287415
34.64741339,135.3930167,28.21749984,49.67733143,2225.830395,2904.250298
34.64742695,135.3957444,28.05151454,48.20569241,2189.562215,2909.701415
34.64744045,135.398472,27.77487239,48.22217038,2190.285629,2891.730751
34.64745389,135.4011997,27.55947717,48.51434567,2200.716363,2882.318279
34.64746728,135.4039273,28.01797913,49.10036329,2221.229506,2879.969366
34.64758503,135.4284761,81.83656128,46.33473866,2136.453754,2796.828423
34.6475978,135.4312037,82.06936518,46.57833418,2138.634286,2795.785201
34.64761051,135.4339314,82.68066269,47.15586943,2156.595937,2794.627134
34.64762316,135.436659,81.52226461,47.77672321,2176.221306,2793.97114
34.64763574,135.4393867,78.62626942,48.32146439,2191.90132,2796.947264
34.64764825,135.4421143,85.28705836,48.79815439,2201.874565,2802.405112
34.6476607,135.444842,84.99520806,50.60129191,2263.090199,2834.189825
34.64767309,135.4475697,82.46206916,50.32536767,2254.506605,2790.221989
34.64768541,135.4502973,78.54562095,49.94180928,2240.668594,2757.346807
34.64769768,135.453025,77.10848309,49.44633385,2222.659703,2719.956641
34.64770987,135.4557527,72.08609147,48.72235661,2198.759175,2630.286959
34.64772201,135.4584803,36.4751568,48.05156793,2177.875719,2588.420348
34.64773409,135.461208,31.88029276,47.27166981,2154.867774,2551.533344
34.64774611,135.4639357,28.86170665,46.5796998,2139.159723,2516.22594
34.64775806,135.4666634,28.01234397,45.87552137,2120.386749,2484.439089
34.64776996,135.4693911,57.84779036,45.43985788,2108.412419,2460.960238
34.64778179,135.4721188,59.83777573,45.28111898,2095.651423,2422.321692
34.64779355,135.4748464,62.20339015,44.93468306,2070.512526,2378.210848
34.64780524,135.4775741,110.2310062,46.08230598,2101.27168,2180.20834
34.64781685,135.4803018,118.9169124,49.55740833,2203.75746,2030.069136
34.6478284,135.4830295,123.6607676,60.47423429,2559.12403,2225.800116
34.64783989,135.4857572,126.4557464,172.0887682,3761.482728,10798.71939
34.64785131,135.4884848,130.3356386,537.3992342,10288.95377,0
34.64786267,135.4912125,133.5997228,0,0,0
34.64787397,135.4939402,142.5672616,693.7896976,0,0
34.6478852,135.4966679,145.9228524,356.9501064,6444.460438,0
34.64789638,135.4993956,157.440442,547.7603685,0,0
34.64790749,135.5021233,183.8066699,0,0,0
34.64791853,135.504851,235.9986872,0,0,0
34.64792952,135.5075787,498.6754869,0,0,0
34.64794044,135.5103064,0,0,0,0
34.6479513,135.5130341,0,0,0,0
34.6479621,135.5157618,0,0,0,0
34.64797284,135.5184895,319.485688,0,0,0
34.64798352,135.5212172,174.7073298,0,0,0
34.64799413,135.5239449,177.409686,0,0,0
34.64800469,135.5266726,245.6003469,0,0,0
34.64801518,135.5294003,216.6106931,0,0,0
34.64802562,135.532128,0,0,0,0
34.64803599,135.5348557,0,0,0,0
34.64804631,135.5375834,0,455.31966,8220.447292,0
34.64805659,135.5403111,0,234.7182329,4237.657697,0
34.64806681,135.5430388,0,154.0316129,2780.922649,8515.377223
34.64807697,135.5457665,0,119.2631322,2153.204393,1846.591793
34.64808706,135.5484943,,90.72189255,1785.627965,1911.507558
34.6480971,135.551222,0,74.83418431,1647.469446,1985.48397
34.64810708,135.5539497,,38.8257637,1618.549829,1998.884602
34.648117,135.5566774,0,36.04662588,1584.03535,1957.190776
34.64812686,135.5594052,0,34.89125746,1580.394184,2008.196856
34.64813666,135.5621329,493.3133849,34.42255654,1762.059508,2076.900641
34.64814639,135.5648606,283.1984247,36.66610911,1858.843913,2150.756129
34.64509117,135.3793954,29.18864732,,,
34.64510501,135.382123,28.35240721,,,
34.64511879,135.3848505,27.99618611,,,
34.64513252,135.3875781,28.82611258,,,
34.64514619,135.3903057,28.49414199,52.2616847,2319.247373,2946.402249
34.64515981,135.3930332,27.99707436,49.92509807,2236.982272,2915.315972
34.64517336,135.3957608,27.91857756,48.54310278,2203.879158,2921.515494
34.64518686,135.3984883,27.65868051,48.23677271,2191.195657,2898.051033
34.6452003,135.4012159,27.34608255,48.31988406,2192.682932,2884.688866
34.64538211,135.4394019,81.37746485,47.5938921,2167.80422,2780.992936
34.64539462,135.4421295,77.46787134,48.03634423,2178.230012,2787.498409
34.64540707,135.4448571,78.04707038,48.40863403,2193.048003,2782.552261
34.64541946,135.4475847,74.99502885,48.60073515,2199.795833,2743.750363
34.64543178,135.4503123,72.05775049,48.92438664,2207.512055,2731.759334
34.64544404,135.4530399,71.96897806,49.22288121,2215.089035,2713.066478
34.64545624,135.4557675,68.40171369,49.22507381,2216.755247,2633.718599
34.64546838,135.4584951,61.35214896,48.26747081,2186.793289,2586.207696
34.64548046,135.4612227,32.21564088,47.77578952,2174.624367,2552.912549
34.64549247,135.4639503,31.19640147,47.36042934,2164.055151,2520.953873
34.64550442,135.4666779,32.24875914,45.87552137,2109.49986,2484.439089
34.64551632,135.4694055,64.39687958,45.43985788,2096.52322,2460.960238
34.64552815,135.4721331,64.83895066,45.28111898,2093.926206,2422.321692
34.64553991,135.4748607,67.43779647,44.93468306,2072.782705,2378.210848
34.64555159,135.4775883,99.9959564,46.08230598,2130.1174,2180.20834
34.6455632,135.4803159,115.7954185,49.55740833,2281.268366,2030.069136
34.64557475,135.4830435,124.9404815,60.47423429,2704.828879,2225.800116
34.64558624,135.4857711,129.9664159,172.0887682,3986.638258,10798.71939
34.64559767,135.4884988,131.5313784,537.3992342,10791.32899,0
34.64560902,135.4912264,131.9095595,0,0,0
34.64562032,135.493954,131.9095595,693.7896976,0,0
34.64563155,135.4966816,134.3823808,356.9501064,6444.460438,0
34.64564273,135.4994092,140.5580417,547.7603685,0,0
34.64565383,135.5021368,154.471868,0,0,0
34.64566488,135.5048644,183.8066699,0,0,0
34.64567586,135.5075921,315.9651846,0,0,0
34.64568678,135.5103197,437.7685572,0,0,0
34.64569764,135.5130473,514.3289775,0,0,0
34.64570844,135.5157749,392.7923356,0,0,0
34.64571917,135.5185025,237.2189493,0,0,0
34.64572985,135.5212302,186.8002638,0,0,0
34.64574047,135.5239578,224.0143789,0,0,0
34.64575102,135.5266854,324.9160396,0,0,0
34.64576152,135.5294131,0,0,0,0
34.64577195,135.5321407,0,0,0,0
34.64578233,135.5348683,0,0,0,0
34.64579265,135.5375959,0,327.4539066,5911.929169,0
34.64580292,135.5403236,0,178.0990524,3215.441813,0
34.64581314,135.5430512,0,132.0213694,2383.544582,6244.43709
34.6458233,135.5457789,0,107.7141859,1970.288863,1930.920029
34.64583339,135.5485065,,84.5940796,1750.280599,1993.961611
34.64584343,135.5512342,0,70.34060481,1617.111901,2066.529897
34.64585341,135.5539618,0,36.69994242,1611.052415,2089.006173
34.64586333,135.5566895,0,34.14250037,1611.559614,2070.370114
34.64587318,135.5594171,408.168548,34.32462609,1763.409965,2108.524905
34.64588298,135.5621448,236.7293333,37.10239707,1880.836735,2179.52013
34.64285144,135.3821397,29.27615376,,,
34.64286522,135.3848672,29.03576201,,,
34.64287894,135.3875947,28.66012729,,,
34.64289261,135.3903222,28.3281567,52.32577541,2320.033383,2958.62787
34.64290622,135.3930497,27.94197738,50.21909093,2249.039906,2926.504889
34.64291978,135.3957772,27.57824566,48.84732887,2218.518399,2915.210972
34.64314099,135.4421446,77.46787134,48.03634423,2177.935499,2787.498409
34.64315344,135.4448722,78.04707038,48.40863403,2193.245371,2782.552261
34.64316583,135.4475997,74.99502885,48.60073515,2200.684058,2743.750363
34.64317815,135.4503272,72.23890126,48.92438664,2209.182822,2731.759334
34.64319041,135.4530547,73.24676653,49.22288121,2218.206864,2713.066478
34.64320261,135.4557823,70.2769565,49.22507381,2217.718413,2633.718599
34.64321475,135.4585098,65.35203831,48.26747081,2187.459874,2586.207696
34.64322682,135.4612373,62.84878818,47.77578952,2171.611873,2552.912549
34.64323884,135.4639649,63.05731993,47.36042934,2158.179999,2520.953873
34.64325078,135.4666924,63.88110348,46.84994242,2141.479474,2493.500457
34.64326267,135.4694199,68.26094602,46.64134164,2135.719766,2473.974146
