原点(経度),原点(緯度),メッシュあたり賦存量MJ/y
135.4286311,34.62504877,26906058.12
135.4313581,34.62506152,26876246.83
135.434085,34.62507421,26821822.33
135.4368119,34.62508684,26685051.61
135.4395388,34.62509941,26530744.51
135.4422658,34.62511191,26466139.1
135.4449927,34.62512435,26540682.94
135.4477197,34.62513673,27066910.12
135.4504466,34.62514905,27643450.66
135.4531735,34.62516131,28388700.5
135.4559005,34.6251735,29040158.61
135.4586274,34.62518563,29636260.04
135.4613544,34.6251977,29862537.17
135.4640813,34.62520971,29851179.98
135.4668083,34.62522165,29570246.21
135.4695352,34.62523352,29493210.21
135.4722621,34.62524534,29354143.36
135.4749891,34.62525709,28848371.86
135.477716,34.62526877,25991994.65
135.480443,34.62528038,22752087.69
135.4831699,34.62529193,16118595.72
135.4858968,34.62530341,9199621.479
135.4886238,34.62531483,6539333.455
135.4913507,34.62532618,6671430.522
135.4940777,34.62533746,6197782.472
135.4968046,34.62534868,5371236.196
135.4995315,34.62535984,4388242.088
135.5022585,34.62537092,3556080.01
135.5049854,34.62538194,2743277.48
135.5077124,34.62539289,2011625.994
135.5104393,34.62540378,2011555.058
135.5131662,34.62541462,2133247.713
135.5158932,34.6254254,2268497.509
135.5186201,34.62543612,2130756.492
135.5213471,34.62544678,2269164.789
135.524074,34.62545738,2605981.11
135.526801,34.62546793,3011857.273
135.529528,34.62547844,2619706.816
135.5322549,34.62548888,4177663.965
135.5349819,34.62549926,7976283.02
135.5377089,34.62550958,13654218.81
135.5404359,34.62551984,15562203.85
135.5431629,34.62553005,16730905.3
135.5458898,34.62554019,18253534.52
135.5486168,34.62555027,19170618.43
135.5513438,34.62556029,19586904.01
135.5540708,34.62557026,19222327.27
135.5567978,34.62558016,19695422.26
135.5595248,34.62559001,19853433.93
135.5622518,34.62559979,20279341.45
135.5649788,34.62560951,20845199.04
135.5677058,34.62561918,22258296.03
135.5704328,34.62562878,23126285.45
135.5731598,34.62563832,23914935.34
135.5758868,34.62564781,24768718.35
135.5786138,34.62565723,25761316.84
135.5813408,34.62566659,26506228.78
135.5840678,34.6256759,27566911.1
135.5867948,34.62568514,28451226.68
135.5895218,34.62569432,29373305.77
135.5922488,34.62570345,30591579.71
135.5949759,34.62571252,5480041.965
135.5977029,34.62572152,5492715.024
135.6004299,34.62573047,5506444.171
135.3904709,34.6226103,5550799.878
135.3931978,34.6226239,5432517.993
135.3959246,34.62263744,5317404.373
135.3986514,34.62265091,5143149.811
135.4013782,34.62266433,27881505.55
135.4041051,34.62267768,27694852.92
135.4068319,34.62269097,27304334.44
135.4095587,34.6227042,27014715.53
135.4122856,34.62271738,26898441.52
135.4150124,34.62273049,26956235.85
135.4177392,34.62274354,26993054.66
135.4204661,34.62275653,27019528.27
135.4231929,34.62276946,27046370.15
135.4259198,34.62278233,27060480.64
135.4286466,34.62279514,26999356.47
135.4313735,34.62280789,26881227.84
135.4341003,34.62282058,26834621.49
135.4368272,34.62283321,26722101.58
135.439554,34.62284577,26560258
135.4422809,34.62285827,26425002.46
135.4450078,34.62287072,26866973.52
135.4477346,34.6228831,27490239.43
135.4504615,34.62289541,28202707.98
135.4531884,34.62290767,28929541.66
135.4559152,34.62291986,29628985.93
135.4586421,34.62293199,30216538.51
135.461369,34.62294406,30287343.8
135.4640959,34.62295607,30125650.15
135.4668227,34.622968,29780598.23
135.4695496,34.62297988,29466058.38
135.4722765,34.6229917,28507817.46
135.4750033,34.62300344,28132818.94
135.4777302,34.62301512,26243343.65
135.4804571,34.62302673,22772153.36
135.4831839,34.62303828,16116483.55
135.4859108,34.62304976,9404502.6
135.4886377,34.62306118,6988170.965
135.4913645,34.62307252,7383234.007
135.4940914,34.6230838,6267484.297
135.4968183,34.62309503,4861145.568
135.4995451,34.62310618,3906665.843
135.502272,34.62311726,3170607.796
135.5049989,34.62312827,2148699.792
135.5077257,34.62313922,1969382.464
135.5104526,34.62315011,1959806.733
135.5131795,34.62316094,2169154.714
135.5159063,34.62317172,2452256.865
135.5186332,34.62318243,2795036.006
135.5213601,34.62319309,3196410.279
135.524087,34.62320369,3567021.424
135.5268138,34.62321424,3665575.904
135.5295407,34.62322474,3997901.991
135.5322676,34.62323519,4515612.208
135.5349945,34.62324557,8694423.034
135.5377214,34.62325589,15067438.94
135.5404483,34.62326615,16796702.79
135.5431753,34.62327635,17935598.83
135.5459022,34.62328649,19420712.16
135.5486291,34.62329657,20205877.55
135.551356,34.6233066,20501068.27
135.5540829,34.62331656,20554727.71
135.5568099,34.62332647,20988667
135.5595368,34.62333631,20680489.23
135.5622637,34.6233461,20868634.76
135.5649906,34.62335582,21354307.64
135.5677175,34.62336548,22744173.83
135.5704445,34.62337508,23563804.16
135.5731714,34.62338463,24408864.15
135.5758983,34.62339411,25576467.85
135.5786252,34.62340353,27285327.66
135.5813522,34.62341289,27661009.29
135.5840791,34.62342219,28113384.78
135.586806,34.62343143,28727341.77
135.589533,34.62344062,29527970.7
135.5922599,34.62344975,30458915.65
135.5949869,34.62345881,5329021.344
135.5977138,34.62346782,5457864.111
135.6004408,34.62347676,5492715.024
135.3904875,34.62035671,5546575.525
135.3932142,34.6203703,5505388.083
135.395941,34.62038384,5450471.494
135.3986677,34.62039731,5322684.814
135.4013945,34.62041073,5106186.722
135.4041212,34.62042408,27846444.23
135.406848,34.62043737,27363554.55
135.4095747,34.6204506,27027377.6
135.4123015,34.62046376,26876286.05
135.4150283,34.62047687,26945398.39
135.417755,34.62048992,26996196.17
135.4204818,34.62050291,27019528.27
135.4232086,34.62051584,27051650.59
135.4259353,34.62052871,27071041.52
135.4286621,34.62054152,27013085.62
135.4313889,34.62055426,26897069.17
135.4341157,34.62056695,26850462.81
135.4368425,34.62057957,26730550.29
135.4395692,34.62059214,26558145.82
135.442296,34.62060464,26460909.46
135.4450228,34.62061708,27608347.47
135.4477496,34.62062946,28373129.21
135.4504764,34.62064177,28912399.29
135.4532032,34.62065403,29325574.76
135.45593,34.62066622,29956373.29
135.4586568,34.62067835,31157513.15
135.4613836,34.62069042,31644417.21
135.4641104,34.62070243,31505957.51
135.4668372,34.62071436,30467055.6
135.469564,34.62072624,29892718.03
135.4722908,34.62073805,28904906.64
135.4750176,34.6207498,25695767
135.4777444,34.62076147,23715748.32
135.4804711,34.62077308,20319770.36
135.4831979,34.62078462,15463932.71
135.4859247,34.62079611,9984429.4
135.4886515,34.62080752,7417181.892
135.4913783,34.62081887,7721429.59
135.4941051,34.62083015,6429927.963
135.4968319,34.62084137,4071979.836
135.4995587,34.62085252,2747491.633
135.5022855,34.6208636,2371802.187
135.5050123,34.6208746,1957807.314
135.5077391,34.62088555,1895050.019
135.5104659,34.62089643,2070901.551
135.5131927,34.62090725,2338644.011
135.5159195,34.62091803,2701904.827
135.5186463,34.62092874,2971360.923
135.5213731,34.62093939,3528448.222
135.5240999,34.62094999,4059473.511
135.5268267,34.62096054,4600625.175
135.5295535,34.62097104,5062541.511
135.5322803,34.62098149,5958872.8
135.5350072,34.62099187,14765595.61
135.537734,34.62100219,17040173.11
135.5404608,34.62101245,18319105.11
135.5431877,34.62102266,19207055.87
135.5459145,34.6210328,20321791.89
135.5486414,34.62104288,21092570.28
135.5513682,34.6210529,21387119.45
135.5540951,34.62106287,21874557.34
135.5568219,34.62107277,22133210.13
135.5595487,34.62108262,21610667.6
135.5622756,34.6210924,21743138.04
135.5650024,34.62110212,22737082.84
135.5677293,34.62111179,23676263.26
135.5704561,34.62112139,24677635.92
135.573183,34.62113093,25875820.03
135.5759098,34.62114041,26733317.62
135.5786367,34.62114983,27415839.94
135.5813635,34.62115919,28205318.33
135.5840904,34.62116849,28532019.32
135.5868172,34.62117773,28921081.97
135.5895441,34.62118691,29553792.87
135.592271,34.62119604,4647844.418
135.5949978,34.6212051,5107242.81
135.5977247,34.62121411,5439910.611
135.6004516,34.62122305,5487434.583
135.390504,34.61810311,5613109.085
135.3932307,34.61811671,5591987.32
135.3959573,34.61813024,5529678.113
135.398684,34.61814371,5463144.553
135.4014107,34.61815713,5356479.639
135.4041374,34.61817047,28122083.26
135.4068641,34.61818376,27471275.56
135.4095907,34.61819699,27042162.83
135.4123174,34.61821015,26876286.05
135.4150441,34.61822326,26945398.39
135.4177708,34.6182363,26996196.17
135.4204975,34.61824929,27046907.35
135.4232242,34.61826222,27078136.05
135.4259509,34.61827508,27147747.09
135.4286776,34.61828789,27210575.17
135.4314043,34.61830063,27104378.56
135.434131,34.61831331,27078922.35
135.4368577,34.61832594,27195277.06
135.4395844,34.6183385,27195598.94
135.4423111,34.618351,27312803.33
135.4450379,34.61836344,28368406
135.4477646,34.61837582,28573239.99
135.4504913,34.61838813,29136087.9
135.453218,34.61840039,29713944.88
135.4559447,34.61841258,30673475.43
135.4586715,34.61842471,31050064.04
135.4613982,34.61843678,30934625.98
135.4641249,34.61844878,30466124.1
135.4668516,34.61846072,29721354.23
135.4695784,34.61847259,28136598.51
135.4723051,34.61848441,26167933.04
135.4750318,34.61849615,22331646.07
135.4777585,34.61850782,19930190.83
135.4804852,34.61851943,17315206.36
135.483212,34.61853097,14167265.47
135.4859387,34.61854245,10761495.04
135.4886654,34.61855387,8468035.421
135.4913921,34.61856521,7997738.856
135.4941188,34.61857649,5785658.694
135.4968456,34.61858771,3173019.804
135.4995723,34.61859886,2305806.129
135.502299,34.61860993,2086865.395
135.5050257,34.61862093,1988133.981
135.5077524,34.61863187,1904539.716
135.5104791,34.61864275,2016907.891
135.5132059,34.61865357,2340889.346
135.5159326,34.61866434,2738104.899
135.5186593,34.61867505,3213890.424
135.521386,34.6186857,3600407.039
135.5241128,34.61869629,4687875.694
135.5268395,34.61870684,5772892.823
135.5295663,34.61871734,7086819.368
135.532293,34.61872778,10836835.6
135.5350198,34.61873817,16622402.02
135.5377465,34.61874849,18691566.05
135.5404733,34.61875875,19996463.43
135.5432001,34.61876896,20757360.17
135.5459268,34.6187791,21558803.46
135.5486536,34.61878919,22212262.04
135.5513804,34.61879921,22144439.49
135.5541072,34.61880918,22308596.33
135.5568339,34.61881908,22254704.55
135.5595607,34.61882892,22753186.52
135.5622875,34.6188387,23277883.87
135.5650143,34.61884843,24129612.63
135.567741,34.61885809,24864209.79
135.5704678,34.61886769,25842217.74
135.5731946,34.61887723,26777797.95
135.5759213,34.61888671,27179052.43
135.5786481,34.61889613,27485367.2
135.5813749,34.61890548,28031386.78
135.5841017,34.61891478,28521934.48
135.5868284,34.61892402,29102096.65
135.5895552,34.6189332,29758041.49
135.592282,34.61894233,4316232.706
135.5950088,34.6189514,5258263.431
135.5977356,34.6189604,5426181.464
135.6004625,34.61896935,5481098.053
135.3905201,34.61584965,5915150.327
135.3932468,34.6158632,5758849.265
135.3959735,34.61587669,5626838.232
135.3987003,34.61589012,5502219.818
135.4014269,34.61590352,5393442.728
135.4041535,34.61591686,28270178.03
135.4068801,34.61593015,27617004.74
135.4096067,34.61594337,27206901.61
135.4123334,34.61595653,26860860.02
135.41506,34.61596964,26951129.31
135.4177866,34.61598268,26998937.09
135.4205132,34.61599567,27052108.58
135.4232398,34.61600859,27132154.83
135.4259665,34.61602145,27314191.32
135.4286931,34.61603426,27549941.44
135.4314197,34.616047,27716660.97
135.4341464,34.61605968,27845774.39
135.436873,34.6160723,27916947.1
135.4395996,34.61608486,27850415.56
135.4423263,34.61609736,27972088.28
135.4450529,34.6161098,28552389.83
135.4477795,34.61612217,29358138.04
135.4505062,34.61613449,29741257.35
135.4532328,34.61614674,30115173.67
135.4559595,34.61615894,30300408.37
135.4586861,34.61617107,30343441.76
135.4614128,34.61618314,29852700.82
135.4641394,34.61619514,28784039.84
135.4668661,34.61620707,27520405.88
135.4695927,34.61621895,25281536.57
135.4723194,34.61623076,22827999.61
135.475046,34.61624251,17811851.95
135.4777727,34.61625417,15671102.23
135.4804993,34.61626578,14340873.08
135.483226,34.61627732,13075798.15
135.4859526,34.6162888,12208865.38
135.4886793,34.61630021,10925627.21
135.4914059,34.61631155,9056121.709
135.4941326,34.61632282,4373002.497
135.4968592,34.61633404,2692234.379
135.4995859,34.61634519,2151551.61
135.5023125,34.61635626,1800313.594
135.5050391,34.61636726,1590035.863
135.5077658,34.61637819,1668856.617
135.5104924,34.61638906,1938703.414
135.5132191,34.61639988,2347982.102
135.5159457,34.61641065,2713717.179
135.5186724,34.61642135,3324961.461
135.521399,34.616432,4181487.885
135.5241257,34.61644258,5147632.916
135.5268524,34.61645313,7795347.79
135.529579,34.61646364,10427019.28
135.5323057,34.61647408,14206342.74
135.5350324,34.61648447,18380868.46
135.5377591,34.61649479,20014304.67
135.5404858,34.61650506,21274552.88
135.5432125,34.61651526,22069488.84
135.5459392,34.61652541,22771455.99
135.5486659,34.61653549,23326798.83
135.5513926,34.61654552,23009119.56
135.5541193,34.61655548,22257547.81
135.556846,34.61656538,21814474.99
135.5595727,34.61657523,23546336.52
135.5622994,34.61658501,25223335.23
135.5650261,34.61659473,25414305.03
135.5677528,34.61660439,26036894.36
135.5704795,34.61661399,26858340.43
135.5732062,34.61662353,27270088.17
135.5759329,34.616633,27383878.58
135.5786596,34.61664242,27031968
135.5813863,34.61665178,27337074.32
135.584113,34.61666108,28635411.97
135.5868397,34.61667031,29402501.76
135.5895664,34.6166795,30025707.87
135.5922931,34.61668862,4127192.908
135.5950198,34.61669769,5184337.253
135.5977466,34.61670669,5380769.669
135.6004733,34.61671564,5468424.994
135.3905362,34.61359621,6297454.276
135.3932629,34.61360972,6079900.095
135.3959897,34.61362316,5883467.679
135.3987165,34.61363655,5718717.911
135.4014431,34.61364991,5502219.818
135.4041697,34.61366325,5379713.58
135.4068962,34.61367653,27990972.67
135.4096227,34.61368975,27525630.86
135.4123493,34.61370291,27035746.33
135.4150758,34.61371602,26989158.1
135.4178024,34.61372906,27032788.9
135.4205289,34.61374204,27084021.05
135.4232555,34.61375496,27251324.76
135.425982,34.61376782,27624768.89
135.4287086,34.61378062,28068840.9
135.4314351,34.61379336,28285150.27
135.4341617,34.61380604,28300061.54
135.4368882,34.61381866,28149166.95
135.4396148,34.61383122,28034437.9
135.4423414,34.61384372,28214029.38
135.4450679,34.61385615,29341867.74
135.4477945,34.61386853,29248906.13
135.4505211,34.61388084,29395537.69
135.4532476,34.6138931,29489041.05
135.4559742,34.61390529,29381207.97
135.4587008,34.61391742,28799282.78
135.4614274,34.61392949,27653145.34
135.464154,34.61394149,26074098.9
135.4668805,34.61395343,24413262.55
135.4696071,34.6139653,21932681.33
135.4723337,34.61397712,19083459.66
135.4750603,34.61398886,14383980.28
135.4777868,34.61400052,12735685.44
135.4805134,34.61401212,12131099.02
135.48324,34.61402366,11826344.49
135.4859666,34.61403513,11651397.85
135.4886931,34.61404654,11980924.35
135.4914197,34.61405787,11063019.01
135.4941463,34.61406915,6854932.332
135.4968729,34.61408036,3783261.518
135.4995994,34.61409151,2710129.291
135.502326,34.61410257,2065595.555
135.5050526,34.61411357,1653550.433
135.5077791,34.6141245,1777886.414
135.5105057,34.61413538,2129818.608
135.5132323,34.61414619,2699405.3
135.5159588,34.61415695,3153565.003
135.5186854,34.61416765,4371168.7
135.521412,34.61417829,6541794.668
135.5241386,34.61418887,9328903.261
135.5268652,34.61419942,11487602.42
135.5295918,34.61420993,14206665.21
135.5323184,34.61422038,16449881.18
135.535045,34.61423076,19586755.91
135.5377716,34.61424109,20859946.38
135.5404983,34.61425136,21851845.57
135.5432249,34.61426156,22577153.81
135.5459515,34.61427171,23202167.52
135.5486781,34.6142818,23398446.28
135.5514048,34.61429182,23044827.76
135.5541314,34.61430178,22567557.47
135.556858,34.61431169,22570025.04
135.5595846,34.61432153,24447974.56
135.5623113,34.61433131,25537195.71
135.5650379,34.61434103,25638539.55
135.5677645,34.61435069,26682110.18
135.5704911,34.61436029,27654327.63
135.5732178,34.61436982,27947095.25
135.5759444,34.6143793,27468107.52
135.578671,34.61438872,26879560.57
135.5813976,34.61439808,27528617.06
135.5841243,34.61440737,29094580.51
135.5868509,34.61441661,29850759.23
135.5895775,34.61442579,30264059.45
135.5923042,34.61443492,3896965.668
135.5950308,34.61444398,4879127.747
135.5977575,34.61445299,5252982.99
135.6004842,34.61446193,5439910.611
135.3905527,34.61134261,6714609.137
135.3932794,34.61135611,6539298.486
135.3960061,34.61136955,6313295.599
135.3987328,34.61138294,6043993.094
135.4014594,34.6113963,5760961.441
135.4041858,34.61140964,5466312.817
135.4069123,34.61142292,28138993.21
135.4096387,34.61143614,27784758.16
135.4123652,34.61144929,27394167.59
135.4150917,34.61146239,27032375.36
135.4178182,34.61147543,27153189.89
135.4205446,34.61148841,27205321.81
135.4232711,34.61150133,27432574.06
135.4259976,34.61151419,27966955.15
135.4287241,34.61152699,28424051.16
135.4314505,34.61153972,28422229.3
135.434177,34.6115524,28377908.23
135.4369035,34.61156502,28370787.6
135.43963,34.61157757,28405082.58
135.4423565,34.61159007,28636678.35
135.445083,34.61160251,29158182.67
135.4478095,34.61161488,29060680.57
135.450536,34.6116272,29023672.38
135.4532625,34.61163945,28745262.56
135.455989,34.61165164,28257482.56
135.4587155,34.61166377,26971405.85
135.461442,34.61167584,25255508.9
135.4641685,34.61168784,23210203.11
135.466895,34.61169978,21169035.25
135.4696215,34.61171165,19345100.09
135.472348,34.61172347,16758632.32
135.4750745,34.61173521,11913845.95
135.477801,34.61174687,10906490.98
135.4805275,34.61175847,10781460.88
135.483254,34.61177,11111039.89
135.4859805,34.61178147,11429210.02
135.488707,34.61179287,11904720.87
135.4914335,34.6118042,11294785.78
135.49416,34.61181547,9320403.036
135.4968865,34.61182668,7458983.62
135.499613,34.61183782,5707732.637
135.5023395,34.61184888,4111110.032
135.505066,34.61185988,2591741.487
135.5077925,34.61187081,2637525.478
135.510519,34.61188168,3116181.383
135.5132455,34.6118925,3900748.98
135.515972,34.61190325,5315845.302
135.5186985,34.61191395,8667110.051
135.521425,34.61192458,10931117.59
135.5241515,34.61193516,13212047.55
135.526878,34.61194571,15102237.75
135.5296046,34.61195622,16458148.56
135.5323311,34.61196667,18156504.53
135.5350576,34.61197706,20659011.16
135.5377842,34.61198739,21624741.4
135.5405107,34.61199766,22292184.79
135.5432373,34.61200787,22820008.36
135.5459639,34.61201801,23356169.17
135.5486904,34.6120281,23295520.47
135.551417,34.61203812,22922072.11
135.5541435,34.61204809,23005779.4
135.5568701,34.61205799,23261897.64
135.5595966,34.61206783,24283725.4
135.5623232,34.61207761,25209618.07
135.5650497,34.61208733,26342275.48
135.5677763,34.61209699,27562961.92
135.5705028,34.61210659,28288965.36
135.5732294,34.61211612,28543493.73
135.5759559,34.6121256,28071465.43
135.5786825,34.61213502,27196312.01
135.581409,34.61214437,27966147.56
135.5841356,34.61215367,29292356.63
135.5868621,34.61216291,30283175.38
135.5895887,34.61217209,30696475.6
135.5923153,34.61218121,3896965.668
135.5950418,34.61219028,4879127.747
135.5977684,34.61219928,5252982.99
135.600495,34.61220822,5439910.611
135.3905692,34.609089,7034603.879
135.3932958,34.6091025,6898368.494
135.3960224,34.60911594,6741011.343
135.3987491,34.60912932,6555139.81
135.4014756,34.60914269,6286893.393
135.404202,34.60915602,5786307.559
135.4069283,34.6091693,5452583.67
135.4096547,34.60918252,5050214.044
135.4123811,34.60919567,27021867.85
135.4151075,34.60920877,26726371.9
135.4178339,34.60922181,26774144.54
135.4205603,34.60923478,26916993.51
135.4232867,34.6092477,27489148.37
135.4260131,34.60926055,28137215.55
135.4287395,34.60927335,28508251.48
135.4314659,34.60928609,28451077.27
135.4341923,34.60929876,28674273.75
135.4369188,34.60931138,28829121.69
135.4396452,34.60932393,28752561.35
135.4423716,34.60933643,28671466.89
135.445098,34.60934886,28723362.26
135.4478244,34.60936123,28576082.07
135.4505508,34.60937355,28290845.08
135.4532773,34.6093858,27848620.66
135.4560037,34.60939799,26667820.04
135.4587301,34.60941012,24678465.34
135.4614566,34.60942219,22673943.42
135.464183,34.60943419,20889698.82
135.4669094,34.60944613,19081007.11
135.4696359,34.60945801,17997952.58
135.4723623,34.60946982,15668487.99
135.4750887,34.60948156,11495835.72
135.4778152,34.60949322,11159834.49
135.4805416,34.60950481,11615716.06
135.483268,34.60951634,12014558.61
135.4859944,34.60952781,12411345.41
135.4887209,34.6095392,12657695.09
135.4914473,34.60955053,12204068.93
135.4941737,34.60956179,11026130.5
135.4969001,34.60957299,10351168.64
135.4996266,34.60958413,9580486.033
135.502353,34.60959519,8739035.949
135.5050794,34.60960619,7420893.186
135.5078058,34.60961712,7225517.391
135.5105322,34.60962799,7692505.36
135.5132587,34.6096388,8394285.131
135.5159851,34.60964955,9403934.974
135.5187115,34.60966024,11023584.89
135.521438,34.60967087,12930978.39
135.5241644,34.60968145,14806337.84
135.5268909,34.609692,16356688.74
135.5296173,34.60970251,17672954.89
135.5323438,34.60971297,19144122.53
135.5350703,34.60972336,21251411.36
135.5377967,34.60973369,21990956.6
135.5405232,34.60974396,22562888.3
135.5432497,34.60975417,23263899.28
135.5459762,34.60976432,23839692.6
135.5487027,34.6097744,23883823.75
135.5514291,34.60978443,23344573.62
135.5541556,34.60979439,23478620.69
135.5568821,34.60980429,23815245.24
135.5596086,34.60981413,24159239.83
135.562335,34.60982391,24723798.43
135.5650615,34.60983363,26598905.77
135.567788,34.60984329,27877467.34
135.5705145,34.60985288,28625717.07
135.5732409,34.60986242,29115041.66
135.5759674,34.6098719,28771027.98
135.5786939,34.60988131,27604883.76
135.5814204,34.60989067,28126597.93
135.5841469,34.60989997,29558157.8
135.5868733,34.6099092,30348075.92
135.5895998,34.60991838,30905001.03
135.5923263,34.60992751,3520998.248
135.5950529,34.60993657,4299335.294
135.5977794,34.60994557,4838996.393
135.6005059,34.60995451,5199122.488
135.3905857,34.60683539,7218363.235
135.3933123,34.60684889,7159222.293
135.3960388,34.60686233,7087408.292
135.3987654,34.60687571,6964902.054
135.4014918,34.60688907,6752628.314
135.4042181,34.60690241,6397782.66
135.4069444,34.60691568,5826438.913
135.4096707,34.60692889,5300506.961
135.4123971,34.60694205,4695368.39
135.4151234,34.60695514,3879012.167
135.4178497,34.60696818,3757562.018
135.420576,34.60698115,25658371.55
135.4233023,34.60699406,26632385.77
135.4260287,34.60700692,26956105.3
135.428755,34.60701971,27691699.24
135.4314813,34.60703244,28064799.24
135.4342077,34.60704512,28404535.99
135.436934,34.60705773,28476528.46
135.4396603,34.60707028,28443329.23
135.4423867,34.60708278,28321158.39
135.445113,34.60709521,28215572.39
135.4478394,34.60710758,28001354.74
135.4505657,34.60711989,27521186.26
135.4532921,34.60713214,26912566.99
135.4560184,34.60714433,25506847.75
135.4587448,34.60715646,22723709.26
135.4614712,34.60716853,20975325.67
135.4641975,34.60718054,19480761.41
135.4669239,34.60719248,18057366.95
135.4696502,34.60720436,17096835.08
135.4723766,34.60721617,15144231.5
135.475103,34.60722792,11924779.65
135.4778293,34.60723957,11776479.92
135.4805557,34.60725115,11830094.75
135.483282,34.60726268,12141685.47
135.4860084,34.60727414,12673145.37
135.4887347,34.60728553,13225132.38
135.4914611,34.60729685,13258452.67
135.4941874,34.60730811,12715389.61
135.4969138,34.6073193,12155095.86
135.4996401,34.60733044,11244516.89
135.5023665,34.6073415,10144879.27
135.5050928,34.60735249,8795171.415
135.5078192,34.60736343,8713427.435
135.5105455,34.6073743,9080885.767
135.5132719,34.60738511,9686941.671
135.5159982,34.60739586,10807744.87
135.5187246,34.60740655,13014078.56
135.5214509,34.60741718,14658353.63
135.5241773,34.60742776,16342567.79
135.5269037,34.6074383,17648372.89
135.5296301,34.60744882,18706445.66
135.5323565,34.60745927,19874312.99
135.5350829,34.60746967,21588015.05
135.5378093,34.60748,22344062.1
135.5405357,34.60749027,22993277.5
135.5432621,34.60750048,23485544.87
135.5459885,34.60751062,24568148.48
135.5487149,34.60752071,24798943.11
135.5514413,34.60753073,24386106.4
135.5541677,34.60754069,24726552.95
135.5568941,34.60755059,24703094.54
135.5596205,34.60756043,24872950.98
135.5623469,34.60757021,26264653.01
135.5650733,34.60757993,27403569.54
135.5677997,34.60758958,27933145.16
135.5705261,34.60759918,28582298.23
135.5732525,34.60760872,29040595.2
135.5759789,34.60761819,29294875.82
135.5787053,34.60762761,29432433.73
135.5814318,34.60763697,29150544.07
135.5841582,34.60764626,29425468.45
135.5868846,34.6076555,30497782.36
135.589611,34.60766468,31128311.7
135.5923374,34.6076738,3287602.744
135.5950639,34.60768286,3633999.692
135.5977903,34.60769186,4077556.76
135.6005167,34.60770079,4507384.68
135.3906022,34.60458177,7218363.235
135.3933287,34.60459527,7159222.293
135.3960552,34.60460871,7087408.292
135.3987817,34.60462209,6964902.054
135.401508,34.60463545,6752628.314
135.4042342,34.60464879,6397782.66
135.4069605,34.60466206,5826438.913
135.4096867,34.60467527,5300506.961
135.412413,34.60468842,4695368.39
135.4151392,34.60470151,3879012.167
135.4178655,34.60471454,3757562.018
135.4205917,34.60472752,4168380.35
135.423318,34.60474043,4958334.366
135.4260442,34.60475328,5596211.673
135.4287705,34.60476607,5765185.794
135.4314967,34.6047788,26922370.39
135.434223,34.60479147,27691759.16
135.4369493,34.60480408,27995157.33
135.4396755,34.60481663,28275577.24
135.4424018,34.60482912,28344172.48
135.4451281,34.60484155,27779941.37
135.4478543,34.60485392,25578420.29
135.4505806,34.60486623,23598265.3
135.4533069,34.60487848,23272761.96
135.4560332,34.60489067,22609402.91
135.4587595,34.6049028,20680993.01
135.4614857,34.60491487,19121750.46
135.464212,34.60492688,18070259
135.4669383,34.60493882,16982454.33
135.4696646,34.6049507,15756412.84
135.4723909,34.60496253,13383293.99
135.4751172,34.60497427,11485271.19
135.4778435,34.60498592,11786351.41
135.4805697,34.60499749,11535975.5
135.483296,34.60500901,11602781.72
135.4860223,34.60502046,12519845.23
135.4887486,34.60503185,13458388.13
135.4914748,34.60504316,13827535.08
135.4942011,34.60505442,13507891.72
135.4969274,34.60506561,13005483.25
135.4996537,34.60507674,12240710.36
135.50238,34.6050878,11171370.99
135.5051062,34.6050988,9840147.006
135.5078325,34.60510974,9584323.088
135.5105588,34.60512061,10072439.59
135.5132851,34.60513142,10979707.48
135.5160114,34.60514218,12460218.04
135.5187376,34.60515287,14387673.1
135.5214639,34.60516351,16015823.44
135.5241902,34.60517409,17310748.95
135.5269165,34.60518463,18105894
135.5296429,34.60519514,19163257.87
135.5323692,34.60520559,20252317.75
135.5350955,34.60521598,21900411.25
135.5378219,34.60522631,22528054.84
135.5405482,34.60523658,23213775.94
135.5432745,34.60524678,23929410.98
135.5460009,34.60525693,24642067.03
135.5487272,34.60526701,24988004.17
135.5514535,34.60527704,24968739.13
135.5541798,34.605287,25112882.81
135.5569062,34.60529689,25056674.68
135.5596325,34.60530673,25708690.7
135.5623588,34.60531651,26973679.96
135.5650852,34.60532623,27960846.29
135.5678115,34.60533588,28394758.99
135.5705378,34.60534548,28840264.79
135.5732641,34.60535501,29160910.49
135.5759905,34.60536449,29371255.11
135.5787168,34.6053739,29548586.88
135.5814431,34.60538326,29397100.82
135.5841695,34.60539255,30122501.6
135.5868958,34.60540179,30058448.16
135.5896222,34.60541097,31027239.68
135.5923485,34.60542009,3095394.681
135.5950749,34.60542914,3172489.124
135.5978012,34.60543814,3518886.072
135.6005276,34.60544708,3876899.991
135.3906187,34.60232816,7278560.266
135.3933451,34.60234166,7278560.266
135.3960715,34.6023551,7261662.854
135.3987979,34.60236848,7223643.677
135.4015242,34.60238183,7123315.292
135.4042504,34.60239516,6926882.877
135.4069766,34.60240843,6397782.66
135.4097027,34.60242164,5854953.296
135.4124289,34.60243479,4915034.747
135.4151551,34.60244788,4163099.908
135.4178812,34.60246091,4363756.677
135.4206074,34.60247388,4916090.836
135.4233336,34.60248679,5467368.906
135.4260598,34.60249964,5660633.057
135.428786,34.60251243,6333361.276
135.4315121,34.60252516,6927938.965
