原点(経度),原点(緯度),メッシュあたり賦存量MJ/y,メッシュあたり導入P_MJ/y,メッシュあたり条件付P_ML/y
135.578190045541,34.7090433261384,58399.7829528414,348.529904662557,348.529904662557
135.5809197731,34.7090527265336,222017.629243359,14393.8469391055,14393.8469391055
135.583649501912,34.70906206581,858932.629079581,135725.098316639,135725.098316639
135.586379231545,34.7090713434722,4485573.50738666,2174606.03638105,2174606.03638105
135.589108958956,34.7090805560512,7617392.67981087,1650110.07187135,1650110.07187135
135.591838684605,34.7090897043555,10613082.9929753,5167977.08493139,5167977.08493139
135.594568411455,34.7090987915331,12255203.8861217,4048531.11418808,4048531.11418808
135.597298139497,34.7091078175839,13266698.418836,8804842.40661307,8804842.40661307
135.600027867362,34.7091167819471,179535.003662109,109094.085905273,0
135.602757593896,34.7091256841394,,,
135.605487320453,34.7091345247308,,,
135.36802165604,34.7058822797845,,,
135.370751261484,34.7058963211987,,,
135.373480868858,34.7059103016011,,,
135.37621045909,34.7059242812243,,,
135.378940035194,34.7059382602794,,,
135.381669612944,34.7059521790128,,,
135.384399192637,34.7059660365452,,,
135.387128769425,34.7059798398537,,,
135.389858336095,34.7059935991328,,,
135.3925878973,34.7060073074601,3844161.25488281,,
135.395317460412,34.706020954618,3787132.48901367,,
135.398047025422,34.7060345406069,3750169.40002441,,
135.400776581239,34.7060480423878,3707925.86975098,,
135.403506126121,34.7060614553758,3704757.60498047,,
135.406235670678,34.7060748023575,3533671.30737305,,
135.40896521706,34.7060880881193,3255920.0958252,,
135.411694764019,34.706101309428,2914803.58886719,,
135.414424307513,34.7061144563514,2565238.37585449,,
135.417153848564,34.7061275321663,2230458.3984375,,
135.419883391403,34.7061405467944,1966436.33422852,,
135.422612936021,34.7061535002363,1854490.97900391,,
135.425342480483,34.7061663884281,23628334.6247527,,
135.428072023616,34.7061792093277,23801696.9972835,,
135.430801567449,34.706191967018,23952741.4193099,4461341.80579498,3264452.55810547
135.433531113024,34.7062046635388,23956307.5587169,16900120.9051422,15084022.1650391
135.436260660151,34.706217298418,23951075.9660984,14897952.4681286,14897952.4681286
135.438990206822,34.7062298665737,23979522.4182148,11373583.4010489,10609470.8138428
135.441719753046,34.7062423680238,23929201.8812792,3704240.45122203,3704240.45122203
135.444449301021,34.7062548083203,23849687.0906889,4235704.42730634,3180027.06091309
135.447178850739,34.7062671874635,23843396.5521966,7914863.17229478,7914863.17229478
135.449908408005,34.7062795030707,23988728.9919068,9519879.12298023,9519879.12298023
135.452637978433,34.7062917528402,24489147.8360389,16691411.3386787,16691411.3386787
135.455367556222,34.7063039391231,24591332.5761123,17821437.0832389,17821437.0832389
135.458097135717,34.7063160642574,24780430.2917281,13654611.8210692,13654611.8210692
135.460826716909,34.7063281282432,24815334.7123479,18349848.1450539,18349848.1450539
135.463556321062,34.7063401241826,24708324.9290442,19019084.8641822,19019084.8641822
135.466285949641,34.7063520522916,24583603.6223681,17850449.593445,17850449.593445
135.469015581517,34.7063639187534,24601524.512094,17587531.4675979,17587531.4675979
135.471745214995,34.7063757240763,24726347.2352155,15406690.2460959,15406690.2460959
135.474474845202,34.7063874726945,24852470.154297,5657615.1256854,5657615.1256854
135.477204462683,34.7063991732828,24819826.8628216,52022.357104474,28141.8323974609
135.479934071929,34.7064108217666,24629293.0828647,,
135.482663682668,34.7064224091561,24218811.0186147,,
135.485393294891,34.7064339354513,24124076.9985846,,
135.488122910428,34.7064454067593,24073057.6039327,3768877.89847171,3768877.89847171
135.490852530154,34.7064568246107,23924067.4148339,12579466.039259,12579466.039259
135.493582152012,34.7064681831084,23543646.0630802,12131946.641721,12131946.641721
135.496311775353,34.7064794804929,23143236.2785121,9018086.02123012,9018086.02123012
135.499041402462,34.7064907200265,22528433.4452814,11973231.5800306,11973231.5800306
135.501771043263,34.7065019159226,18744886.8619544,11086475.8856343,11086475.8856343
135.504500694678,34.7065130645974,10344762.0023748,5731494.69789176,5731494.69789176
135.507230347576,34.7065241522153,4261775.33044677,2726717.95062249,2726717.95062249
135.509960001949,34.706535178776,3580822.99396521,2221084.24011279,2221084.24011279
135.51268966121,34.7065461395719,3504065.36792445,2038356.87330607,2038356.87330607
135.51541932733,34.706557031696,3524115.9779248,2569559.82768018,2569559.82768018
135.518148996973,34.7065678598054,3430088.65480922,1891049.03646018,1891049.03646018
135.520878668041,34.7065786268713,3436636.06989617,1231195.49185672,1231195.49185672
135.523608340726,34.7065893319646,3417776.19350007,1344744.54998976,1344744.54998976
135.526338020974,34.7065999417825,3232281.8114531,2111998.79385794,2111998.79385794
135.52906770935,34.7066104574818,2740528.6251116,1843739.96205908,1843739.96205908
135.531797399098,34.706620912103,1997804.02229276,1345209.35158669,1345209.35158669
135.534527090207,34.7066313056459,1550952.32099538,1064598.48836837,1064598.48836837
135.537256769587,34.7066416430698,1403216.1330053,982206.390187451,982206.390187451
135.539986422031,34.7066519295235,1174503.26963126,685270.979685976,685270.979685976
135.542716060847,34.7066621598714,707312.78357877,474454.098220102,474454.098220102
135.545445701119,34.7066723290536,544336.482134551,350152.0628438,350152.0628438
135.548175342837,34.7066824370706,334353.746813886,178651.893997596,178651.893997596
135.55090498534,34.7066924854556,260471.313784196,184722.088194731,184722.088194731
135.553634627682,34.7067024752205,443149.283834481,296668.946958696,296668.946958696
135.556364271157,34.7067124042143,303802.990070725,199460.030312994,199460.030312994
135.559093915983,34.7067222720849,164067.420464792,131983.708258061,131983.708258061
135.561823563989,34.7067320786815,159657.886953318,103683.109050581,103683.109050581
135.564553219777,34.7067418236277,192571.602710534,127285.207673198,127285.207673198
135.567282881587,34.7067515070268,202120.141970882,127529.724777948,127529.724777948
135.570012544715,34.7067611292946,-90495.0500712637,-75310.7046297062,-75310.7046297062
135.572742209152,34.7067706904313,-7207.43731372172,-2397.13599104533,-2397.13599104533
135.575471869633,34.706780197814,55258.2722544348,,
135.578201523425,34.7067896549154,133063.272366943,41943.6724624183,41943.6724624183
135.580931176054,34.7067990541418,533560.790068618,52792.6388125493,52792.6388125493
135.583660829918,34.7068083922704,2132108.66636054,308865.789843653,308865.789843653
135.586390484655,34.7068176688894,6311125.55954276,4256626.98939145,4256626.98939145
135.589120137885,34.7068268811809,9350754.9131541,7078745.88737557,7078745.88737557
135.591849790281,34.7068360296063,11016185.2160986,7541416.01049591,7541416.01049591
135.594579443871,34.7068451169161,11887372.5140852,3791025.74321192,3791025.74321192
135.597309098649,34.7068541431102,12787357.4208684,8437609.92058579,8437609.92058579
135.600038753589,34.7068631073347,302041.241455078,157269.249930762,0
135.60276840767,34.706872009048,,,
135.605498061923,34.7068808490861,,,
135.368038881617,34.7036285646064,,,
135.37076841353,34.7036425966207,,,
135.373497947373,34.7036565676281,,,
135.37622746191,34.7036705458053,,,
135.378956960308,34.7036845310385,,,
135.381686460425,34.7036984556434,,,
135.384415962486,34.7037123190524,,,
135.38714546157,34.7037261278405,,,
135.38987495053,34.7037398913736,,,
135.392604434103,34.7037536031314,3846273.43139648,,
135.395333919582,34.7037672537249,3912806.99157715,,
135.398063406958,34.7037808431544,3830432.10754394,,
135.400792886287,34.7037943500556,3732215.8996582,,
135.403522356169,34.7038077703888,3670962.78076172,,
135.406251826045,34.7038211252566,3533671.30737305,,
135.408981297747,34.7038344189097,3310836.68518066,,
135.411710770018,34.7038476477076,3046814.62097168,,
135.4144402389,34.7038608008137,2739492.93823242,,
135.417169705434,34.7038738819113,2371974.22485352,,
135.419899173757,34.7038869018273,2068876.8951416,,
135.422628643857,34.703899860562,23847943.9356842,,
135.425358113787,34.7039127535763,24005127.382114,,
135.428087582384,34.7039255786476,24018063.0330244,,
135.430817051699,34.7039383403342,24162452.1159997,3919729.63206594,3911714.70324707
135.433546522757,34.7039510408562,24221156.2857885,7393847.05242495,7393847.05242495
135.436275995168,34.7039636796526,24256958.2269185,2097741.74746391,2097741.74746391
135.439005465068,34.7039762510683,24210821.7671951,8862710.25938651,8862710.25938651
135.441734932672,34.7039887552231,24106062.1594955,14947301.3268654,14947301.3268654
135.444464402028,34.7040011982294,24051859.8274185,16558839.6242238,16558839.6242238
135.447193873125,34.7040135800875,24106475.512561,14561082.6168033,14561082.6168033
135.449923351792,34.7040258983053,24150373.9867438,15077561.4874039,15077561.4874039
135.452652843538,34.7040381505263,24627806.4401183,8983829.74445213,8983829.74445213
135.455382342541,34.7040503392115,24737118.2139544,12982831.2264661,12982831.2264661
135.45811184325,34.7040624667532,24887495.3725832,12496708.2764445,12496708.2764445
135.460841345657,34.7040745331515,24988365.7766919,16549094.9796613,16549094.9796613
135.463570873745,34.7040865310848,24921292.0813657,15081169.7456226,15081169.7456226
135.466300429046,34.704098460791,24896840.2645588,15769061.0994052,15769061.0994052
135.469029987713,34.7041103288606,25002516.0114837,14191428.0881181,14191428.0881181
135.471759547981,34.7041221357965,25269755.550665,3278599.16416548,3278599.16416548
135.474489106148,34.7041338853469,25656366.3244594,,
135.477218655107,34.7041455847496,25938847.1741845,,
135.479948198199,34.7041572305957,25872452.6226711,,
135.482677742784,34.7041688153526,25417037.252112,1191144.03378297,1191144.03378297
135.485407288853,34.7041803390201,25273989.1937959,13710633.6578504,13710633.6578504
135.488136837044,34.7041918084434,25146500.9266862,19951032.6632254,19951032.6632254
135.490866387869,34.7042032253127,24876517.968735,12364624.49118,12364624.49118
135.493595940455,34.704214583002,24408230.5474526,14414134.1004148,14414134.1004148
135.496325494523,34.7042258795834,23856310.4008134,19958761.8327701,19958761.8327701
135.499055052078,34.7042371178569,23072532.0359426,14786355.1706823,14786355.1706823
135.501784621508,34.704248309622,19203491.5832262,12304368.38307,12304368.38307
135.504514200039,34.7042594517666,10859153.2044532,6482653.84338164,6482653.84338164
135.507243780054,34.7042705328595,4621030.51825512,3256680.49980133,3256680.49980133
135.509973361543,34.7042815529002,3671910.97774325,2403721.0518942,2403721.0518942
135.5127029484,34.7042925066416,3567712.04790148,2395390.41065743,2395390.41065743
135.515432542852,34.7043033908981,3617893.97422978,2735012.07191054,2735012.07191054
135.518162141087,34.7043142108628,3592909.94034234,2676861.62195266,2676861.62195266
135.520891740747,34.7043249697889,3758260.88799318,1138843.24732325,1138843.24732325
135.523621342083,34.70433566664,3835712.51801415,2695800.12906064,2695800.12906064
135.526350951973,34.7043462699467,3468680.33357045,2232831.1548833,2232831.1548833
135.529080570909,34.7043567809681,2844807.20565284,2000240.84243862,2000240.84243862
135.531810191217,34.7043672309165,1851748.91402253,1487028.44791665,1487028.44791665
135.534539812886,34.7043776197915,1566692.57457448,1125486.87849311,1125486.87849311
135.537269419499,34.7043879547575,593518.189840863,416982.139454597,416982.139454597
135.53999899214,34.7043982434976,442955.857472686,301762.791991553,301762.791991553
135.542728547407,34.7044084787071,353919.314382774,236503.042643145,236503.042643145
135.545458104129,34.704418652756,167316.822438507,88519.9688120266,88519.9688120266
135.548187662298,34.7044287656448,137068.90065016,85353.3527104575,85353.3527104575
135.550917224039,34.7044388169098,75720.0151643893,51479.9181498437,51479.9181498437
135.553646788811,34.7044488072711,81818.9050873619,49476.2191819481,49476.2191819481
135.556376355135,34.7044587365585,80894.4891704535,45410.9304407258,45410.9304407258
135.559105922809,34.7044686047278,13870.5828741718,10559.3973304495,10559.3973304495
135.56183549362,34.7044784117697,414.105917084962,325.719150142347,325.719150142347
135.564565071967,34.704488157658,58399.7829528414,37610.3946181571,37610.3946181571
135.567294656133,34.7044978423553,104909.924698707,65851.5400936796,65851.5400936796
135.570024241616,34.7045074659264,-57783.5056749025,-30332.1800669152,-30332.1800669152
135.572753828408,34.7045170283715,-6098.88992297258,-3328.62774660028,-3328.62774660028
135.575483412792,34.7045265357081,138237.746373007,85886.5588705639,85886.5588705639
135.578212992696,34.7045359908048,465473.438954043,353528.938779351,353528.938779351
135.58094257211,34.7045453874171,896262.482058217,403117.354130216,403117.354130216
135.583672152759,34.7045547229367,4479899.22126325,2420650.8256205,2420650.8256205
135.586401734302,34.7045639970794,6924445.32125693,4337915.7137359,4337915.7137359
135.589131314587,34.7045732079668,9295601.84287171,5614840.97235349,5614840.97235349
135.59186089426,34.704582355931,10709692.5221143,7223644.76739599,7223644.76739599
135.594590475128,34.7045914427848,11642593.9695828,3337233.13544122,3337233.13544122
135.597320057182,34.704600468528,12751290.1659181,9197658.61215874,7007316.26696777
135.600049639981,34.7046094318921,302041.241455078,86098.6681242187,0
135.602779222986,34.7046183320142,,,
135.605508806649,34.7046271701403,,,
135.368056105289,34.7013748485736,,,
135.370785563679,34.7013888711882,,,
135.373515023969,34.7014028328459,,,
135.376244462829,34.7014168096656,,,
135.378973883499,34.7014308011324,,,
135.381703305992,34.7014447316085,,,
135.384432730429,34.7014586008935,,,
135.387162151817,34.7014724151458,,,
135.389891563076,34.7014861829175,,,
135.392620969024,34.7014998981056,4014191.4642334,,
135.395350376879,34.7015135521343,4007854.93469238,,
135.398079786631,34.7015271450041,3941321.37451172,,
135.400809189497,34.7015406570515,3830432.10754394,,
135.403538584404,34.7015540847559,3741720.69396973,,
135.406267979609,34.7015674475092,3643504.48608398,,
135.408997376639,34.7015807490529,3453408.59985352,,
135.411726774231,34.7015939853243,3243247.03674316,,
135.414456168509,34.7016071445973,2984505.41381836,,
135.417185560536,34.7016202309772,2639164.55383301,,
135.41991495435,34.7016332561805,2281150.63476563,,
135.422644349942,34.7016462202077,24240074.9018909,238522.337034606,238522.337034606
135.425373745347,34.7016591180367,24100577.4353404,5221149.09559215,619120.312744141
135.428103139416,34.7016719472718,24003189.1171861,7128755.14229133,5234380.82592773
135.430832534222,34.7016847129542,24101573.5541127,15957555.4438838,15957555.4438838
135.433561930771,34.7016974174772,24248969.7591643,13383103.4059618,12297980.7576904
135.43629132845,34.7017100601831,24270924.1129445,13319883.1531839,13319883.1531839
135.439020721566,34.7017226348511,24214015.8851068,11638612.0192719,11638612.0192719
135.441750110559,34.7017351417103,24086100.7893666,12980288.7485991,12663824.5788574
135.444479501303,34.7017475874262,23970251.9492117,16520681.1674279,16520681.1674279
135.447208893789,34.7017599719988,24076285.4430374,11946460.2265516,11946460.2265516
135.449938293864,34.7017722928251,24356973.395941,16542087.1958001,16542087.1958001
135.452667706934,34.7017845474955,24868485.3859001,12058629.0896814,12058629.0896814
135.455397127161,34.7017967385828,24988225.7584478,10926051.7364298,10926051.7364298
135.458126549094,34.7018088685316,25184089.1177686,13072355.5065384,13072355.5065384
135.460855972723,34.7018209373421,25344103.7920591,14143226.432951,14143226.432951
135.463585424784,34.7018329372648,25489030.478501,16463466.7421857,16463466.7421857
135.466314906844,34.7018448685636,25649416.7041047,9919552.81847865,9919552.81847865
135.46904439231,34.7018567382407,25800527.8204261,535412.553329483,535412.553329483
135.471773879377,34.7018685467892,26004163.1621121,,
135.474503365549,34.7018802972495,26275373.0026541,,
135.477232846032,34.7018919954443,26650778.1952583,,
135.479962322978,34.7019036386526,26892436.9688642,4063985.07473476,4063985.07473476
135.482691801416,34.7019152207768,26386186.9793326,19417278.3638471,19417278.3638471
135.485421281339,34.7019267418168,26225968.2596973,17763163.0139121,17763163.0139121
135.488150762175,34.7019382093644,25942204.3135349,16010698.3517757,16010698.3517757
135.490880244091,34.7019496252607,25643133.8288032,14348666.8201745,14348666.8201745
135.493609727413,34.7019609821416,25258156.1216165,17321033.1419597,17321033.1419597
135.496339212217,34.7019722779197,24560515.2824914,20574638.3783264,20574638.3783264
135.499068700208,34.7019835149046,23903872.8309603,15857638.0050764,15857638.0050764
135.501798198257,34.7019947025102,20435079.4568169,15316500.7544734,15316500.7544734
135.504527703913,34.7020058381249,12168497.9151996,6519783.83498062,6519783.83498062
135.507257211053,34.7020169126929,5187738.70725365,2826695.06680837,2826695.06680837
135.509986719667,34.7020279262139,3672219.11638222,2745351.01140734,2745351.01140734
135.512716234135,34.702038872893,3598390.62899018,1713467.25615003,1713467.25615003
135.515445756932,34.7020497492743,3688183.39838959,2751974.92454238,2751974.92454238
135.518175283768,34.7020605610944,3694678.35434264,2409462.32071443,2409462.32071443
135.520904812028,34.7020713118811,3746371.2467862,921007.907309921,921007.907309921
135.523634342033,34.7020820005067,3668336.88374729,2258580.34597567,2258580.34597567
135.526363881582,34.7020925973186,3419829.08987796,1646387.79976541,1646387.79976541
135.529093431086,34.7021031036622,2904131.40452259,1720128.64742435,1720128.64742435
135.531822981961,34.7021135489378,1858155.94258447,1283851.96909801,1283851.96909801
135.534552534199,34.7021239331452,1531763.93539662,860900.348138834,860900.348138834
135.537282067989,34.7021342656969,550149.558793404,396389.358905353,396389.358905353
135.54001156077,34.7021445567668,340702.401040923,236316.636600401,236316.636600401
135.542741032496,34.7021547968375,228803.76377262,153880.598502693,153880.598502693
135.545470505678,34.7021649757527,19038.2666923406,12528.7025448955,12528.7025448955
135.548199980305,34.7021750935128,244628.065934464,153387.668414491,153387.668414491
135.550929461323,34.7021851476372,135844.622785919,84984.3960148708,84984.3960148708
135.553658948562,34.7021951385741,80894.4891704535,57968.3437836336,57968.3437836336
135.556388437743,34.7022050681549,28901.7347795541,17357.6882669655,17357.6882669655
135.559117928274,34.7022149366227,-101512.297001792,-68360.8170961351,-68360.8170961351
135.561847421895,34.7022247441142,-219386.428544776,-128788.609012925,-128788.609012925
135.564576922807,34.7022344909486,-155794.131698857,-109235.367028917,-109235.367028917
135.567306429337,34.7022441769438,-39610.8430711134,-28246.0168638941,-28246.0168638941
135.570035937185,34.702253801818,-16139.6992961315,-13057.6623185422,-13057.6623185422
135.57276544634,34.7022633655713,176616.034888243,127525.254758986,127525.254758986
135.575494954655,34.7022728728451,273209.974882479,189502.809938086,189502.809938086
135.578224460697,34.7022823259204,871806.810512177,618522.521467695,618522.521467695
135.580953966905,34.7022917199186,1041219.15417984,663131.654914056,663131.654914056
135.583683474347,34.7023010528291,4505023.76484596,2109576.48841195,2109576.48841195
135.586412982705,34.7023103245043,7176878.44570423,5022781.44149678,5022781.44149678
135.589142490056,34.7023195339961,8778612.91035789,4802954.69551501,4802954.69551501
135.591871997014,34.7023286814992,10224483.953836,5631809.35351613,5631809.35351613
135.594601505167,34.7023377678968,11798577.7941999,3053849.48762834,3053849.48762834
135.597331014506,34.702346793189,13079855.1710568,1109380.99618835,1109380.99618835
135.600060525182,34.7023557556867,480520.156860352,,
135.602790037126,34.7023646542117,,,
135.605519550207,34.7023734904256,,,
135.368073327552,34.699121134538,,,
135.370802713766,34.6991351422588,,,
135.373532101651,34.6991490894804,,,
135.376261462657,34.6991630655573,,,
135.378990804114,34.6991770687254,,,
135.381720147543,34.6991910106301,,,
135.384449492936,34.6992048912726,,,
135.387178836152,34.6992187150154,,,
135.389908170373,34.6992324880299,,,
135.392637499225,34.6992462061233,4166268.17321777,,
135.395366829977,34.6992598630689,3943433.55102539,,
135.398096162618,34.6992734588669,4054322.81799316,,
135.400825489607,34.6992869750454,3980396.64001465,,
135.403554809715,34.699300408386,3876899.99084473,,
135.40628413033,34.6993137771726,3732215.8996582,,
135.40901345277,34.6993270847802,3598092.69104004,,
135.411742775677,34.6993403268827,3443903.80554199,,
135.414472095161,34.6993534913468,3233742.24243164,,
135.417201412629,34.6993665825162,25132177.4032452,429056.532628202,429056.532628202
135.419930731884,34.6993796125209,24840163.321575,7460792.73396169,7460792.73396169
135.422660052919,34.6993925813613,24502695.5277178,19114454.7703905,4812253.33996582
135.425389373645,34.699405483495,24316791.3511855,23809056.7477728,1632226.27905273
135.428118692824,34.6994183162737,24206381.559495,20251639.765831,3855431.03845215
135.430848012692,34.6994310853006,24258172.5867632,14951185.0594353,9568223.01513672
135.433577334309,34.6994437931825,24341125.7510479,12281168.9509367,5178097.16113281
135.436306656897,34.6994564391686,24322495.9971744,13666518.6308603,9568223.01513672
135.439035973643,34.6994690166222,24224447.5087139,10380854.0420141,10380854.0420141
135.441765285364,34.6994815262587,24072512.6333248,13655854.9666325,13655854.9666325
135.444494598817,34.699493974756,23944901.9176759,17567129.4020991,17567129.4020991
135.447223913993,34.6995063621142,24031909.7329327,17801685.1984894,14296050.8579102
135.449953235878,34.6995186860281,24308283.7448907,16523410.025887,16523410.025887
135.452682569161,34.6995309439617,25097841.9642632,16837640.2169849,16837640.2169849
135.455411908871,34.6995431382301,25297326.348993,17681414.4676706,17681414.4676706
135.458141250312,34.6995552713535,25535472.3308021,18982457.2793823,15421724.1538086
135.460870593475,34.6995673433324,25746720.6823019,13667183.2332277,9146095.5291748
135.463599970341,34.6995793444738,25988699.7519216,4329509.46907212,3151885.22851563
135.466329381816,34.6995912761448,26236345.5656601,,
135.469058796765,34.6996031462098,26421754.0096906,,
135.471788213275,34.6996149551694,26616333.082229,,
135.474517629302,34.6996267058268,26802372.6637049,1286.51388785783,1286.51388785783
135.477247041223,34.6996384030942,26946891.8603943,8989483.12462753,8989483.12462753
135.479976450974,34.6996500441874,27079849.1068504,16246176.3537674,16246176.3537674
135.482705862234,34.6996616241939,26749001.3779351,16741450.990411,16741450.990411
135.485435274992,34.6996731431137,26607007.9281169,16748366.4945276,16748366.4945276
135.488164687704,34.699684608922,26409823.4099549,17297800.4977586,17297800.4977586
135.490894099987,34.6996960235628,26177622.7559727,15161241.4163312,15161241.4163312
135.493623513338,34.6997073792618,25865377.0307714,20895086.1805384,20895086.1805384
135.496352928182,34.6997186738688,25131090.2448951,21383139.9701324,21383139.9701324
135.499082345914,34.6997299092731,24403248.9874781,18532803.4110504,18532803.4110504
135.501811772031,34.6997410929426,21616170.8897116,11563440.9204259,11563440.9204259
135.504541204676,34.699752222776,15108692.7484702,8715902.67273748,8715902.67273748
135.507270638806,34.6997632915564,7102908.15114885,4596206.62971061,4596206.62971061
135.510000074412,34.6997742992836,3773667.73536495,2071411.50395464,2071411.50395464
135.512729515948,34.6997852399772,3947969.42237867,2204482.95794549,2204482.95794549
135.515458966119,34.6997961099695,4016568.00362324,2586412.73398114,2586412.73398114
135.518188420479,34.6998069152385,3950197.73604531,2597776.43755095,2597776.43755095
135.520917876281,34.6998176594544,3592588.19051361,1205040.30121484,1205040.30121484
135.523647333844,34.6998283414462,3289125.39683811,707872.41140591,707872.41140591
135.526376800206,34.6998389340146,2918847.65841508,2007466.66555155,2007466.66555155
135.529106276,34.6998494377053,1901521.6622524,1083319.70924514,1083319.70924514
135.531835753233,34.6998598803008,919395.051652163,619539.87192612,619539.87192612
135.534565231895,34.6998702618009,213144.678210701,142841.037549683,142841.037549683
135.537294691086,34.6998805922036,225640.833500239,168060.903044314,168060.903044314
135.540024106373,34.6998908832222,-118062.691714076,-93484.8728038062,-93484.8728038062
135.542753498551,34.6999011249843,-28088.1523314641,-15705.9959628801,-15705.9959628801
135.545482892122,34.699911305645,3170.18876770035,2380.88784907339,2380.88784907339
135.548212287079,34.6999214252042,-78903.3468144287,-47811.6408088967,-47811.6408088967
135.550941689365,34.6999314806727,-64788.3341343185,-47374.2665323598,-47374.2665323598
135.553671099883,34.6999414716726,-67313.5675547862,-47487.8371300101,-47487.8371300101
135.556400512574,34.6999514011647,-160457.858211646,-114833.91263918,-114833.91263918
135.559129926605,34.6999612695547,-96267.3239748019,-71416.4918946506,-71416.4918946506
135.56185934371,34.6999710771001,-130703.693039851,-76389.5119897549,-76389.5119897549
135.564588767972,34.6999808244132,-191936.84805213,-142036.338548145,-142036.338548145
135.567318197698,34.6999905112171,-187088.9900655,-140613.091509389,-140613.091509389
135.570047628729,34.7000001369128,135588.505787411,95922.9019503384,95922.9019503384
135.572777061055,34.7000097015004,320644.532545253,215539.81993318,215539.81993318
135.575506493746,34.7000192085886,564502.419678398,394040.753012951,394040.753012951
135.578235926101,34.7000286598843,1053458.26559597,736072.359337219,736072.359337219
135.580965359206,34.7000380516086,1264255.08830535,986826.951727622,986826.951727622
135.583694793544,34.7000473822449,4350503.51927317,3120877.2045858,3120877.2045858
135.586424228845,34.7000566517501,6793968.28264094,4467930.94964973,4467930.94964973
135.589153663524,34.7000658598609,8679875.51488923,5775519.72860317,5775519.72860317
135.591883097986,34.7000750066942,10271481.9956301,6343502.93678924,6343502.93678924
135.594612533639,34.7000840924303,11844662.991879,3900968.6883974,3900968.6883974
135.597341970475,34.7000931170694,13657869.9191627,4538564.80561744,4538564.80561744
135.600071409079,34.70010207863,801570.986938476,,
135.602800849808,34.7001109756583,,,
135.605530292082,34.7001198101163,,,
135.368090546224,34.6968674230141,,,
135.370819861778,34.6968814098505,,,
135.373549178725,34.6968953370317,,,
135.376278463614,34.6969093123986,,,
135.379007724324,34.6969233333044,,,
135.381736987027,34.696937292875,,,
135.384466251714,34.6969511911118,,,
135.38719551516,34.6969650291833,,,
135.389924771697,34.6969788089502,,,
135.392654024038,34.6969925294547,4882296.01135254,,
135.395383278271,34.6970061888229,3943433.55102539,,
135.398112534387,34.697019787055,4054322.81799316,,
135.400841785702,34.6970333061527,3980396.64001465,,
135.403571031124,34.6970467431315,3876899.99084473,,
135.406300277251,34.6970601158185,3732215.8996582,,
135.4090295252,34.6970734273571,3598092.69104004,,
135.411758773552,34.697086673355,3443903.80554199,57582.0716286621,0
135.414488018385,34.6970998418477,25560867.0627966,5454893.51813729,590978.48034668
135.417217261223,34.6971129372325,25216656.2265339,15268382.7452916,15268382.7452916
135.419946505849,34.6971259714644,24935821.5700092,23031921.7214959,20768672.3093262
135.422675752255,34.6971389445438,24736734.3099741,22913735.9382662,9596364.84753418
135.42540499804,34.6971518502884,24552122.8123064,20065566.0980768,7767145.74169922
135.428134241833,34.6971646858084,24401624.9416228,11530060.6044161,3292594.39050293
135.430863486201,34.6971774573613,24389308.1102491,10336774.1205182,5740933.80908203
135.433592732324,34.6971901677836,24409261.9632826,18916592.1992569,6050493.9654541
135.436321979375,34.6972028162908,24363906.8234137,16862552.2793665,7345018.2557373
135.439051220533,34.6972153963597,24269307.9842906,22717237.2000793,5740933.80908203
135.441780456714,34.6972279088499,24219727.7317982,14705056.1318167,12269838.925293
135.444509694606,34.6972403602049,24147912.6486343,10576013.0068971,10576013.0068971
135.447238934203,34.6972527504251,24141678.4759031,19716605.377984,18883169.5386963
135.449968178582,34.6972650776269,24349882.4611516,14465778.1725209,14465778.1725209
135.452697430706,34.6972773395282,25180205.9207,17436788.9959664,15815709.807373
135.455426687524,34.6972895380506,25459534.4215771,18602161.5823318,9596364.84753418
135.458155946098,34.6973016754216,25737886.7810555,7441337.82613878,4024282.03283691
135.46088520642,34.6973137516416,26035096.0044892,420310.589896473,196992.826782227
135.463614508453,34.6973257540746,26368599.5805002,,
135.466343853,34.6973376844722,26777133.9752534,,
135.469073201221,34.6973495531917,27068236.784924,,
135.471802550964,34.697361360829,27390523.6454363,1351119.75038208,1351119.75038208
135.474531899757,34.697373110292,27615453.311931,12570112.500338,12570112.500338
135.477261243459,34.6973848063931,27700471.8693956,20407934.843171,20407934.843171
135.479990584544,34.6973964461135,27711903.7683826,22582319.5332399,22582319.5332399
135.482719927153,34.6974080247447,27328888.8408407,13172087.1590638,13172087.1590638
135.485449271276,34.6974195422865,27190527.3632272,11506596.1316799,11506596.1316799
135.488178614469,34.6974310066007,27134532.4929553,14581446.5329343,14581446.5329343
135.490907955982,34.6974424195644,27141742.0715581,15066923.8587633,15066923.8587633
135.493637298307,34.6974537735104,26906659.3381855,14781442.3740256,14781442.3740256
135.496366642135,34.697465066375,26163987.729111,18512800.4695116,18512800.4695116
135.49909598864,34.697476299788,25485708.2141172,13445851.8824368,13445851.8824368
135.501825342329,34.6974874799925,22907579.7859178,12525498.1056633,12525498.1056633
135.504554701719,34.6974986051935,16998543.1521416,9493074.40291758,9493074.40291758
135.507284062597,34.6975096693354,9382387.80727069,5829840.48792572,5829840.48792572
135.510013424952,34.6975206724177,4062085.79675927,2114949.3425975,2114949.3425975
135.512742792873,34.6975316087021,3924607.65638273,2259757.69168393,2259757.69168393
135.515472168936,34.6975424746325,4048979.68607227,2863244.08296538,2863244.08296538
