右上経度,右上緯度,左下経度,左下緯度,kW単価(φ300mm)_Dg2
34.6965,135.4814,34.6937,135.4786,40.54915905
34.6966,135.4841,34.6938,135.4814,40.80683208
34.6966,135.4868,34.6938,135.4841,41.39940116
34.6966,135.4896,34.6938,135.4868,42.4830346
34.6966,135.4923,34.6938,135.4895,43.4327423
34.6966,135.495,34.6938,135.4923,44.81919498
34.6966,135.4978,34.6938,135.495,47.93314615
34.6966,135.5005,34.6938,135.4977,49.87666937
34.6966,135.5032,34.6938,135.5005,55.06903471
34.6966,135.5059,34.6938,135.5032,133.5724101
34.6967,135.5087,34.6939,135.5059,316.2929271
34.6969,135.5714,34.6941,135.5687,650.2898734
34.6969,135.5742,34.6941,135.5714,573.1368376
34.6969,135.5769,34.6941,135.5742,625.4329239
34.6969,135.5796,34.6941,135.5769,405.4565158
34.6969,135.5824,34.6941,135.5796,333.7013824
34.6969,135.5851,34.6941,135.5823,189.4755701
34.6969,135.5878,34.6942,135.5851,136.6255637
34.697,135.5906,34.6942,135.5878,110.6532604
34.694,135.4132,34.6912,135.4104,48.39723577
34.694,135.4159,34.6912,135.4131,48.69013296
34.694,135.4186,34.6912,135.4159,48.63759659
34.694,135.4214,34.6912,135.4186,48.57651623
34.694,135.4241,34.6912,135.4213,47.27096586
34.694,135.4268,34.6912,135.4241,46.3552717
34.6941,135.4295,34.6913,135.4268,45.01348309
34.6941,135.4323,34.6913,135.4295,45.0033605
34.6941,135.435,34.6913,135.4322,45.26647941
34.6941,135.4377,34.6913,135.435,45.72879015
34.6941,135.4405,34.6913,135.4377,45.43966953
34.6941,135.4432,34.6913,135.4404,45.4702188
34.6941,135.4459,34.6913,135.4432,45.44416687
34.6941,135.4486,34.6913,135.4459,45.69776642
34.6942,135.4514,34.6914,135.4486,45.63959494
34.6942,135.4541,34.6914,135.4514,45.83109257
34.6942,135.4568,34.6914,135.4541,45.43407897
34.6942,135.4596,34.6914,135.4568,44.0348272
34.6942,135.4623,34.6914,135.4595,42.9706683
34.6942,135.465,34.6914,135.4623,41.87954746
34.6942,135.4677,34.6914,135.465,40.94948596
34.6942,135.4705,34.6914,135.4677,40.61762648
34.6943,135.4732,34.6915,135.4705,40.17606106
34.6943,135.4759,34.6915,135.4732,40.08617955
34.6943,135.4787,34.6915,135.4759,40.27306133
34.6943,135.4814,34.6915,135.4786,40.60953707
34.6943,135.4841,34.6915,135.4814,41.07291415
34.6943,135.4869,34.6915,135.4841,41.65682194
34.6943,135.4896,34.6915,135.4868,43.0171929
34.6943,135.4923,34.6915,135.4896,44.5743933
34.6943,135.495,34.6915,135.4923,46.52767948
34.6944,135.4978,34.6916,135.495,49.66412782
34.6944,135.5005,34.6916,135.4977,53.17484532
34.6944,135.5032,34.6916,135.5005,63.56036202
34.6944,135.506,34.6916,135.5032,168.4669442
34.6944,135.5087,34.6916,135.5059,316.2929271
34.6946,135.5715,34.6918,135.5687,650.2898734
34.6946,135.5742,34.6919,135.5714,447.6841141
34.6947,135.5796,34.6919,135.5769,519.6988742
34.6947,135.5824,34.6919,135.5796,250.1114898
34.6947,135.5851,34.6919,135.5824,156.2839026
34.6917,135.4159,34.6889,135.4132,48.43982016
34.6917,135.4186,34.689,135.4159,48.49877239
34.6918,135.4214,34.689,135.4186,48.37732459
34.6918,135.4241,34.689,135.4213,47.8253444
34.6918,135.4268,34.689,135.4241,47.42384522
34.6918,135.4296,34.689,135.4268,45.94512254
34.6918,135.4323,34.689,135.4295,45.03443398
34.6918,135.435,34.689,135.4323,45.11144442
34.6918,135.4377,34.689,135.435,45.16283607
34.6919,135.4405,34.6891,135.4377,45.22127622
34.6919,135.4432,34.6891,135.4405,45.25827289
34.6919,135.4459,34.6891,135.4432,45.61455984
34.6919,135.4487,34.6891,135.4459,45.62928171
34.6919,135.4514,34.6891,135.4486,45.62968538
34.6919,135.4541,34.6891,135.4514,45.83109257
34.6919,135.4568,34.6891,135.4541,45.43407897
34.6919,135.4596,34.6891,135.4568,44.0348272
34.692,135.4623,34.6892,135.4596,42.9706683
34.692,135.465,34.6892,135.4623,41.87954746
34.692,135.4678,34.6892,135.465,40.94948596
34.692,135.4705,34.6892,135.4677,40.61762648
34.692,135.4732,34.6892,135.4705,40.17606106
34.692,135.4759,34.6892,135.4732,40.08617955
34.692,135.4787,34.6892,135.4759,40.27306133
34.692,135.4814,34.6892,135.4787,40.60953707
34.692,135.4841,34.6892,135.4814,41.07291415
34.6921,135.4869,34.6893,135.4841,41.65682194
34.6921,135.4896,34.6893,135.4868,43.0171929
34.6921,135.4923,34.6893,135.4896,44.5743933
34.6921,135.4951,34.6893,135.4923,46.52767948
34.6921,135.4978,34.6893,135.495,49.66412782
34.6921,135.5005,34.6893,135.4978,53.17484532
34.6921,135.5032,34.6893,135.5005,63.56036202
34.6921,135.506,34.6893,135.5032,168.4669442
34.6921,135.5087,34.6894,135.5059,430.2796704
34.6924,135.5715,34.6896,135.5687,394.1150748
34.6924,135.5742,34.6896,135.5714,299.2484373
34.6924,135.5769,34.6896,135.5742,355.6985282
34.6924,135.5797,34.6896,135.5769,353.221519
34.6924,135.5824,34.6896,135.5796,185.4997612
34.6924,135.5851,34.6896,135.5824,134.1873436
34.6895,135.4159,34.6867,135.4132,48.43982016
34.6895,135.4187,34.6867,135.4159,48.49877239
34.6895,135.4214,34.6867,135.4186,48.4941259
34.6895,135.4241,34.6867,135.4214,47.8253444
34.6895,135.4268,34.6867,135.4241,47.42384522
34.6895,135.4296,34.6868,135.4268,45.94512254
34.6896,135.4323,34.6868,135.4296,45.03443398
34.6896,135.435,34.6868,135.4323,45.11144442
34.6896,135.4378,34.6868,135.435,45.16283607
34.6896,135.4405,34.6868,135.4377,45.22127622
34.6896,135.4432,34.6868,135.4405,45.25827289
34.6896,135.4459,34.6868,135.4432,45.61455984
34.6896,135.4487,34.6868,135.4459,45.62928171
34.6896,135.4514,34.6869,135.4487,45.79581267
34.6897,135.4541,34.6869,135.4514,45.77610093
34.6897,135.4569,34.6869,135.4541,45.604631
34.6897,135.4596,34.6869,135.4568,44.58521702
34.6897,135.4623,34.6869,135.4596,43.49043355
34.6897,135.465,34.6869,135.4623,42.56214754
34.6897,135.4678,34.6869,135.465,41.73763997
34.6897,135.4705,34.6869,135.4678,41.0662391
34.6897,135.4732,34.6869,135.4705,40.52639864
34.6898,135.476,34.687,135.4732,40.51071485
34.6898,135.4787,34.687,135.4759,40.75617211
34.6898,135.4814,34.687,135.4787,41.2919837
34.6898,135.4842,34.687,135.4814,41.95483727
34.6898,135.4869,34.687,135.4841,42.9542537
34.6898,135.4896,34.687,135.4869,44.12442747
34.6898,135.4923,34.687,135.4896,46.79215996
34.6898,135.4951,34.687,135.4923,48.9226566
34.6898,135.4978,34.6871,135.495,51.99485423
34.6899,135.5005,34.6871,135.4978,56.41753084
34.6899,135.5033,34.6871,135.5005,68.36279321
34.6899,135.506,34.6871,135.5032,188.2485635
34.6899,135.5087,34.6871,135.506,607.0572164
34.6901,135.5715,34.6873,135.5687,360.5018488
34.6901,135.5742,34.6873,135.5715,204.9398389
34.6901,135.5769,34.6874,135.5742,206.273323
34.6902,135.5797,34.6874,135.5769,209.5109877
34.6902,135.5824,34.6874,135.5796,152.6002941
34.6902,135.5851,34.6874,135.5824,120.8132806
34.6873,135.4214,34.6845,135.4187,48.92438664
34.6873,135.4241,34.6845,135.4214,48.55232296
34.6873,135.4269,34.6845,135.4241,48.1801485
34.6873,135.4296,34.6845,135.4268,46.42698725
34.6873,135.4323,34.6845,135.4296,45.80246543
34.6873,135.435,34.6845,135.4323,45.30765022
34.6873,135.4378,34.6845,135.435,45.56697977
34.6873,135.4405,34.6845,135.4378,45.87560673
34.6874,135.4432,34.6846,135.4405,45.68358009
34.6874,135.446,34.6846,135.4432,45.65079914
34.6874,135.4487,34.6846,135.4459,45.69333457
34.6874,135.4514,34.6846,135.4487,45.48701871
34.6874,135.4541,34.6846,135.4514,45.22615276
34.6874,135.4569,34.6846,135.4541,44.54813557
34.6874,135.4596,34.6846,135.4569,44.20110809
34.6874,135.4623,34.6846,135.4596,43.76763012
34.6875,135.4651,34.6847,135.4623,43.17393168
34.6875,135.4678,34.6847,135.465,42.59625514
34.6875,135.4705,34.6847,135.4678,42.19665806
34.6875,135.4732,34.6847,135.4705,41.46257671
34.6875,135.476,34.6847,135.4732,41.36859031
34.6875,135.4787,34.6847,135.476,41.6909437
34.6875,135.4814,34.6847,135.4787,42.57178242
34.6875,135.4842,34.6847,135.4814,43.56265585
34.6875,135.4869,34.6848,135.4841,44.87196205
34.6876,135.4896,34.6848,135.4869,46.43162691
34.6876,135.4924,34.6848,135.4896,48.84548329
34.6876,135.4951,34.6848,135.4923,52.7590119
34.6876,135.4978,34.6848,135.4951,57.01220062
34.6876,135.5005,34.6848,135.4978,63.90279524
34.6876,135.5033,34.6848,135.5005,134.5660363
34.6876,135.506,34.6848,135.5032,211.4327257
34.6876,135.5087,34.6848,135.506,939.6178429
34.6877,135.5142,34.6849,135.5114,248.0323234
34.6877,135.5169,34.6849,135.5142,289.1824979
34.6877,135.5196,34.6849,135.5169,353.4676664
34.6877,135.5224,34.6849,135.5196,502.2040607
34.6877,135.536,34.685,135.5333,474.0430853
34.6878,135.5387,34.685,135.536,477.1647237
34.6879,135.5715,34.6851,135.5687,547.1694728
34.6879,135.5742,34.6851,135.5715,205.3546969
34.6879,135.577,34.6851,135.5742,174.1847875
34.6879,135.5797,34.6851,135.5769,156.1254468
34.6879,135.5824,34.6851,135.5797,130.1195268
34.685,135.4241,34.6822,135.4214,48.61584859
34.685,135.4269,34.6822,135.4241,48.60785265
34.685,135.4296,34.6822,135.4269,47.22203964
34.6851,135.4323,34.6823,135.4296,47.23479945
34.6851,135.4351,34.6823,135.4323,46.66782616
34.6851,135.4378,34.6823,135.435,46.27063461
34.6851,135.4405,34.6823,135.4378,46.09431285
34.6851,135.4432,34.6823,135.4405,45.91785983
34.6851,135.446,34.6823,135.4432,45.69997716
34.6851,135.4487,34.6823,135.446,45.4838321
34.6851,135.4514,34.6823,135.4487,45.04783575
34.6852,135.4542,34.6824,135.4514,44.40705645
34.6852,135.4569,34.6824,135.4541,44.25625611
34.6852,135.4596,34.6824,135.4569,44.06734484
34.6852,135.4623,34.6824,135.4596,43.78614877
34.6852,135.4651,34.6824,135.4623,43.68471797
34.6852,135.4678,34.6824,135.4651,43.55889664
34.6852,135.4705,34.6824,135.4678,43.41475211
34.6852,135.4733,34.6824,135.4705,42.67650402
34.6852,135.476,34.6825,135.4732,42.45425335
34.6853,135.4787,34.6825,135.476,42.85958153
34.6853,135.4814,34.6825,135.4787,43.90124581
34.6853,135.4842,34.6825,135.4814,44.86460614
34.6853,135.4869,34.6825,135.4842,46.44980743
34.6853,135.4896,34.6825,135.4869,48.48154909
34.6853,135.4924,34.6825,135.4896,53.83014246
34.6853,135.4951,34.6825,135.4923,60.8580784
34.6853,135.4978,34.6825,135.4951,72.3583555
34.6854,135.5006,34.6826,135.4978,171.1398238
34.6854,135.5033,34.6826,135.5005,260.6316804
34.6854,135.506,34.6826,135.5033,471.917176
34.6854,135.5142,34.6826,135.5114,244.4463139
34.6854,135.5169,34.6826,135.5142,239.4835228
34.6854,135.5197,34.6826,135.5169,251.9752118
34.6854,135.5224,34.6826,135.5196,245.0367639
34.6855,135.5251,34.6827,135.5224,324.936644
34.6855,135.5278,34.6827,135.5251,640.4369965
34.6855,135.5333,34.6827,135.5306,477.1647237
34.6855,135.536,34.6827,135.5333,302.2801557
34.6855,135.5388,34.6827,135.536,269.9447053
34.6856,135.5715,34.6828,135.5688,230.767107
34.6828,135.4242,34.68,135.4214,48.54468246
34.6828,135.4269,34.68,135.4241,48.41818503
34.6828,135.4296,34.68,135.4269,48.53249771
34.6828,135.4323,34.68,135.4296,48.25319424
34.6828,135.4351,34.68,135.4323,47.67762918
34.6828,135.4378,34.68,135.4351,47.14104405
34.6828,135.4405,34.68,135.4378,46.354795
34.6829,135.4433,34.6801,135.4405,45.98528467
34.6829,135.446,34.6801,135.4432,45.28135493
34.6829,135.4487,34.6801,135.446,44.82518342
34.6829,135.4514,34.6801,135.4487,44.58508907
34.6829,135.4542,34.6801,135.4514,44.38626274
34.6829,135.4569,34.6801,135.4542,44.71805531
34.6829,135.4596,34.6801,135.4569,44.70651414
34.6829,135.4624,34.6801,135.4596,44.68115318
34.6829,135.4651,34.6802,135.4623,44.67424361
34.683,135.4678,34.6802,135.4651,44.63494796
34.683,135.4705,34.6802,135.4678,44.34011452
34.683,135.4733,34.6802,135.4705,44.18594036
34.683,135.476,34.6802,135.4733,43.9588114
34.683,135.4787,34.6802,135.476,43.9959529
34.683,135.4815,34.6802,135.4787,45.13302405
34.683,135.4842,34.6802,135.4814,46.43676657
34.683,135.4869,34.6802,135.4842,48.54167643
34.6831,135.4897,34.6803,135.4869,54.67919588
34.6831,135.4924,34.6803,135.4896,71.42924806
34.6831,135.4951,34.6803,135.4924,152.0960607
34.6831,135.4978,34.6803,135.4951,236.7626308
34.6831,135.5006,34.6803,135.4978,430.3173339
34.6831,135.5033,34.6803,135.5005,887.6293565
34.6832,135.5142,34.6804,135.5115,319.0101266
34.6832,135.5169,34.6804,135.5142,329.3675982
34.6832,135.5197,34.6804,135.5169,380.8003763
34.6832,135.5224,34.6804,135.5196,327.6654401
34.6832,135.5251,34.6804,135.5224,288.3604896
34.6832,135.5279,34.6804,135.5251,370.5084743
34.6832,135.5306,34.6804,135.5278,442.9922282
34.6832,135.5333,34.6804,135.5306,421.6343319
34.6832,135.536,34.6804,135.5333,417.813922
34.6832,135.5388,34.6805,135.536,424.4569885
34.6805,135.4269,34.6777,135.4242,48.62023479
34.6805,135.4296,34.6777,135.4269,49.04816549
34.6805,135.4324,34.6778,135.4296,48.80025147
34.6806,135.4351,34.6778,135.4323,48.61662589
34.6806,135.4378,34.6778,135.4351,47.81829361
34.6806,135.4405,34.6778,135.4378,46.79228095
34.6806,135.4433,34.6778,135.4405,46.302181
34.6806,135.446,34.6778,135.4433,45.70379077
34.6806,135.4487,34.6778,135.446,45.28059939
34.6806,135.4515,34.6778,135.4487,44.77589451
34.6806,135.4542,34.6779,135.4514,44.87509398
34.6807,135.4569,34.6779,135.4542,44.68830766
34.6807,135.4596,34.6779,135.4569,44.66763903
34.6807,135.4624,34.6779,135.4596,44.65158211
34.6807,135.4651,34.6779,135.4624,44.64699741
34.6807,135.4678,34.6779,135.4651,44.58725063
34.6807,135.4706,34.6779,135.4678,44.40043659
34.6807,135.4733,34.6779,135.4705,44.45331074
34.6807,135.476,34.6779,135.4733,44.97176271
34.6808,135.4787,34.678,135.476,45.42052395
34.6808,135.4815,34.678,135.4787,47.38222186
34.6808,135.4842,34.678,135.4815,49.98296837
34.6808,135.4869,34.678,135.4842,54.73360984
34.6808,135.4897,34.678,135.4869,64.23356661
34.6808,135.4924,34.678,135.4896,168.0588789
34.6808,135.4951,34.678,135.4924,325.2001754
34.6808,135.4979,34.678,135.4951,948.2254604
34.6809,135.5142,34.6781,135.5115,464.9185163
34.6809,135.517,34.6781,135.5142,638.8238051
34.6809,135.5251,34.6781,135.5224,548.3525419
34.681,135.5333,34.6782,135.5306,562.9590469
34.681,135.5361,34.6782,135.5333,491.97488
34.681,135.5388,34.6782,135.536,568.639127
34.6811,135.5661,34.6783,135.5633,597.4394597
34.6783,135.4269,34.6755,135.4242,48.49660093
34.6783,135.4296,34.6755,135.4269,49.35528023
34.6783,135.4324,34.6755,135.4296,49.36780069
34.6783,135.4351,34.6755,135.4324,48.96359301
34.6783,135.4378,34.6755,135.4351,48.37985324
34.6783,135.4406,34.6755,135.4378,47.55196765
34.6783,135.4433,34.6755,135.4405,47.01494264
34.6784,135.446,34.6756,135.4433,46.54080436
34.6784,135.4487,34.6756,135.446,46.24322031
34.6784,135.4515,34.6756,135.4487,45.81022486
34.6784,135.4542,34.6756,135.4515,45.23864147
34.6784,135.4569,34.6756,135.4542,44.81270811
34.6784,135.4597,34.6756,135.4569,44.71606855
34.6784,135.4624,34.6756,135.4596,44.61973699
34.6784,135.4651,34.6756,135.4624,44.55102543
34.6785,135.4678,34.6757,135.4651,44.45018059
34.6785,135.4706,34.6757,135.4678,44.00270737
34.6785,135.4733,34.6757,135.4706,44.40651913
34.6785,135.476,34.6757,135.4733,44.93530093
34.6785,135.4788,34.6757,135.476,46.58045131
34.6785,135.4815,34.6757,135.4787,52.91249136
34.6785,135.4842,34.6757,135.4815,58.50383787
34.6785,135.4869,34.6757,135.4842,67.83902
34.6785,135.4897,34.6758,135.4869,166.1960694
34.6786,135.4924,34.6758,135.4897,330.6601972
34.6786,135.4951,34.6758,135.4924,874.939335
34.6786,135.5142,34.6759,135.5115,602.406296
34.6787,135.517,34.6759,135.5142,605.2817437
34.6788,135.5497,34.676,135.547,545.40441
34.6788,135.5524,34.676,135.5497,566.1005594
34.6788,135.5552,34.676,135.5524,537.8855793
34.6788,135.5579,34.676,135.5551,527.2620595
34.6788,135.5606,34.676,135.5579,331.3037892
34.6788,135.5634,34.676,135.5606,264.7317856
34.6788,135.5661,34.676,135.5633,229.2029378
34.676,135.4215,34.6732,135.4187,46.68425944
34.676,135.4242,34.6732,135.4215,47.29914499
34.676,135.4269,34.6732,135.4242,49.20949281
34.676,135.4297,34.6732,135.4269,49.17145394
34.676,135.4324,34.6732,135.4296,49.40752445
34.6761,135.4351,34.6733,135.4324,49.54028255
34.6761,135.4378,34.6733,135.4351,49.33279872
34.6761,135.4406,34.6733,135.4378,48.93505954
34.6761,135.4433,34.6733,135.4406,48.46015819
34.6761,135.446,34.6733,135.4433,47.98785826
34.6761,135.4488,34.6733,135.446,47.35117138
34.6761,135.4515,34.6733,135.4487,46.8786231
34.6761,135.4542,34.6733,135.4515,46.39791782
34.6762,135.4569,34.6734,135.4542,44.95498939
34.6762,135.4597,34.6734,135.4569,45.29911198
34.6762,135.4624,34.6734,135.4597,45.2269429
34.6762,135.4651,34.6734,135.4624,44.91994627
34.6762,135.4679,34.6734,135.4651,44.42346536
34.6762,135.4706,34.6734,135.4678,44.58496412
34.6762,135.4733,34.6734,135.4706,44.55144517
34.6762,135.476,34.6734,135.4733,45.5764694
34.6762,135.4788,34.6735,135.476,50.53897457
34.6763,135.4815,34.6735,135.4788,62.67131485
34.6763,135.4842,34.6735,135.4815,131.0069794
34.6763,135.487,34.6735,135.4842,179.2570819
34.6763,135.4897,34.6735,135.4869,328.9254338
34.6763,135.4924,34.6735,135.4897,685.0515128
34.6764,135.5061,34.6736,135.5033,504.2008959
34.6764,135.5197,34.6736,135.517,539.0288005
34.6764,135.5224,34.6736,135.5197,589.1127773
34.6764,135.5252,34.6736,135.5224,607.4564087
34.6765,135.5552,34.6738,135.5524,468.3528174
34.6766,135.5579,34.6738,135.5552,468.7856758
34.6766,135.5606,34.6738,135.5579,302.6408719
34.6766,135.5634,34.6738,135.5606,188.4898184
34.6766,135.5661,34.6738,135.5633,141.4067748
34.6737,135.416,34.6709,135.4133,45.54214034
34.6737,135.4188,34.6709,135.416,45.74418332
34.6737,135.4215,34.6709,135.4187,46.34460987
34.6737,135.4242,34.671,135.4215,46.91752869
34.6738,135.427,34.671,135.4242,47.75835846
34.6738,135.4297,34.671,135.4269,48.26203721
34.6738,135.4324,34.671,135.4297,49.62939335
34.6738,135.4351,34.671,135.4324,50.10489709
34.6738,135.4379,34.671,135.4351,50.21173596
34.6738,135.4406,34.671,135.4378,50.11121074
34.6738,135.4433,34.671,135.4406,49.97157104
34.6738,135.4461,34.6711,135.4433,49.6436865
34.6739,135.4488,34.6711,135.446,48.60172794
34.6739,135.4515,34.6711,135.4488,47.33350677
34.6739,135.4542,34.6711,135.4515,46.55653063
34.6739,135.457,34.6711,135.4542,46.00729403
34.6739,135.4597,34.6711,135.4569,46.13096114
34.6739,135.4624,34.6711,135.4597,46.11708578
34.6739,135.4651,34.6711,135.4624,45.70814822
34.6739,135.4679,34.6712,135.4651,44.47829466
34.674,135.4706,34.6712,135.4679,44.05668716
34.674,135.4733,34.6712,135.4706,45.57534133
34.674,135.4761,34.6712,135.4733,47.18742356
34.674,135.4788,34.6712,135.476,53.47865481
34.674,135.4815,34.6712,135.4788,177.3472008
34.674,135.4842,34.6712,135.4815,249.9998983
34.674,135.487,34.6712,135.4842,336.7212702
34.674,135.4897,34.6712,135.487,849.303902
34.6742,135.5224,34.6714,135.5197,566.1005594
34.6742,135.5252,34.6714,135.5224,586.3885564
34.6742,135.5306,34.6714,135.5279,622.3633144
34.6743,135.5525,34.6715,135.5497,635.6216808
34.6743,135.5552,34.6715,135.5524,329.7959046
34.6743,135.5579,34.6715,135.5552,308.5316918
34.6743,135.5606,34.6715,135.5579,205.4378701
34.6743,135.5634,34.6715,135.5606,140.8570123
34.6743,135.5661,34.6715,135.5634,113.5496085
34.6714,135.4133,34.6686,135.4106,45.76101814
34.6715,135.4161,34.6687,135.4133,45.71415991
34.6715,135.4188,34.6687,135.416,45.86493101
34.6715,135.4215,34.6687,135.4188,46.21252325
34.6715,135.4242,34.6687,135.4215,46.6180604
34.6715,135.427,34.6687,135.4242,47.80857332
34.6715,135.4297,34.6687,135.4269,48.45901065
34.6715,135.4324,34.6687,135.4297,49.51521152
34.6715,135.4352,34.6687,135.4324,49.99058415
34.6716,135.4379,34.6688,135.4351,49.91057897
34.6716,135.4406,34.6688,135.4379,49.43818457
34.6716,135.4433,34.6688,135.4406,49.26655304
34.6716,135.4461,34.6688,135.4433,49.74493438
34.6716,135.4488,34.6688,135.446,48.92242499
34.6716,135.4515,34.6688,135.4488,47.71168571
34.6716,135.4543,34.6688,135.4515,46.77391936
34.6716,135.457,34.6688,135.4542,46.39336587
34.6717,135.4597,34.6689,135.457,46.43697144
34.6717,135.4624,34.6689,135.4597,46.36958198
34.6717,135.4652,34.6689,135.4624,46.12899993
34.6717,135.4679,34.6689,135.4651,45.43819168
34.6717,135.4706,34.6689,135.4679,44.36059566
34.6717,135.4733,34.6689,135.4706,45.74042102
34.6717,135.4761,34.6689,135.4733,47.5962792
34.6717,135.4788,34.6689,135.4761,54.30485454
34.6718,135.4815,34.669,135.4788,240.0407531
34.6718,135.4843,34.669,135.4815,496.5158261
34.6718,135.487,34.669,135.4842,615.1106624
34.6719,135.5225,34.6691,135.5197,566.1005594
34.6719,135.5252,34.6691,135.5224,586.3885564
34.6719,135.5306,34.6692,135.5279,622.3633144
34.672,135.5525,34.6692,135.5497,635.6216808
34.672,135.5552,34.6692,135.5525,329.7959046
34.6721,135.5579,34.6693,135.5552,308.5316918
34.6721,135.5607,34.6693,135.5579,205.4378701
34.6721,135.5634,34.6693,135.5606,140.8570123
34.6721,135.5661,34.6693,135.5634,113.5496085
34.6691,135.3997,34.6663,135.397,48.90956159
34.6691,135.4024,34.6663,135.3997,48.52980675
34.6691,135.4052,34.6664,135.4024,47.73223633
34.6692,135.4079,34.6664,135.4051,47.01307872
34.6692,135.4106,34.6664,135.4079,46.38836301
34.6692,135.4133,34.6664,135.4106,46.0610804
34.6692,135.4243,34.6664,135.4215,46.64837446
34.6693,135.427,34.6665,135.4242,47.64430975
34.6693,135.4297,34.6665,135.427,49.41030632
34.6693,135.4324,34.6665,135.4297,49.31752468
34.6693,135.4352,34.6665,135.4324,49.92594269
34.6693,135.4379,34.6665,135.4351,49.84030498
34.6693,135.4406,34.6665,135.4379,49.34748516
34.6693,135.4434,34.6665,135.4406,48.82882625
34.6693,135.4461,34.6665,135.4433,49.06736168
34.6694,135.4488,34.6666,135.4461,49.01015705
34.6694,135.4515,34.6666,135.4488,48.67039287
34.6694,135.4543,34.6666,135.4515,48.21948317
34.6694,135.457,34.6666,135.4542,47.08720068
34.6694,135.4597,34.6666,135.457,46.43697144
34.6694,135.4625,34.6666,135.4597,46.36958198
34.6694,135.4652,34.6666,135.4624,46.12899993
34.6694,135.4679,34.6666,135.4652,45.43819168
34.6695,135.4706,34.6667,135.4679,44.36059566
34.6695,135.4734,34.6667,135.4706,45.74042102
34.6695,135.4761,34.6667,135.4733,47.5962792
34.6695,135.4788,34.6667,135.4761,54.30485454
34.6695,135.4815,34.6667,135.4788,240.0407531
34.6695,135.4843,34.6667,135.4815,496.5158261
34.6695,135.487,34.6667,135.4843,615.1106624
34.6697,135.5225,34.6669,135.5197,568.639127
34.6697,135.5252,34.6669,135.5225,630.0945357
34.6698,135.5525,34.667,135.5497,485.848756
34.6698,135.5552,34.667,135.5525,231.187831
34.6698,135.5579,34.667,135.5552,192.4956741
34.6698,135.5607,34.667,135.5579,140.8961392
34.6698,135.5634,34.667,135.5607,112.3673242
34.6698,135.5661,34.667,135.5634,96.26610386
34.6668,135.3943,34.664,135.3915,49.13092929
34.6669,135.397,34.6641,135.3942,48.94146172
34.6669,135.3997,34.6641,135.397,49.25697193
34.6669,135.4024,34.6641,135.3997,49.15178959
34.6669,135.4052,34.6641,135.4024,48.31020507
34.6669,135.4079,34.6641,135.4052,47.01307872
34.6669,135.4106,34.6641,135.4079,46.38836301
34.667,135.4215,34.6642,135.4188,46.21751666
34.667,135.4243,34.6642,135.4215,46.64837446
34.667,135.427,34.6642,135.4242,47.64430975
34.667,135.4297,34.6642,135.427,49.41030632
34.667,135.4325,34.6642,135.4297,49.31752468
34.667,135.4352,34.6642,135.4324,49.92594269
34.667,135.4379,34.6643,135.4352,49.84030498
34.6671,135.4406,34.6643,135.4379,49.34748516
34.6671,135.4434,34.6643,135.4406,48.82882625
34.6671,135.4461,34.6643,135.4433,49.06736168
34.6671,135.4488,34.6643,135.4461,49.01015705
34.6671,135.4516,34.6643,135.4488,48.67039287
34.6671,135.4543,34.6643,135.4515,48.21948317
34.6671,135.457,34.6643,135.4543,47.08720068
34.6671,135.4597,34.6644,135.457,46.57238868
34.6672,135.4625,34.6644,135.4597,46.68762045
34.6672,135.4652,34.6644,135.4624,46.25632372
34.6672,135.4679,34.6644,135.4652,45.69537034
34.6672,135.4706,34.6644,135.4679,44.9850479
34.6672,135.4734,34.6644,135.4706,45.93613426
34.6672,135.4761,34.6644,135.4734,45.64414013
34.6672,135.4788,34.6644,135.4761,52.53513574
34.6672,135.4816,34.6644,135.4788,245.276667
34.6673,135.4843,34.6645,135.4815,661.3500931
34.6673,135.487,34.6645,135.4843,518.5612606
34.6674,135.5198,34.6646,135.517,680.8404044
34.6674,135.5225,34.6646,135.5197,541.3298839
34.6674,135.5252,34.6646,135.5225,658.7351964
34.6675,135.5525,34.6647,135.5497,543.0686309
34.6675,135.5552,34.6647,135.5525,175.0262599
34.6675,135.558,34.6647,135.5552,133.5860156
34.6676,135.5607,34.6648,135.5579,107.8974902
34.6676,135.5634,34.6648,135.5607,90.20560222
34.6676,135.5661,34.6648,135.5634,83.19273434
34.6646,135.3943,34.6618,135.3915,49.13092929
34.6646,135.397,34.6618,135.3943,48.94146172
34.6646,135.3997,34.6618,135.397,49.25697193
34.6646,135.4025,34.6618,135.3997,49.15178959
34.6646,135.4052,34.6618,135.4024,48.31020507
34.6647,135.4079,34.6619,135.4052,47.41061073
34.6647,135.4106,34.6619,135.4079,46.6603276
34.6647,135.4216,34.6619,135.4188,46.25088068
34.6647,135.4243,34.6619,135.4215,46.6099511
34.6647,135.427,34.6619,135.4243,47.72668606
34.6648,135.4297,34.662,135.427,48.84097104
34.6648,135.4325,34.662,135.4297,48.89208733
34.6648,135.4352,34.662,135.4324,49.10272233
34.6648,135.4379,34.662,135.4352,49.62662591
34.6648,135.4407,34.662,135.4379,49.32186817
34.6648,135.4434,34.662,135.4406,48.87266816
34.6648,135.4461,34.662,135.4434,48.96983985
34.6648,135.4488,34.6621,135.4461,48.92058904
34.6649,135.4516,34.6621,135.4488,49.0103676
34.6649,135.4543,34.6621,135.4515,48.7855224
34.6649,135.457,34.6621,135.4543,47.92020403
