右上経度,右上緯度,左下経度,左下緯度,kW単価(φ300mm)_Dg3
34.6942,135.4541,34.6914,135.4514,2115.547862
34.6942,135.4568,34.6914,135.4541,2105.908113
34.6942,135.4596,34.6914,135.4568,2061.284588
34.6942,135.4623,34.6914,135.4595,2025.548132
34.6942,135.465,34.6914,135.4623,1984.396795
34.6942,135.4677,34.6914,135.465,1946.348627
34.6942,135.4705,34.6914,135.4677,1934.677899
34.6943,135.4732,34.6915,135.4705,1922.276796
34.6943,135.4759,34.6915,135.4732,1919.246963
34.6943,135.4787,34.6915,135.4759,1924.948201
34.6943,135.4814,34.6915,135.4786,1940.567393
34.6943,135.4841,34.6915,135.4814,1957.619338
34.6943,135.4869,34.6915,135.4841,1976.443115
34.6943,135.4896,34.6915,135.4868,2024.08441
34.6943,135.4923,34.6915,135.4896,2083.833042
34.6943,135.495,34.6915,135.4923,2149.8935
34.6944,135.4978,34.6916,135.495,2264.087618
34.6944,135.5005,34.6916,135.4977,2392.13282
34.6944,135.5032,34.6916,135.5005,2815.623864
34.6944,135.506,34.6916,135.5032,3277.083946
34.6944,135.5087,34.6916,135.5059,5372.541498
34.6946,135.5742,34.6919,135.5714,8082.593365
34.6947,135.5796,34.6919,135.5769,9382.764634
34.6947,135.5824,34.6919,135.5796,4927.86648
34.6947,135.5851,34.6919,135.5824,3442.383746
34.6917,135.4159,34.6889,135.4132,2173.054668
34.6917,135.4186,34.689,135.4159,2173.177152
34.6918,135.4214,34.689,135.4186,2180.59471
34.6918,135.4241,34.689,135.4213,2177.207088
34.6918,135.4268,34.689,135.4241,2165.535002
34.6918,135.4296,34.689,135.4268,2117.048711
34.6918,135.4323,34.689,135.4295,2082.939271
34.6918,135.435,34.689,135.4323,2085.222366
34.6918,135.4377,34.689,135.435,2086.008478
34.6919,135.4405,34.6891,135.4377,2086.436527
34.6919,135.4432,34.6891,135.4405,2087.34295
34.6919,135.4459,34.6891,135.4432,2097.146105
34.6919,135.4487,34.6891,135.4459,2098.493367
34.6919,135.4514,34.6891,135.4486,2108.423695
34.6919,135.4541,34.6891,135.4514,2110.551682
34.6919,135.4568,34.6891,135.4541,2095.611871
34.6919,135.4596,34.6891,135.4568,2051.413358
34.692,135.4623,34.6892,135.4596,2018.30537
34.692,135.465,34.6892,135.4623,1984.396795
34.692,135.4678,34.6892,135.465,1956.60847
34.692,135.4705,34.6892,135.4677,1949.868017
34.692,135.4732,34.6892,135.4705,1936.978253
34.692,135.4759,34.6892,135.4732,1932.075623
34.692,135.4787,34.6892,135.4759,1937.332367
34.692,135.4814,34.6892,135.4787,1952.7794
34.692,135.4841,34.6892,135.4814,1966.431629
34.6921,135.4869,34.6893,135.4841,1986.934828
34.6921,135.4896,34.6893,135.4868,2029.836894
34.6921,135.4923,34.6893,135.4896,2077.782838
34.6921,135.4951,34.6893,135.4923,2138.665354
34.6921,135.4978,34.6893,135.495,2247.020206
34.6921,135.5005,34.6893,135.4978,2354.877572
34.6921,135.5032,34.6893,135.5005,2723.489675
34.6921,135.506,34.6893,135.5032,3066.787154
34.6921,135.5087,34.6894,135.5059,7169.28901
34.6924,135.5715,34.6896,135.5687,7115.445441
34.6924,135.5742,34.6896,135.5714,5402.701052
34.6924,135.5769,34.6896,135.5742,6421.864154
34.6924,135.5797,34.6896,135.5769,6377.143651
34.6924,135.5824,34.6896,135.5796,3965.22325
34.6924,135.5851,34.6896,135.5824,3052.965006
34.6895,135.4159,34.6867,135.4132,2189.88002
34.6895,135.4187,34.6867,135.4159,2189.502513
34.6895,135.4214,34.6867,135.4186,2196.15288
34.6895,135.4241,34.6867,135.4214,2175.335443
34.6895,135.4268,34.6867,135.4241,2162.000852
34.6895,135.4296,34.6868,135.4268,2115.48333
34.6896,135.4323,34.6868,135.4296,2087.933361
34.6896,135.435,34.6868,135.4323,2092.409134
34.6896,135.4378,34.6868,135.435,2093.920362
34.6896,135.4405,34.6868,135.4377,2095.466044
34.6896,135.4432,34.6868,135.4405,2097.192168
34.6896,135.4459,34.6868,135.4432,2107.798441
34.6896,135.4487,34.6868,135.4459,2108.552925
34.6896,135.4514,34.6869,135.4487,2114.598855
34.6897,135.4541,34.6869,135.4514,2112.330259
34.6897,135.4569,34.6869,135.4541,2105.903861
34.6897,135.4596,34.6869,135.4568,2072.220535
34.6897,135.4623,34.6869,135.4596,2035.949024
34.6897,135.465,34.6869,135.4623,2005.238388
34.6897,135.4678,34.6869,135.465,1978.519853
34.6897,135.4705,34.6869,135.4678,1959.048509
34.6897,135.4732,34.6869,135.4705,1944.284663
34.6898,135.476,34.687,135.4732,1942.224105
34.6898,135.4787,34.687,135.4759,1949.207516
34.6898,135.4814,34.687,135.4787,1971.051845
34.6898,135.4842,34.687,135.4814,1991.950689
34.6898,135.4869,34.687,135.4841,2023.302819
34.6898,135.4896,34.687,135.4869,2063.289812
34.6898,135.4923,34.687,135.4896,2149.424787
34.6898,135.4951,34.687,135.4923,2210.24616
34.6898,135.4978,34.6871,135.495,2314.098868
34.6899,135.5005,34.6871,135.4978,2454.86378
34.6899,135.5033,34.6871,135.5005,2873.586544
34.6899,135.506,34.6871,135.5032,3411.201696
34.6899,135.5087,34.6871,135.506,9903.712279
34.6901,135.5715,34.6873,135.5687,6508.584423
34.6901,135.5742,34.6873,135.5715,3700.031629
34.6901,135.5769,34.6874,135.5742,3724.106662
34.6902,135.5797,34.6874,135.5769,4308.431749
34.6902,135.5824,34.6874,135.5796,3393.669004
34.6902,135.5851,34.6874,135.5824,2790.09752
34.6873,135.4214,34.6845,135.4187,2212.819196
34.6873,135.4241,34.6845,135.4214,2200.426732
34.6873,135.4269,34.6845,135.4241,2186.850862
34.6873,135.4296,34.6845,135.4268,2130.332987
34.6873,135.4323,34.6845,135.4296,2110.47697
34.6873,135.435,34.6845,135.4323,2095.794546
34.6873,135.4378,34.6845,135.435,2106.056056
34.6873,135.4405,34.6845,135.4378,2116.31159
34.6874,135.4432,34.6846,135.4405,2108.676705
34.6874,135.446,34.6846,135.4432,2108.815121
34.6874,135.4487,34.6846,135.4459,2111.28313
34.6874,135.4514,34.6846,135.4487,2103.517349
34.6874,135.4541,34.6846,135.4514,2095.120251
34.6874,135.4569,34.6846,135.4541,2072.973843
34.6874,135.4596,34.6846,135.4569,2061.775011
34.6874,135.4623,34.6846,135.4596,2048.421106
34.6875,135.4651,34.6847,135.4623,2027.082363
34.6875,135.4678,34.6847,135.465,2006.801344
34.6875,135.4705,34.6847,135.4678,1992.417083
34.6875,135.4732,34.6847,135.4705,1971.239376
34.6875,135.476,34.6847,135.4732,1966.333983
34.6875,135.4787,34.6847,135.476,1974.172289
34.6875,135.4814,34.6847,135.4787,2013.032677
34.6875,135.4842,34.6847,135.4814,2040.557601
34.6875,135.4869,34.6848,135.4841,2081.517647
34.6876,135.4896,34.6848,135.4869,2132.562394
34.6876,135.4924,34.6848,135.4896,2199.843488
34.6876,135.4951,34.6848,135.4923,2327.357366
34.6876,135.4978,34.6848,135.4951,2442.185333
34.6876,135.5005,34.6848,135.4978,2642.344157
34.6876,135.5033,34.6848,135.5005,3055.19377
34.6876,135.506,34.6848,135.5032,3770.649823
34.6877,135.5142,34.6849,135.5114,5123.375987
34.6877,135.5169,34.6849,135.5142,5220.968234
34.6877,135.5196,34.6849,135.5169,6381.587654
34.6877,135.5224,34.6849,135.5196,9066.909191
34.6877,135.536,34.685,135.5333,8558.484377
34.6878,135.5387,34.685,135.536,8614.843164
34.6879,135.5742,34.6851,135.5715,3707.521572
34.6879,135.577,34.6851,135.5742,3429.178675
34.6879,135.5797,34.6851,135.5769,3491.47821
34.6879,135.5824,34.6851,135.5797,3001.999115
34.685,135.4241,34.6822,135.4214,2202.848634
34.685,135.4269,34.6822,135.4241,2203.575703
34.685,135.4296,34.6822,135.4269,2157.118432
34.6851,135.4323,34.6823,135.4296,2156.048969
34.6851,135.4351,34.6823,135.4323,2136.780033
34.6851,135.4378,34.6823,135.435,2125.642387
34.6851,135.4405,34.6823,135.4378,2121.744035
34.6851,135.4432,34.6823,135.4405,2116.564662
34.6851,135.446,34.6823,135.4432,2111.757082
34.6851,135.4487,34.6823,135.446,2104.887153
34.6851,135.4514,34.6823,135.4487,2088.676519
34.6852,135.4542,34.6824,135.4514,2068.7952
34.6852,135.4569,34.6824,135.4541,2064.569514
34.6852,135.4596,34.6824,135.4569,2057.695192
34.6852,135.4623,34.6824,135.4596,2047.318154
34.6852,135.4651,34.6824,135.4623,2044.952435
34.6852,135.4678,34.6824,135.4651,2040.277423
34.6852,135.4705,34.6824,135.4678,2032.358511
34.6852,135.4733,34.6824,135.4705,2008.490645
34.6852,135.476,34.6825,135.4732,1999.242057
34.6853,135.4787,34.6825,135.476,2007.800145
34.6853,135.4814,34.6825,135.4787,2051.978765
34.6853,135.4842,34.6825,135.4814,2083.406009
34.6853,135.4869,34.6825,135.4842,2138.938311
34.6853,135.4896,34.6825,135.4869,2185.184393
34.6853,135.4924,34.6825,135.4896,2323.960076
34.6853,135.4951,34.6825,135.4923,2549.627846
34.6853,135.4978,34.6825,135.4951,2881.860309
34.6854,135.5006,34.6826,135.4978,3709.410097
34.6854,135.5033,34.6826,135.5005,5345.80426
34.6854,135.506,34.6826,135.5033,8293.215676
34.6854,135.5142,34.6826,135.5114,4761.166026
34.6854,135.5169,34.6826,135.5142,4323.691352
34.6854,135.5197,34.6826,135.5169,4549.219217
34.6854,135.5224,34.6826,135.5196,4423.950861
34.6855,135.5251,34.6827,135.5224,5866.481924
34.6855,135.5333,34.6827,135.5306,8614.843164
34.6855,135.536,34.6827,135.5333,5457.436402
34.6855,135.5388,34.6827,135.536,4873.644642
34.6856,135.5715,34.6828,135.5688,4166.32315
34.6828,135.4242,34.68,135.4214,2202.860895
34.6828,135.4269,34.68,135.4241,2197.786167
34.6828,135.4296,34.68,135.4269,2200.911776
34.6828,135.4323,34.68,135.4296,2189.874257
34.6828,135.4351,34.68,135.4323,2168.96668
34.6828,135.4378,34.68,135.4351,2152.04351
34.6828,135.4405,34.68,135.4378,2126.79659
34.6829,135.4433,34.6801,135.4405,2115.653886
34.6829,135.446,34.6801,135.4432,2097.121458
34.6829,135.4487,34.6801,135.446,2084.769585
34.6829,135.4514,34.6801,135.4487,2073.36755
34.6829,135.4542,34.6801,135.4514,2068.190438
34.6829,135.4569,34.6801,135.4542,2078.568008
34.6829,135.4596,34.6801,135.4569,2078.195256
34.6829,135.4624,34.6801,135.4596,2077.10659
34.6829,135.4651,34.6802,135.4623,2076.941239
34.683,135.4678,34.6802,135.4651,2076.126697
34.683,135.4705,34.6802,135.4678,2064.990891
34.683,135.4733,34.6802,135.4705,2059.759345
34.683,135.476,34.6802,135.4733,2046.316765
34.683,135.4787,34.6802,135.476,2040.446245
34.683,135.4815,34.6802,135.4787,2090.077283
34.683,135.4842,34.6802,135.4814,2133.725225
34.683,135.4869,34.6802,135.4842,2197.153454
34.6831,135.4897,34.6803,135.4869,2409.894779
34.6831,135.4924,34.6803,135.4896,2946.350666
34.6831,135.4951,34.6803,135.4924,3308.751631
34.6831,135.4978,34.6803,135.4951,4915.286501
34.6831,135.5006,34.6803,135.4978,8439.143309
34.6832,135.5142,34.6804,135.5115,5759.483197
34.6832,135.5169,34.6804,135.5142,5946.479405
34.6832,135.5197,34.6804,135.5169,6875.058771
34.6832,135.5224,34.6804,135.5196,5915.748245
34.6832,135.5251,34.6804,135.5224,5206.127506
34.6832,135.5279,34.6804,135.5251,6689.246372
34.6832,135.5306,34.6804,135.5278,7997.884963
34.6832,135.5333,34.6804,135.5306,7612.284524
34.6832,135.536,34.6804,135.5333,7543.309953
34.6832,135.5388,34.6805,135.536,7663.245425
34.6805,135.4269,34.6777,135.4242,2204.568578
34.6805,135.4296,34.6777,135.4269,2217.224325
34.6805,135.4324,34.6778,135.4296,2209.619245
34.6806,135.4351,34.6778,135.4323,2201.401733
34.6806,135.4378,34.6778,135.4351,2175.39785
34.6806,135.4405,34.6778,135.4378,2142.324073
34.6806,135.4433,34.6778,135.4405,2127.33329
34.6806,135.446,34.6778,135.4433,2113.46874
34.6806,135.4487,34.6778,135.446,2098.43438
34.6806,135.4515,34.6778,135.4487,2076.985899
34.6806,135.4542,34.6779,135.4514,2081.503961
34.6807,135.4569,34.6779,135.4542,2076.738768
34.6807,135.4596,34.6779,135.4569,2076.532363
34.6807,135.4624,34.6779,135.4596,2076.24414
34.6807,135.4651,34.6779,135.4624,2076.230337
34.6807,135.4678,34.6779,135.4651,2074.254914
34.6807,135.4706,34.6779,135.4678,2067.5313
34.6807,135.4733,34.6779,135.4705,2066.185702
34.6807,135.476,34.6779,135.4733,2052.289847
34.6808,135.4787,34.678,135.476,2063.227045
34.6808,135.4815,34.678,135.4787,2149.406675
34.6808,135.4842,34.678,135.4815,2238.357479
34.6808,135.4869,34.678,135.4842,2417.025669
34.6808,135.4897,34.678,135.4869,2665.145576
34.6808,135.4924,34.678,135.4896,3672.253712
34.6808,135.4951,34.678,135.4924,6684.78464
34.6809,135.5142,34.6781,135.5115,8393.74728
34.681,135.5361,34.6782,135.5333,8882.229178
34.6783,135.4269,34.6755,135.4242,2201.178569
34.6783,135.4296,34.6755,135.4269,2228.453697
34.6783,135.4324,34.6755,135.4296,2228.683101
34.6783,135.4351,34.6755,135.4324,2216.05512
34.6783,135.4378,34.6755,135.4351,2196.227026
34.6783,135.4406,34.6755,135.4378,2169.47439
34.6783,135.4433,34.6755,135.4405,2152.495479
34.6784,135.446,34.6756,135.4433,2134.771669
34.6784,135.4487,34.6756,135.446,2129.446378
34.6784,135.4515,34.6756,135.4487,2110.039837
34.6784,135.4542,34.6756,135.4515,2089.254273
34.6784,135.4569,34.6756,135.4542,2080.011498
34.6784,135.4597,34.6756,135.4569,2076.770442
34.6784,135.4624,34.6756,135.4596,2074.400725
34.6784,135.4651,34.6756,135.4624,2072.595454
34.6785,135.4678,34.6757,135.4651,2069.285539
34.6785,135.4706,34.6757,135.4678,2056.141973
34.6785,135.4733,34.6757,135.4706,2071.927498
34.6785,135.476,34.6757,135.4733,2049.829274
34.6785,135.4788,34.6757,135.476,2063.790588
34.6785,135.4815,34.6757,135.4787,2353.004533
34.6785,135.4842,34.6757,135.4815,2516.179061
34.6785,135.4869,34.6757,135.4842,2763.979287
34.6785,135.4897,34.6758,135.4869,3598.286042
34.6786,135.4924,34.6758,135.4897,6846.53988
34.6788,135.5552,34.676,135.5524,9711.111647
34.6788,135.5579,34.676,135.5551,9519.312144
34.6788,135.5606,34.676,135.5579,5981.435848
34.6788,135.5634,34.676,135.5606,4779.529375
34.6788,135.5661,34.676,135.5633,4138.083273
34.676,135.4215,34.6732,135.4187,2143.073908
34.676,135.4242,34.6732,135.4215,2162.360089
34.676,135.4269,34.6732,135.4242,2222.953345
34.676,135.4297,34.6732,135.4269,2221.561526
34.676,135.4324,34.6732,135.4296,2227.72625
34.6761,135.4351,34.6733,135.4324,2232.377554
34.6761,135.4378,34.6733,135.4351,2222.652012
34.6761,135.4406,34.6733,135.4378,2208.955775
34.6761,135.4433,34.6733,135.4406,2193.533589
34.6761,135.446,34.6733,135.4433,2182.791127
34.6761,135.4488,34.6733,135.446,2159.356911
34.6761,135.4515,34.6733,135.4487,2147.899969
34.6761,135.4542,34.6733,135.4515,2130.091895
34.6762,135.4569,34.6734,135.4542,2087.002812
34.6762,135.4597,34.6734,135.4569,2096.913402
34.6762,135.4624,34.6734,135.4597,2094.220842
34.6762,135.4651,34.6734,135.4624,2084.757784
34.6762,135.4679,34.6734,135.4651,2069.098999
34.6762,135.4706,34.6734,135.4678,2074.775288
34.6762,135.4733,34.6734,135.4706,2076.767838
34.6762,135.476,34.6734,135.4733,1997.390696
34.6762,135.4788,34.6735,135.476,2104.882135
34.6763,135.4815,34.6735,135.4788,2578.152364
34.6763,135.4842,34.6735,135.4815,2968.761278
34.6763,135.487,34.6735,135.4842,3917.665466
34.6763,135.4897,34.6735,135.4869,6592.529782
34.6763,135.4924,34.6735,135.4897,12905.79479
34.6764,135.5061,34.6736,135.5033,9102.96052
34.6764,135.5197,34.6736,135.517,9731.751629
34.6765,135.5552,34.6738,135.5524,8455.750954
34.6766,135.5579,34.6738,135.5552,8463.565881
34.6766,135.5606,34.6738,135.5579,5463.948856
34.6766,135.5634,34.6738,135.5606,3403.039124
34.6766,135.5661,34.6738,135.5633,2552.990879
34.6737,135.416,34.6709,135.4133,2099.154271
34.6737,135.4188,34.6709,135.416,2104.090653
34.6737,135.4215,34.6709,135.4187,2131.557781
34.6737,135.4242,34.671,135.4215,2149.485116
34.6738,135.427,34.671,135.4242,2177.054159
34.6738,135.4297,34.671,135.4269,2192.891874
34.6738,135.4324,34.671,135.4297,2236.351807
34.6738,135.4351,34.671,135.4324,2250.783466
34.6738,135.4379,34.671,135.4351,2253.639029
34.6738,135.4406,34.671,135.4378,2249.291767
34.6738,135.4433,34.671,135.4406,2244.154396
34.6738,135.4461,34.6711,135.4433,2235.159786
34.6739,135.4488,34.6711,135.446,2203.277059
34.6739,135.4515,34.6711,135.4488,2157.368794
34.6739,135.4542,34.6711,135.4515,2130.810385
34.6739,135.457,34.6711,135.4542,2116.63648
34.6739,135.4597,34.6711,135.4569,2120.418622
34.6739,135.4624,34.6711,135.4597,2120.041809
34.6739,135.4651,34.6711,135.4624,2108.519613
34.6739,135.4679,34.6712,135.4651,2071.144313
34.674,135.4706,34.6712,135.4679,2060.499335
34.674,135.4733,34.6712,135.4706,2134.460429
34.674,135.4761,34.6712,135.4733,2075.56928
34.674,135.4788,34.6712,135.476,2249.713071
34.674,135.4815,34.6712,135.4788,4551.611816
34.674,135.4842,34.6712,135.4815,6195.755511
34.674,135.487,34.6712,135.4842,7905.362049
34.6743,135.5552,34.6715,135.5524,5954.212148
34.6743,135.5579,34.6715,135.5552,5570.303092
34.6743,135.5606,34.6715,135.5579,3709.023201
34.6743,135.5634,34.6715,135.5606,2543.065338
34.6743,135.5661,34.6715,135.5634,2050.051104
34.6714,135.4133,34.6686,135.4106,2114.212045
34.6715,135.4161,34.6687,135.4133,2107.359031
34.6715,135.4188,34.6687,135.416,2108.958818
34.6715,135.4215,34.6687,135.4188,2124.551495
34.6715,135.4242,34.6687,135.4215,2136.237958
34.6715,135.427,34.6687,135.4242,2174.520107
34.6715,135.4297,34.6687,135.4269,2193.868364
34.6715,135.4324,34.6687,135.4297,2227.994015
34.6715,135.4352,34.6687,135.4324,2242.472312
34.6716,135.4379,34.6688,135.4351,2240.831041
34.6716,135.4406,34.6688,135.4379,2227.685272
34.6716,135.4433,34.6688,135.4406,2222.018819
34.6716,135.4461,34.6688,135.4433,2241.348584
34.6716,135.4488,34.6688,135.446,2220.284521
34.6716,135.4515,34.6688,135.4488,2179.707855
34.6716,135.4543,34.6688,135.4515,2146.142509
34.6716,135.457,34.6688,135.4542,2132.436692
34.6717,135.4597,34.6689,135.457,2132.825352
34.6717,135.4624,34.6689,135.4597,2130.42269
34.6717,135.4652,34.6689,135.4624,2122.235092
34.6717,135.4679,34.6689,135.4651,2101.645638
34.6717,135.4706,34.6689,135.4679,2068.170388
34.6717,135.4733,34.6689,135.4706,2138.937401
34.6717,135.4761,34.6689,135.4733,2073.286828
34.6717,135.4788,34.6689,135.4761,2158.352165
34.6718,135.4815,34.669,135.4788,5503.179551
34.6718,135.4843,34.669,135.4815,10445.95986
34.6718,135.487,34.669,135.4842,12410.67804
34.672,135.5552,34.6692,135.5525,5954.212148
34.6721,135.5579,34.6693,135.5552,5570.303092
34.6721,135.5607,34.6693,135.5579,3709.023201
34.6721,135.5634,34.6693,135.5606,2543.065338
34.6721,135.5661,34.6693,135.5634,2050.051104
34.6691,135.3997,34.6663,135.397,2208.293423
34.6691,135.4024,34.6663,135.3997,2199.293067
34.6691,135.4052,34.6664,135.4024,2176.460144
34.6692,135.4079,34.6664,135.4051,2154.327142
34.6692,135.4106,34.6664,135.4079,2134.01864
34.6692,135.4133,34.6664,135.4106,2123.116761
34.6692,135.4243,34.6664,135.4215,2138.153049
34.6693,135.427,34.6665,135.4242,2167.264425
34.6693,135.4297,34.6665,135.427,2224.411718
34.6693,135.4324,34.6665,135.4297,2221.123807
34.6693,135.4352,34.6665,135.4324,2241.265502
34.6693,135.4379,34.6665,135.4351,2238.31267
34.6693,135.4406,34.6665,135.4379,2221.517588
34.6693,135.4434,34.6665,135.4406,2206.012818
34.6693,135.4461,34.6665,135.4433,2214.575263
34.6694,135.4488,34.6666,135.4461,2215.674864
34.6694,135.4515,34.6666,135.4488,2209.608886
34.6694,135.4543,34.6666,135.4515,2191.589408
34.6694,135.457,34.6666,135.4542,2156.893582
34.6694,135.4597,34.6666,135.457,2131.106693
34.6694,135.4625,34.6666,135.4597,2129.183943
34.6694,135.4652,34.6666,135.4624,2122.139838
34.6694,135.4679,34.6666,135.4652,2100.977077
34.6695,135.4706,34.6667,135.4679,2067.785823
34.6695,135.4734,34.6667,135.4706,2125.813938
34.6695,135.4761,34.6667,135.4733,2031.356982
34.6695,135.4788,34.6667,135.4761,2081.675379
34.6695,135.4815,34.6667,135.4788,5097.144368
34.6695,135.4843,34.6667,135.4815,9482.418558
34.6695,135.487,34.6667,135.4843,11981.57628
34.6698,135.5525,34.667,135.5497,8771.626708
34.6698,135.5552,34.667,135.5525,4173.918999
34.6698,135.5579,34.667,135.5552,3475.361777
34.6698,135.5607,34.667,135.5579,2543.771745
34.6698,135.5634,34.667,135.5607,2028.705867
34.6698,135.5661,34.667,135.5634,1833.690309
34.6668,135.3943,34.664,135.3915,2218.04672
34.6669,135.397,34.6641,135.3942,2213.153039
34.6669,135.3997,34.6641,135.397,2225.55814
34.6669,135.4024,34.6641,135.3997,2225.256781
34.6669,135.4052,34.6641,135.4024,2197.170348
34.6669,135.4079,34.6641,135.4052,2148.534203
34.6669,135.4106,34.6641,135.4079,2129.519911
34.667,135.4215,34.6642,135.4188,2127.993196
34.667,135.4243,34.6642,135.4215,2140.409524
34.667,135.427,34.6642,135.4242,2172.848561
34.667,135.4297,34.6642,135.427,2228.612279
34.667,135.4325,34.6642,135.4297,2225.747006
34.667,135.4352,34.6642,135.4324,2244.759912
34.667,135.4379,34.6643,135.4352,2241.536969
34.6671,135.4406,34.6643,135.4379,2225.541694
34.6671,135.4434,34.6643,135.4406,2209.067465
34.6671,135.4461,34.6643,135.4433,2214.180054
34.6671,135.4488,34.6643,135.4461,2212.707685
34.6671,135.4516,34.6643,135.4488,2201.588494
34.6671,135.4543,34.6643,135.4515,2181.564063
34.6671,135.457,34.6643,135.4543,2149.373206
34.6671,135.4597,34.6644,135.457,2134.445809
34.6672,135.4625,34.6644,135.4597,2139.019565
34.6672,135.4652,34.6644,135.4624,2126.188414
34.6672,135.4679,34.6644,135.4652,2108.726615
34.6672,135.4706,34.6644,135.4679,2088.108486
34.6672,135.4734,34.6644,135.4706,2072.162483
34.6672,135.4761,34.6644,135.4734,1976.041445
34.6672,135.4788,34.6644,135.4761,2027.71589
34.6672,135.4816,34.6644,135.4788,5321.98067
34.6673,135.4843,34.6645,135.4815,12479.04031
34.6673,135.487,34.6645,135.4843,10103.63687
34.6675,135.5552,34.6647,135.5525,3159.964901
34.6675,135.558,34.6647,135.5552,2411.793069
34.6676,135.5607,34.6648,135.5579,1948.006442
34.6676,135.5634,34.6648,135.5607,1687.021112
34.6676,135.5661,34.6648,135.5634,1695.545402
34.6646,135.3943,34.6618,135.3915,2217.124959
34.6646,135.397,34.6618,135.3943,2213.613758
34.6646,135.3997,34.6618,135.397,2222.583597
34.6646,135.4025,34.6618,135.3997,2217.506651
34.6646,135.4052,34.6618,135.4024,2188.435086
34.6647,135.4079,34.6619,135.4052,2160.297153
34.6647,135.4106,34.6619,135.4079,2137.145145
34.6647,135.4216,34.6619,135.4188,2127.777582
34.6647,135.4243,34.6619,135.4215,2139.233332
34.6647,135.427,34.6619,135.4243,2175.104896
34.6648,135.4297,34.662,135.427,2210.307328
34.6648,135.4325,34.662,135.4297,2212.303972
34.6648,135.4352,34.662,135.4324,2218.68548
34.6648,135.4379,34.662,135.4352,2235.358992
34.6648,135.4407,34.662,135.4379,2224.433157
34.6648,135.4434,34.662,135.4406,2205.975625
34.6648,135.4461,34.662,135.4434,2210.42262
34.6648,135.4488,34.6621,135.4461,2209.640582
34.6649,135.4516,34.6621,135.4488,2213.825413
34.6649,135.4543,34.6621,135.4515,2200.604353
34.6649,135.457,34.6621,135.4543,2174.842031
34.6649,135.4598,34.6621,135.457,2146.732566
34.6649,135.4625,34.6621,135.4597,2127.092655
34.6649,135.4652,34.6621,135.4625,2112.798918
34.6649,135.4679,34.6621,135.4652,2096.277123
34.6649,135.4707,34.6621,135.4679,2088.558425
34.665,135.4734,34.6622,135.4706,2037.559259
34.665,135.4761,34.6622,135.4734,2006.023166
34.665,135.4788,34.6622,135.4761,2021.903088
34.665,135.4816,34.6622,135.4788,6107.613882
34.665,135.487,34.6622,135.4843,7139.917616
34.665,135.4898,34.6622,135.487,6839.117463
34.665,135.4925,34.6622,135.4897,8257.509723
34.6652,135.5252,34.6624,135.5225,9629.419856
34.6653,135.5525,34.6625,135.5498,8250.070525
34.6653,135.5552,34.6625,135.5525,3013.352512
34.6653,135.558,34.6625,135.5552,1943.458889
34.6653,135.5607,34.6625,135.5579,1625.124806
34.6623,135.3916,34.6595,135.3888,2227.776429
34.6623,135.3943,34.6595,135.3915,2207.866432
34.6623,135.397,34.6596,135.3943,2209.0497
34.6624,135.3997,34.6596,135.397,2225.034736
34.6624,135.4025,34.6596,135.3997,2229.685708
34.6624,135.4052,34.6596,135.4025,2207.412042
34.6624,135.4079,34.6596,135.4052,2177.348179
34.6624,135.4107,34.6596,135.4079,2152.682021
34.6624,135.4134,34.6596,135.4106,2136.382801
34.6625,135.4216,34.6597,135.4188,2129.312539
34.6625,135.4243,34.6597,135.4216,2139.712891
34.6625,135.427,34.6597,135.4243,2166.860183
34.6625,135.4298,34.6597,135.427,2181.069348
34.6625,135.4325,34.6597,135.4297,2206.441965
34.6625,135.4352,34.6597,135.4325,2201.21559
34.6625,135.4379,34.6597,135.4352,2204.936391
34.6626,135.4407,34.6598,135.4379,2209.309029
34.6626,135.4434,34.6598,135.4406,2207.975652
34.6626,135.4461,34.6598,135.4434,2210.661652
34.6626,135.4489,34.6598,135.4461,2212.824208
34.6626,135.4516,34.6598,135.4488,2229.971574
34.6626,135.4543,34.6598,135.4516,2234.895516
34.6626,135.457,34.6598,135.4543,2202.168605
34.6626,135.4598,34.6598,135.457,2163.493151
34.6627,135.4625,34.6599,135.4597,2122.462562
34.6627,135.4652,34.6599,135.4625,2087.161635
34.6627,135.468,34.6599,135.4652,2067.032984
34.6627,135.4707,34.6599,135.4679,2067.979505
34.6627,135.4734,34.6599,135.4707,2049.424146
34.6627,135.4761,34.6599,135.4734,2029.273106
34.6627,135.4789,34.6599,135.4761,2119.544718
34.6627,135.4816,34.6599,135.4788,6079.244433
34.6627,135.4843,34.66,135.4816,10193.82391
34.6628,135.487,34.66,135.4843,5280.759291
34.6628,135.4898,34.66,135.487,7813.633347
34.6629,135.5171,34.6601,135.5143,5656.317655
34.6629,135.5198,34.6601,135.517,4987.787736
34.663,135.5498,34.6602,135.547,9222.133215
34.663,135.5525,34.6602,135.5498,3923.555391
34.663,135.5553,34.6602,135.5525,2565.147978
34.663,135.558,34.6602,135.5552,1704.686948
34.663,135.5607,34.6603,135.558,1503.55382
34.6601,135.3943,34.6573,135.3916,2211.38265
34.6601,135.397,34.6573,135.3943,2199.200518
34.6601,135.3998,34.6573,135.397,2211.411956
34.6601,135.4025,34.6573,135.3997,2223.460334
34.6601,135.4052,34.6573,135.4025,2213.326376
34.6601,135.4079,34.6574,135.4052,2179.649448
34.6602,135.4107,34.6574,135.4079,2166.233847
