原点(緯度),原点(経度),kW単価(φ800mm)_Dg1,kW単価(φ800mm)_Dg2,kW単価(φ800mm)_Dg3,kW単価(φ800mm)_Dg4,kW単価(φ300mm)_Dg1,kW単価(φ300mm)_Dg2,kW単価(φ300mm)_Dg3,kW単価(φ300mm)_Dg4
34.6456867791017,135.510319683692,290.06796233528,-0,-0,0,437.768557222821,-0,-0,0
34.645697638709,135.513047305275,340.797336914096,-0,-0,0,514.328977544301,-0,-0,0
34.645708437098,135.51577492642,260.266459355628,0,0,-0,392.79233559034,0,0,-0
34.6457191744546,135.518502548545,157.182639362654,0,0,-0,237.218949312056,0,0,-0
34.6457298508418,135.521230172127,123.774928553491,0,0,-0,186.800263831236,0,0,-0
34.6457404664441,135.523957797078,148.433215101257,0,0,-0,224.014378891365,0,0,-0
34.6457510222933,135.526685423031,215.291235500973,0,0,-0,324.916039638468,0,0,-0
34.6457615183823,135.529413050454,0,0,0,-0,0,0,0,-0
34.6457719534743,135.53214067928,0,0,0,-0,0,0,0,-0
34.6457823275694,135.534868309501,0,0,0,-0,0,0,0,-0
34.6457926481932,135.537595943674,0,216.972840709791,3917.27824957185,-0,0,327.453906558194,5911.92916911402,-0
34.6458029210829,135.5403235833,0,118.009455849532,2130.57022773413,-0,0,178.099052408231,3215.44181283624,-0
34.645813138705,135.543051225868,0,87.4781182351554,1579.35034060042,4137.59990914328,0,132.021369406206,2383.54458171723,6244.43708987515
34.6458232953665,135.545778869789,0,71.372038704495,1305.52472599426,1279.43871058015,0,107.714185869323,1970.28886305143,1930.92002948709
34.645833391067,135.548506515052,,56.0525233921726,1159.74598562409,1321.21042508767,,84.5940795961711,1750.28059901624,1993.96161134763
34.6458434283071,135.551234164478,0,46.6080890666297,1071.50764097297,1369.29458808008,0,70.3406048063572,1617.11190117501,2066.52989668665
34.6458534072496,135.55396181845,0,24.3175927976426,1067.49259054406,1384.18749800178,0,36.6999424150513,1611.05241491086,2089.00617306266
34.6458633252439,135.556689473766,0,22.6230169995755,1067.8286637989,1371.83913782948,0,34.1425003719791,1611.5596143365,2070.37011352276
34.645873182261,135.559417130381,270.454826091969,22.7436945440256,1168.44557877405,1397.1207217497,408.168548015584,34.3246260852009,1763.40996466912,2108.52490465503
34.6458829779275,135.562144788302,156.858216990389,24.5842615649749,1246.25323148025,1444.16256605905,236.729333317604,37.102397069442,1880.83673456077,2179.52012986572
34.6428514392812,135.382139719344,19.3985477636024,,,,29.2761537617674,,,
34.6428652161269,135.38486720894,19.2392628084241,,,,29.0357620120053,,,
34.6428789377442,135.387594699123,18.9903650791501,,,,28.6601272850155,,,
34.6428926084358,135.390322188809,18.7703994604727,34.671359559051,1537.26745548409,1960.40383273484,28.3281566987026,52.3257754111282,2320.03338333176,2958.6278695558
34.6429062224657,135.393049679279,18.5145148273943,33.2754583103664,1490.22676904849,1939.11896091147,27.9419773849431,50.2190909267663,2249.03990557608,2926.50488860411
34.642919775551,135.395777171599,18.2735040972022,32.3665208889351,1470.00304304463,1931.63554663188,27.5782456622738,48.8473288735482,2218.51839853648,2915.21097166857
34.6431409863478,135.442144649312,51.3306568418333,31.8291578047723,1443.11258081311,1847.01246882855,77.4678713431153,48.0363442333801,2177.93549941388,2787.49840948324
34.6431534366671,135.444872167554,51.7144374537348,32.0758391608731,1453.25698976245,1843.73512251249,78.0470703811947,48.4086340253468,2193.24537105183,2782.55226115043
34.6431658260022,135.447599687461,49.6921371905351,32.2031264675457,1458.18590645117,1818.0247618327,74.9950288480143,48.6007351458782,2200.68405793789,2743.75036310608
34.6431781515508,135.450327210583,47.8659112058952,32.4175798076696,1463.81723637179,1810.07943727362,72.2389012563206,48.9243866396242,2209.18282200253,2731.75933437993
34.6431904118278,135.453054737596,48.5337285268941,32.6153640231204,1469.79661817606,1797.69344304154,73.2467665260609,49.2228812060088,2218.20686355632,2713.066477778
34.643202609655,135.455782267005,46.5659153310696,32.6168168557965,1469.47296834699,1745.11708250195,70.2769564971119,49.2250738110086,2217.71841347871,2633.71859905281
34.6432147465073,135.458509798048,43.3026362284803,31.9823036019679,1449.42348608975,1713.63608474187,65.3520383053377,48.267470808488,2187.45987389317,2586.2076955445
34.6432268222416,135.461237330536,41.643968308256,31.6565127570972,1438.92250976872,1691.57452939805,62.8487881824956,47.7757895246701,2171.61187325057,2552.91254920982
34.6432388350717,135.463964862227,41.782142645036,31.381292711415,1430.02247286881,1670.39852708541,63.0573199333667,47.3604293402943,2158.17999928029,2520.95387336875
34.6432507846983,135.466692392879,42.3279863589022,31.0430411418244,1418.9566091094,1652.20773527176,63.8811034810725,46.8499424171405,2141.47947443301,2493.50045651123
34.6432626733776,135.469419925172,45.230095201421,30.9048210681179,1415.14019352188,1639.26948968084,68.2609460209548,46.6413416404171,2135.71976649401,2473.97414598824
34.6432745011093,135.472147459095,45.4678628521224,30.8865723784628,1415.42604643839,1613.5318833933,68.6197833105466,46.6138008445388,2136.1511737333,2435.13112906159
34.6432862601048,135.474874992331,47.332980771454,30.6310990367563,1399.62462266228,1588.01539270012,71.4346063403733,46.2282422488657,2112.30377454849,2396.62181825659
34.6432979423669,135.477602522859,59.625782484838,31.3296148941205,1433.89761160787,1463.12158199543,89.9868174393506,47.2824375368035,2164.02833179237,2208.13294524188
34.643309555676,135.480330053052,67.1655378982266,33.123406267013,1508.9879886411,1366.10525824519,101.365764023313,49.9896150373722,2277.35420808187,2061.71658221688
34.6433211079913,135.483057584829,73.2508974764755,38.6599434604018,1723.79767119801,1492.72325646442,110.549746498679,58.3453185754238,2601.54349135657,2252.80758707182
34.643332599313,135.48578511818,75.1709259464326,102.633662377553,2394.53351521686,3460.7240650414,113.447440150721,154.894011526798,3613.81337579962,5222.90075988583
34.6433440231904,135.488512652984,76.881948540054,224.639760831872,4680.01961986812,-0,116.02970358359,339.024769238665,7063.05315578444,-0
34.6433553789271,135.491240188657,80.5488141301997,0,0,-0,121.563711703635,0,0,-0
34.6433666730495,135.493967725825,82.8313963289846,-0,-0,0,125.008568929024,-0,-0,0
34.6433779062084,135.496695264536,85.247118487766,221.695864287247,4002.54881832903,-0,128.654360058754,334.58186098855,6040.61892015674,-0
34.6433890767405,135.4994228048,88.7306551451762,267.162901637096,4823.42131048235,-0,133.911689424844,403.20039845679,7279.4739928121,-0
34.6434001812139,135.502150346553,91.2338609025731,0,0,-0,137.689510194933,0,0,-0
34.643411221304,135.504877889719,97.2460731053658,0,0,-0,146.763099158515,0,0,-0
34.64342220044,135.50760543439,132.170097620597,-0,-0,0,199.470194769355,-0,-0,0
34.6434331186215,135.510332980558,165.572562378744,-0,-0,0,249.88096294636,-0,-0,0
34.6434439760153,135.513060526743,189.994515329608,-0,-0,0,286.738404980948,-0,-0,0
34.6434547726877,135.515788072574,164.142129874392,370.144196320999,0,-0,247.722164130409,558.619054249605,0,-0
34.6434655084606,135.518515619414,118.653873742144,0,0,-0,179.071603422918,0,0,-0
34.6434761832692,135.521243167712,131.143755188686,0,0,-0,197.921245888489,0,0,-0
34.6434867975376,135.52397071753,127.51309753665,0,0,-0,192.441882537549,0,0,-0
34.6434973535358,135.52669826934,213.777232438378,0,0,-0,322.631116715553,0,0,-0
34.6435078510119,135.529425823444,0,0,0,-0,0,0,0,-0
34.6435182874959,135.532153378953,0,0,0,-0,0,0,0,-0
34.6435286629882,135.534880935856,0,394.93646328962,0,-0,0,596.035371631776,0,-0
34.6435389839416,135.537608496968,0,168.129529894681,3035.44972915798,0,0,253.739920589616,4581.07968131947,0
34.6435492551994,135.540336063937,0,95.0752277961717,1716.51032774733,2112.03382969392,0,143.486874472034,2590.54548315633,3187.46680945827
34.643559470299,135.543063634007,0,67.3663921145454,1216.24854852411,1943.36173344203,0,101.668891813719,1835.55387511678,2932.90805148489
34.6435696244431,135.545791205428,0,59.7601227346136,1149.5724163738,1259.18632264666,0,90.189562812703,1734.92671885434,1900.35526606206
34.6435797176313,135.548518778192,0,50.4716819731892,1093.9426288763,1308.14729475294,0,76.1715124280886,1650.97062933887,1974.24682563531
34.6435897532699,135.551246355618,0,25.1495356106174,1061.54019839331,1356.01768548403,0,37.9555047391211,1602.06910595498,2046.49248736
34.6435997315188,135.553973938086,0,23.1777974357816,1070.98637564343,1388.58158806617,0,34.9797711590668,1616.32521115449,2095.63770331615
34.6436096488189,135.556701521885,257.183777095917,22.013057270927,1100.17466260099,1425.52204757019,388.139972901452,33.221953379389,1660.37597141889,2151.38798862871
34.643619505147,135.559429106984,140.476536288065,24.695624801502,1222.55928072228,1457.06922165856,212.006214403658,37.2704656937383,1845.07798838724,2198.99876499276
34.6436292999925,135.562156692516,104.89690287349,25.4655024682662,1278.23960622276,1493.68339522228,158.309678388377,38.4323597295501,1929.11034950635,2254.2566218269
34.6405978614191,135.382156475722,19.18614153927,,,,28.9555917609778,,,
34.6406116365259,135.384883891285,19.2024271530375,,,,28.9801698963399,,,
34.6406253564042,135.387611307234,18.9903650791501,,,,28.6601272850155,,,
34.6406390250389,135.390338722559,18.7703994604727,34.671359559051,1536.01310099438,1960.40383273484,28.3281566987026,52.3257754111282,2318.14032023445,2958.6278695558
34.6406526367498,135.393066138696,18.5145148273943,33.2754583103664,1484.27412201451,1939.11896091147,27.9419773849431,50.2190909267663,2240.05621195221,2926.50488860411
34.6406661875113,135.395793556696,18.3564180041337,32.3665208889351,1466.03999418815,1931.63554663188,27.7033787556319,48.8473288735482,2212.53739268483,2915.21097166857
34.6407724676965,135.417612908165,47.3303112477257,31.6450471791418,1439.38953561852,1858.85789767889,71.4305775136749,47.7584857539301,2172.3167054244,2805.37544855969
34.6407854819963,135.420340331378,48.8360828644732,31.0267926230884,1421.84268509912,1847.08654519757,73.7030775955994,46.8254202653427,2145.83512030263,2787.61020502566
34.6409489737764,135.455797062994,45.6627585676223,33.1300779204379,1485.93357157974,1751.01892881578,68.9139185728363,49.9996838504551,2242.56064172826,2642.62562458213
34.6409611097452,135.458524522312,44.7657474976561,32.4639956641942,1464.59516365476,1719.09118671204,67.5601556865437,48.9944371284111,2210.35686446329,2594.44049760839
34.6409731845494,135.461251982851,45.1820968983544,31.8359264987568,1444.82391240726,1692.13097795681,68.1885073148204,48.0465594994028,2180.51822918821,2553.75233751589
34.6409851958257,135.4639794401,45.4914947974717,31.6359206152531,1438.73032848312,1674.57278412935,68.6554484785875,47.7447120069993,2171.32183458706,2527.25363315226
34.6409971431965,135.466706894468,45.7689956578396,31.4594429364657,1433.20691520151,1658.12327812717,69.0742508526702,47.4783731179927,2162.98593756566,2502.42815276611
34.6410090296137,135.469434350477,45.8883559001317,31.3931032335058,1431.60910014751,1646.15270731605,69.2543885026101,47.3782536983314,2160.57452616652,2484.36225031026
34.6410208550771,135.47216180812,45.6026900310253,31.4019007700723,1430.81632643511,1622.57974777173,68.8232635539612,47.3915308795092,2159.37807757741,2448.78610323731
34.6410326124353,135.474889265555,48.0385769750917,31.3373915050897,1420.8636560802,1597.90096937562,72.4994872378071,47.2941739441497,2144.35757649654,2411.54106202177
34.641044294576,135.477616721014,54.1883914914298,31.9786495007761,1451.38521429579,1481.74617769311,81.780744658761,48.2619560643095,2190.42050049774,2236.24105591288
34.6410559086479,135.480344176373,56.9698696640505,33.3814822831594,1510.41927182096,1392.29971953074,85.9785322281703,50.3791015712612,2279.51429073139,2101.24908153836
34.6410674617378,135.483071633312,58.9130280091809,37.4420808694073,1668.3929491831,1521.7425975684,88.9111333274257,56.5073287986036,2517.92706910666,2296.60337542558
34.6410789538458,135.485799091824,61.3839312674945,90.5887091140919,2155.91482556059,2497.0523523472,92.6402033899058,136.71585158969,3253.69170411882,3768.5340938596
34.6410903774322,135.488526551439,60.4116105976498,169.871025683648,3613.01170874276,-0,91.1727837777259,256.368173957578,5452.73221569118,-0
34.6411017317335,135.49125401178,63.4107685705827,489.650548967425,9517.64587748027,-0,95.6990921922229,738.977212923183,14363.9651562978,-0
34.6411130243611,135.493981473606,71.4600903919543,-0,-0,0,107.847072865425,-0,-0,0
34.6411242560286,135.496708936972,79.5372120689099,258.134355037993,4660.41782533549,-0,120.03700888789,389.574578539663,7033.47026340831,-0
34.6411354248858,135.499436401878,84.6772213168171,287.995655749329,5199.5407100144,-0,127.794275200422,434.641046494123,7847.11078231158,-0
34.6411465271764,135.502163868228,88.8863229612203,0,0,-0,134.146622213309,0,0,-0
34.6411575647397,135.504891335954,90.5814137447478,0,0,-0,136.704841468867,0,0,-0
34.641168541353,135.507618805186,107.493360865408,-0,-0,0,162.228234784129,-0,-0,0
34.6411794570163,135.510346275914,125.512479160765,-0,-0,5821.37626329157,189.422563158347,-0,-0,8785.58068707601
34.6411903121772,135.513073746807,130.805174065135,-0,-0,0,197.410261604783,-0,-0,0
34.6412011070354,135.515801217501,132.055266953681,284.5816513628,5137.903478905,-0,199.296893123161,429.488654749062,7754.08830055683,-0
34.6412118411069,135.518528689243,117.009709209921,0,0,-0,176.59024171267,0,0,-0
34.6412225142208,135.521256162442,146.572432269708,0,0,-0,221.206098345958,0,0,-0
34.6412331270416,135.523983637304,240.499386493175,0,0,-0,362.960006304997,0,0,-0
34.6412436829861,135.526711115027,0,0,0,-0,0,0,0,-0
34.6412541815027,135.529438595698,0,0,0,-0,0,0,0,-0
34.6412646190369,135.532166077775,0,0,0,-0,0,0,0,-0
34.6412749955889,135.534893561248,0,375.101484664584,0,-0,0,566.100559440448,0,-0
34.6412853167211,135.537621049113,0,136.622329373767,2466.61138560439,-0,0,206.189472056358,3722.59279795025,-0
34.6412955865425,135.540348543262,0,85.6719169664713,1546.74076181157,1368.21703749203,0,129.295462976967,2334.33043154668,2064.90366481166
34.641305799474,135.543076040727,0,61.6341335520754,1112.75701606213,1362.18752274402,0,93.0178069427181,1679.36517200763,2055.80396296682
34.6413159514503,135.545803539544,0,53.0195504432035,1089.10046982785,1252.88889105949,0,80.0167378543369,1643.66287648184,1890.85122598147
34.6413260424715,135.548531039706,0,46.6210195948768,1071.86143946752,1302.5069315716,0,70.3601194699184,1617.6458514095,1965.73442863625
34.641336076569,135.55125854483,0,24.274520138335,1082.2968955289,1354.46159690165,0,36.6349374563202,1633.39496933061,2044.14404926247
34.6413460536939,135.553986054978,0,22.9202971178354,1110.75147005689,1394.08932823358,0,34.5911534649092,1676.33841588438,2103.94994658228
34.6413559698668,135.556713566451,142.184857122251,23.8562883713042,1188.67547156943,1447.83504012356,214.584400359924,36.0037449738281,1793.94077858771,2185.06260225639
34.6413658250784,135.559441079234,100.393403080374,25.2649371938933,1233.09328295577,1488.65404180904,151.513027731016,38.129668008326,1860.9758315079,2246.66635653269
34.6413756187315,135.562168591851,89.8319221416588,25.5086679325196,1286.53907989172,1533.70496995711,135.573713938982,38.497504748862,1941.6358576132,2314.6569048792
34.6384794583496,135.409446658592,42.5877310909742,32.442797247583,1469.20239509131,1903.71680810156,64.2731084294644,48.9624446250661,2217.31006619757,2873.07620508662
34.6384926503332,135.412174006524,44.079426898465,32.3616645832173,1462.24090173867,1893.17281863103,66.5243653976702,48.8399997706359,2206.80382870562,2857.16328929707
34.6385057827594,135.414901354946,45.5857448747248,32.1898987929984,1455.09738027277,1882.87415526954,68.797690041582,48.5807720311814,2196.02287564744,2841.62061797003
34.6385188550629,135.417628704427,47.6294198131975,31.8972741493186,1445.7059029452,1859.92427579062,71.8819900864574,48.1391449482032,2181.84932319173,2806.98481901091
34.6385318664282,135.420356055663,48.7608290665415,31.0836635120053,1421.70567824126,1846.11965671106,73.5895050856233,46.9112494165137,2145.62835050284,2786.1509836269
34.6385448168552,135.423083408646,50.6590407710056,30.4417369145025,1399.81431268948,1835.45557232541,76.4542730264764,45.9424582471292,2112.5900534221,2770.05682142428
34.6385577047008,135.425810764327,51.3306568418333,30.1904908612058,1392.70622930112,1856.7183689238,77.4678713431153,45.5632794458093,2101.86258326479,2802.1464865995
34.6385705296452,135.42853812299,50.6590407710056,30.2985455716006,1398.86311232493,1847.07280653732,76.4542730264764,45.7263548654104,2111.15450842821,2787.58947073488
34.6385832933229,135.431265483582,49.7955343942271,30.3061920129744,1398.74670587457,1843.65547455112,75.1510751907978,45.7378948217059,2110.97882862057,2782.43205699947
34.6385959960541,135.433992845886,49.3158086293501,30.4522930395611,1404.36525983014,1840.16723923612,74.4270763931986,45.9583894778641,2119.45831128734,2777.16763645193
34.638608636548,135.436720210592,48.4523022525716,30.6319387524033,1409.84765164846,1836.23305307146,73.1238785575201,46.2295095418969,2127.73229900083,2771.23018997462
34.6386212110159,135.439447579773,47.8766313347193,30.8786228740041,1416.75528865128,1832.217063559,72.255080000401,46.601803507537,2138.1572568631,2765.16928645208
34.6386831391506,135.453084467767,44.9314009324475,31.853319556488,1446.25908945059,1772.99668106524,67.8101587015745,48.0728089815151,2182.68418842948,2675.79429586794
34.6386953347808,135.455811854239,46.4395267608463,33.0837353263881,1484.96791937485,1745.56962280044,70.0862117433974,49.9297439288871,2241.10328611715,2634.40156973307
34.6387074694548,135.458539242333,46.7317663457258,32.5160225966296,1466.99405905994,1713.7146817635,70.5272576983044,49.0729558140516,2213.97726077318,2586.32631362449
34.6387195429679,135.461266631384,46.8241003314585,31.9457915191423,1449.03378376457,1687.1896356779,70.6666075092641,48.2123670262879,2186.87173784649,2546.29489801528
34.6387315530102,135.463994014455,46.728540943027,31.7495705704489,1442.89531547536,1670.85886626817,70.5223899429186,47.9162317312527,2177.60760407282,2521.64861407106
34.6387434991911,135.466721392295,45.7620175042594,31.6389222593509,1439.86566830391,1655.12524122745,69.0637194716783,47.7492420674562,2173.03528157135,2497.90353626754
34.6387553844121,135.46944877178,45.8786251366316,31.4710670583103,1434.24483366593,1641.59835752848,69.2397029018157,47.4959161620708,2164.55235691451,2477.48885719389
34.6387672086732,135.472176152901,46.4061386082145,31.5608999051098,1434.35407114308,1616.43326802815,70.0358225749823,47.6314912714969,2164.71721735749,2439.50987863229
34.638778965068,135.474903534338,47.9640120228935,31.7218086931578,1427.41601194801,1592.15922541656,72.3869543290349,47.8743336985652,2154.24634653364,2402.87566185602
34.6387906469005,135.477630914816,49.9106685777975,33.0899797049917,1488.99678926013,1467.90191708301,75.3248349022216,49.9391679017728,2247.18362860902,2215.34739380587
34.6388022610784,135.48035829568,49.1100524276856,35.144344959414,1566.11196572128,1386.52117459279,74.1165505605035,53.0396016973453,2363.56531815377,2092.52814159046
34.6388138142861,135.483085678122,48.8889071288796,39.3446056480664,1729.3485608378,1506.74189192755,73.7827996091213,59.378606001122,2609.9208555072,2273.96441449777
34.6388253065238,135.485813062131,49.2983640560819,97.8501101996727,2280.12906842435,2278.26885160241,74.400749164195,147.674707752428,3441.1549780606,3438.34755173296
34.6388367295273,135.488540446981,48.4569597842694,199.98498046977,4138.11691386999,0,73.1309076720598,301.815945689626,6245.21734982342,0
34.6388480825109,135.491267832331,48.6853338448708,0,0,-0,73.4755682206144,0,0,-0
34.6388593738066,135.493995219152,55.4931041488451,-0,-0,0,83.7498079535444,-0,-0,0
34.6388706041455,135.496722607509,65.2621778719136,352.666243714026,6367.11858193788,-0,98.4932262708279,532.241449379477,9609.21120981911,-0
34.6388817714643,135.499449997333,75.8082854182976,330.472891110587,5966.43462004602,-0,114.409338645765,498.747395534554,9004.501753154,-0
34.6388928716592,135.502177388392,83.4223997056459,0,0,-0,125.900507126651,0,0,-0
34.6389039067776,135.504904780686,88.0113562615442,0,0,-0,132.826128537787,0,0,-0
34.6389148809503,135.507632174486,94.819471156386,-0,-0,0,143.100888324865,-0,-0,0
34.638925794177,135.510359569783,100.993762301453,-0,-0,6394.46511822701,152.419085704158,-0,-0,9650.48241274671
34.6389366471106,135.513086965468,106.813501239414,-0,-0,0,161.2021953512,-0,-0,0
34.6389474400288,135.515814361244,113.854391208754,449.319425480571,0,-0,171.828257666486,678.109761040965,0,-0
34.6389581722343,135.518541758144,101.737357606216,0,0,-0,153.541314581498,0,0,-0
34.6389688434888,135.521269156497,130.021909549775,0,0,-0,196.228164229904,0,0,-0
34.6389794546791,135.523996556626,247.549857106982,0,0,-0,373.600527662473,0,0,-0
34.6389900102053,135.526723960263,0,0,0,-0,0,0,0,-0
34.639000509271,135.529451367347,0,0,0,-0,0,0,0,-0
34.6390109473638,135.532178775838,0,0,0,-0,0,0,0,-0
34.639021324484,135.534906185727,0,326.93670258703,5902.59144804164,-0,0,493.4106043372,8908.15008069807,-0
34.6390316455763,135.537633600239,0,103.222030177969,1863.59459723182,-0,0,155.781972131032,2812.5240426774,-0
34.6390419142343,135.540361021451,0,73.8499077696038,1333.30345167805,1436.15023407814,0,111.453768679113,2012.21232321635,2167.42797400324
34.6390521254896,135.543088446153,0,56.6955010559155,1142.78483277153,1337.06858716743,0,85.5644570274362,1724.68294475163,2017.89463958684
34.6390622757904,135.545815872209,0,48.5329863190566,1086.91529202996,1290.03827601031,0,73.2456463911396,1640.36502130281,1946.91682012951
34.6390723651422,135.548543299614,0,46.7442183949189,1152.76130961348,1328.1036948967,0,70.5460502445955,1739.73937441765,2004.36488634068
34.6390823975723,135.551270731672,0,24.5572516540893,1155.14781954024,1373.40896808744,0,37.0616338992391,1743.34107864939,2072.73929046178
34.6390923729147,135.55399816827,244.759440038143,23.5514930439568,1173.78065420465,1418.95300927719,369.38924957288,35.5437499794588,1771.46162351185,2141.4740415912
34.6391022873077,135.556725606199,111.761479605652,24.9468508433712,1225.82652410248,1466.89216023154,168.669649988793,37.6496142939507,1850.00888943929,2213.82347576799
34.6391121407501,135.559453045447,92.3424132829203,25.2475305490877,1231.93088927671,1526.04899253018,139.362529759877,38.1033980206953,1859.22155502831,2303.10255683836
34.6391219328236,135.562180484458,87.153447398903,24.926739698215,1263.49567867176,1558.65687698595,131.531378431627,37.6192626931458,1906.85891629106,2352.31414993319
34.6361992960306,135.404008122076,40.0409937470197,32.0302288175305,1454.17958712801,1917.02700756414,60.4295900908215,48.3397992114682,2194.637748598,2893.16386581333
34.6362126057043,135.406735394694,42.4806071167375,32.3311304313984,1461.0077056305,1911.35460655889,64.1114376704188,48.7939178404559,2204.94269769102,2884.6031175526
34.6362258544534,135.409462669107,43.3529983638582,32.5482302353429,1469.2426654372,1904.8925010306,65.4280444908038,49.1215633590475,2217.37084192433,2874.85055270205
34.6362390429981,135.412189944799,43.4770057962491,32.4609952225029,1464.54963509064,1899.66546471875,65.6151956478142,48.9899088826178,2210.28815307005,2866.96194574812
34.6362521723187,135.414917221146,43.8280312179028,32.3567228639065,1460.28287340657,1887.60672076864,66.1449607799188,48.8325417621214,2203.84878592516,2848.76297300236
34.6362652417013,135.417644498652,43.7649329869527,32.0578195128753,1451.71046385369,1861.42716697417,66.0497333673361,48.3814388975494,2190.91136487501,2809.25297196303
34.6362782501507,135.420371777913,45.4780025103345,31.3060599997213,1429.55882088255,1847.35796607411,68.635086012405,47.2468886535222,2157.48025891792,2788.01983153032
34.6362911976669,135.42309905892,46.5333991930638,30.666734967552,1410.0652311312,1824.6937018043,70.2278833671232,46.2820237484981,2128.06066844733,2753.81508106413
34.6363040828719,135.425826342633,46.5333991930638,30.4281595032623,1401.13260423748,1823.25796518633,70.2278833671232,45.9219673122408,2114.57960988438,2751.64827731669
34.6363169055086,135.428553629327,46.9171798049654,30.2402380995955,1397.506482787,1845.70495348359,70.8070824052026,45.638357633005,2109.10709253738,2785.52511639184
34.6363296669464,135.431280917944,46.1496185811623,30.2722695379314,1398.54639238131,1838.7272773713,69.6486843290438,45.6866992576131,2110.67651688566,2774.99445599125
34.6363423674427,135.434008208271,45.9577282752115,30.2610302269377,1397.46624098424,1835.71897102063,69.3590848100042,45.6697369674027,2109.04635988772,2770.45434090851
34.6363550058058,135.436735501038,45.2861122043838,30.4284951627828,1403.42606923655,1829.01920600805,68.3454864933653,45.9224738872613,2118.0408913565,2760.34310201237
34.63636757864,135.439462798362,44.3266606746299,30.6927327501806,1411.7156153504,1828.16715129836,66.8974888981669,46.3212594217545,2130.55141686603,2759.05718695325
34.6363800871346,135.442190099613,43.8280312179028,31.0094997561974,1417.4096343045,1827.15209681789,66.1449607799188,46.7993219905517,2139.14479078526,2757.52527377042
34.6364172436692,135.450372015347,43.7649329869527,31.239049897476,1426.53359508108,1772.56823944949,66.0497333673361,47.1457574719085,2152.91460911736,2675.14769475257
34.6364295004021,135.453099328089,44.9464354128015,31.576545633421,1437.22840177334,1776.08702097607,67.8328486350652,47.6551036961658,2169.05513721206,2680.4582154308
34.636441694658,135.455826643402,43.8280312179028,31.7551076324951,1442.95998993084,1708.46096317281,66.1449607799188,47.9245882268949,2177.70521031254,2578.39743796037
34.6364538279627,135.458553960338,45.6698928162853,32.0142303862877,1451.09565622689,1697.87160808199,68.9246855314447,48.3156544899808,2189.98350146815,2562.41605669128
34.6364659001155,135.461281277943,46.7553964263276,31.8745044257145,1446.65337576805,1682.77039308238,70.5629200520812,48.104781039241,2183.27924260554,2539.62540773622
34.6364779089588,135.464008586862,46.2766722308362,31.6924864520183,1441.05860723229,1666.91571901595,69.8404328160531,47.8300807755783,2174.83565672941,2515.69764358255
34.6364898541137,135.466735888134,46.3844999585031,31.5904433203717,1437.87381370153,1651.32251629908,70.0031656748954,47.6760779889355,2170.02918841835,2492.16449017638
34.6365017383138,135.469463191051,46.564167811087,31.4343753108588,1432.79440365826,1635.48469813334,70.2743191520727,47.440541231263,2162.36337800523,2468.26216483114
34.6365135615591,135.472190495603,46.7101577677828,31.5947699447962,1433.94830524194,1607.65462914704,70.4946461823218,47.6826077005131,2164.10483827336,2426.26121771012
34.6365253171206,135.474917800998,47.5199730275457,31.7345276663143,1420.35941993789,1583.84803014134,71.7168137565322,47.8935290846508,2143.59658680729,2390.33246358227
34.6365369986202,135.477645106501,47.3765728221919,33.8229716747651,1506.43347460804,1456.7819848046,71.5003951610493,51.0453942994771,2273.49895321795,2198.56526912466
34.6365486127814,135.480372412928,44.0822541368001,36.0449110334076,1589.48578772076,1419.44627942445,66.5286322461596,54.3987297710631,2398.84092822499,2142.21848147677
34.6365601659777,135.483099720931,43.3282817171285,40.7560721388728,1770.57120338778,1617.75139047649,65.3907422989619,61.5087814409538,2672.13378177708,2441.49917989054
34.6365716582089,135.485827030502,42.4924831601025,105.877519500571,2421.81315896473,3784.65056878141,64.1293609127085,159.789618201688,3654.98362496782,5711.76839299793
34.6365830805598,135.488554340683,41.7226495371086,238.844793326906,4798.16245029453,-0,62.9675333474494,360.462905772566,7241.35349617918,-0
34.6365944322397,135.491281651116,42.0109486632633,0,0,-0,63.4026323893749,0,0,-0
34.6366057222334,135.494008963006,43.8913116556993,500.274765291836,0,-0,66.2404631778106,755.011206524257,0,-0
34.6366169512755,135.496736276432,50.2630992935472,211.112393379062,3811.47236720277,-0,75.8567208944307,318.609360087087,5752.24766517438,-0
34.6366281170767,135.499463591242,60.2678874955142,259.730239767749,4689.23030029892,-0,90.9558778686591,391.983076706833,7076.95385081732,-0
34.6366392151851,135.502190907037,73.712712058044,0,0,-0,111.246713862637,0,0,-0
34.6366502478748,135.504918223908,83.9754763887772,-0,-0,0,126.735206621413,-0,-0,0
34.6366612196238,135.507645542285,89.0425379400625,-0,-0,0,134.382380776074,-0,-0,0
34.636672130432,135.510372862158,92.7934140803949,-0,-0,0,140.043177035872,-0,-0,0
34.6366829811421,135.51310018266,97.6835554393874,0,0,-0,147.423344463212,0,0,-0
34.6366937720886,135.515827503583,102.147588886886,419.589176353891,0,-0,154.160432785456,633.241075229266,0,-0
34.6367045023824,135.518554825715,111.843717633324,0,0,-0,168.793763049859,0,0,-0
34.6367151717302,135.5212821493,116.471733535392,-0,-0,0,175.77833255537,-0,-0,0
34.6367257812421,135.524009474768,209.938690971943,0,0,-0,316.838016553534,0,0,-0
34.6367363362437,135.526736804322,0,0,0,-0,0,0,0,-0
34.6367468357122,135.529464137785,0,0,0,-0,0,0,0,-0
