原点(経度),原点(緯度),メッシュあたり導入P_MJ/y
135.5347168,34.67282645,456317.8652
135.5374454,34.67283678,241391.7526
135.5401739,34.67284705,-162267.5678
135.5429024,34.67285726,-298169.0127
135.5456309,34.67286741,-51986.84733
135.5483594,34.6728775,90771.36879
135.5510879,34.67288753,344761.7427
135.5538164,34.6728975,700440.4232
135.556545,34.67290742,718051.2153
135.5592735,34.67291727,1993189.107
135.562002,34.67292706,4088043.344
135.5647305,34.6729368,4967932.23
135.4037655,34.67000322,919578.1159
135.4064939,34.67001658,4657623.936
135.4119506,34.67004312,1591616.537
135.4146789,34.67005629,14473805.09
135.4174073,34.6700694,8518368.454
135.4201357,34.67008245,3446276.867
135.422864,34.67009543,20866.82935
135.4255924,34.67010835,109589.6179
135.4283208,34.6701212,7423934.928
135.4310491,34.67013399,13704340.52
135.4337775,34.67014671,13142839.08
135.4365059,34.67015937,19314160.53
135.4392342,34.67017196,20477386.36
135.4419626,34.67018447,22300927.72
135.444691,34.67019693,20620644.41
135.4474193,34.67020932,12680929.36
135.4501477,34.67022165,5151972.741
135.4528761,34.6702339,318972.0369
135.4556045,34.67024609,1487786.641
135.4583329,34.67025823,11592532.07
135.4610613,34.67027029,14288334.49
135.4637897,34.67028231,9144652.48
135.4665181,34.67029426,18705873.79
135.4692466,34.67030615,18528156.76
135.471975,34.67031798,14992011.85
135.4747035,34.67032975,13824349.2
135.4774319,34.67034145,15108146.16
135.4801603,34.67035309,6705447.023
135.4828888,34.67036466,2855380.121
135.4856173,34.67037617,3909149.461
135.4883457,34.67038762,3265933.288
135.4910742,34.67039901,3129779.372
135.4938026,34.67041034,3521187.449
135.4965311,34.6704216,2453067.143
135.4992595,34.67043281,1593463.475
135.501988,34.67044395,1219381.84
135.5047164,34.67045503,1126495.632
135.5074449,34.67046605,592326.6168
135.5101734,34.67047701,273537.016
135.5129018,34.6704879,272771.342
135.5156303,34.67049873,297938.1747
135.5183587,34.6705095,372744.6152
135.5210872,34.6705202,425078.6295
135.5238157,34.67053085,667836.6608
135.5265441,34.67054143,894266.8021
135.5292726,34.67055194,941786.476
135.532001,34.67056239,507496.1756
135.5347295,34.67057278,939081.0621
135.5374579,34.67058311,551005.5848
135.5401863,34.67059338,-115849.2964
135.5429148,34.67060359,-210083.7614
135.5456432,34.67061374,9764.152985
135.5483717,34.67062382,153852.8624
135.5511001,34.67063385,387878.1566
135.5538285,34.67064383,695323.7791
135.556557,34.67065374,809907.7685
135.5592854,34.6706636,2323445.485
135.5620139,34.67067339,4065040.782
135.5647423,34.67068313,3927601.647
135.4010534,34.6677362,1766424.57
135.4037817,34.66774962,8742235.509
135.40651,34.66776298,5134616.269
135.4092383,34.66777628,2624890.903
135.4146948,34.66780269,368016.1879
135.4201514,34.66782884,1496423.129
135.4228797,34.66784182,10595461.71
135.425608,34.66785474,22033787.42
135.4283363,34.66786758,23401477.98
135.4310646,34.66788037,15269075.7
135.4337929,34.66789309,16015835.11
135.4365212,34.66790576,23320898.44
135.4392495,34.66791834,25044178.57
135.4419778,34.66793086,23826412.61
135.4447061,34.66794331,13135423.65
135.4474344,34.6679557,1716563.534
135.452891,34.66798028,2150425.161
135.4556193,34.66799247,3793232.49
135.4583476,34.6680046,13123654.76
135.461076,34.66801666,16203041.28
135.4638043,34.66802868,13510620.52
135.4665327,34.66804063,17950009.05
135.469261,34.66805253,13966545.96
135.4719894,34.66806436,13723173.03
135.4747178,34.66807613,16088136.2
135.4774461,34.66808783,14866729.74
135.4801745,34.66809947,8176362.17
135.4829029,34.66811104,3017525.243
135.4856313,34.66812255,4171440.966
135.4883596,34.668134,2810630.058
135.491088,34.66814538,3635187.364
135.4938164,34.66815671,3031479.436
135.4965448,34.66816797,1966563.447
135.4992731,34.66817917,977764.6289
135.5020015,34.66819031,566657.8966
135.5047299,34.66820138,599731.4668
135.5074583,34.6682124,426203.4155
135.5101867,34.66822335,181751.6591
135.512915,34.66823424,161297.4363
135.5156434,34.66824507,233174.49
135.5183718,34.66825583,364239.4172
135.5211002,34.66826654,461533.8434
135.5238286,34.66827718,599367.7152
135.526557,34.66828775,797017.0187
135.5292853,34.66829826,834715.14
135.5320137,34.66830871,510249.7908
135.5347421,34.6683191,588736.6183
135.5374704,34.66832943,465921.9757
135.5401988,34.6683397,-45041.11886
135.5429272,34.66834991,-207320.3198
135.5456555,34.66836006,-150696.0335
135.5483839,34.66837015,-9232.21023
135.5511123,34.66838018,533955.9227
135.5538406,34.66839015,1036790.266
135.556569,34.66840007,1840550.843
135.5592974,34.66840992,3377314.48
135.5620257,34.66841971,5030766.079
135.5647541,34.66842945,3281631.429
135.3983415,34.66546914,7293484.313
135.4010697,34.66548261,18336959.89
135.4037979,34.66549603,24976987.55
135.4065261,34.66550939,6839795.457
135.4092543,34.66552268,21492243.33
135.4119825,34.66553591,9026515.58
135.4201672,34.66557523,12864522.11
135.4228954,34.66558821,19527741.05
135.4256236,34.66560112,19647752.91
135.4283518,34.66561397,13943726.85
135.43108,34.66562676,23829040.46
135.4338083,34.66563948,25346358.29
135.4365365,34.66565214,21259913.12
135.4392647,34.66566473,21195482.54
135.441993,34.66567724,19153545.9
135.4447212,34.66568969,7159942.772
135.4501777,34.6657144,972974.0868
135.4529059,34.66572666,9288941.384
135.4556341,34.66573885,13811961.43
135.4583624,34.66575097,16916669.11
135.4610906,34.66576304,17480553.85
135.4638189,34.66577505,14876220.43
135.4665472,34.66578701,9644420.2
135.4692755,34.66579891,15104776.37
135.4720038,34.66581074,19435805.06
135.4747321,34.66582251,15438260.5
135.4774604,34.66583421,19562104.88
135.4801887,34.66584584,9111271.396
135.4829169,34.66585742,1867739.445
135.4856452,34.66586893,2610469.954
135.4883735,34.66588037,1938965.303
135.4911018,34.66589175,2066563.103
135.4938301,34.66590307,1443025.975
135.4965584,34.66591433,1133304.166
135.4992867,34.66592553,500108.1659
135.5020151,34.66593666,328153.4943
135.5047434,34.66594774,265945.4451
135.5074717,34.66595875,165625.2481
135.5102,34.6659697,36969.9444
135.5129283,34.66598058,-24880.51719
135.5156566,34.66599141,90256.23266
135.5183849,34.66600217,399203.0836
135.5211132,34.66601287,350937.9304
135.5238415,34.6660235,495873.5039
135.5265698,34.66603408,843073.9338
135.5292981,34.66604459,585918.4129
135.5320264,34.66605504,502680.9396
135.5347547,34.66606543,680901.2539
135.537483,34.66607576,526551.8562
135.5402113,34.66608603,161265.252
135.5429396,34.66609624,-11166.61296
135.5456679,34.66610639,-171484.2526
135.5483962,34.66611648,-102858.6074
135.5511245,34.66612651,1191855.626
135.5538527,34.66613648,2297136.407
135.556581,34.66614639,4339644.712
135.5593093,34.66615624,4908961.001
135.5620376,34.66616604,6997132.722
135.5647659,34.66617578,3534940.951
135.3929015,34.66318845,5496753.295
135.3983578,34.66321556,18033434.89
135.4010859,34.66322903,17772221.89
135.4038141,34.66324244,5113723.304
135.4065422,34.66325579,13329796.8
135.4092704,34.66326908,15055301.54
135.4119985,34.66328231,4530149.281
135.4147266,34.66329547,24459.51054
135.4201829,34.66332162,11712888.32
135.4229111,34.6633346,12461807.33
135.4256392,34.66334751,15116320.73
135.4283674,34.66336036,15840496.57
135.4310955,34.66337315,22854264.25
135.4338237,34.66338587,25822675.52
135.4365518,34.66339853,25843036.61
135.43928,34.66341112,20194418.75
135.4420081,34.66342363,11153363
135.4447363,34.66343608,681201.8143
135.4474645,34.66344846,20805.52366
135.4501926,34.66346079,14686462.31
135.4529208,34.66347304,13434038.68
135.455649,34.66348523,14713527.06
135.4583771,34.66349736,13731209.52
135.4611053,34.66350943,9798009.945
135.4638335,34.66352144,16741435.54
135.4665617,34.6635334,10205229.67
135.4692899,34.66354529,18096379.56
135.4720181,34.66355713,17035796.42
135.4747464,34.6635689,12472445.7
135.4774746,34.66358059,9971262.138
135.4802028,34.66359222,3228153.606
135.482931,34.66360379,1615411.08
135.4856592,34.6636153,3170411.442
135.4883875,34.66362675,2779221.427
135.4911157,34.66363812,2637076.417
135.4938439,34.66364944,1320202.186
135.4965721,34.6636607,690835.4133
135.4993004,34.66367189,211607.605
135.5020286,34.66368302,77629.32822
135.5047568,34.66369409,68751.74615
135.507485,34.66370509,-12893.15699
135.5102133,34.66371604,-44005.42611
135.5129415,34.66372692,2191.594905
135.5156697,34.66373774,161934.6461
135.518398,34.6637485,281301.6598
135.5211262,34.6637592,265854.4377
135.5238544,34.66376983,771836.9587
135.5265827,34.6637804,606571.5151
135.5293109,34.66379091,564145.6966
135.5320391,34.66380136,622098.0378
135.5347673,34.66381175,557866.29
135.5374955,34.66382208,278082.2857
135.5402238,34.66383235,270295.9906
135.542952,34.66384256,220937.5284
135.5456802,34.66385271,19737.99565
135.5484084,34.6638628,186883.8446
135.5511366,34.66387283,1684458.133
135.5538649,34.66388281,3570734.284
135.5565931,34.66389272,5757015.191
135.5593213,34.66390257,5100464.741
135.5620495,34.66391237,99826.76112
135.5647778,34.66392211,155104.3952
135.392918,34.66093487,16477611.12
135.395646,34.66094845,15870801.31
135.3983741,34.66096197,24419616.47
135.4011022,34.66097544,12150334.97
135.4038303,34.66098885,255140.078
135.4065583,34.6610022,21672570.41
135.4092864,34.66101548,21917971.72
135.4120145,34.66102871,16542204.79
135.4201987,34.66106801,6661052.31
135.4229267,34.66108098,5928469.268
135.4256548,34.6610939,2398996.159
135.4283829,34.66110675,17410261.71
135.431111,34.66111954,19663049.13
135.4338391,34.66113226,26287663.6
135.4365671,34.66114492,25960352.14
135.4392952,34.66115751,14827443.92
135.4420233,34.66117001,1737145.269
135.4474795,34.66119484,8598545.413
135.4502076,34.66120717,17573104.89
135.4529357,34.66121942,13656588.75
135.4556638,34.66123162,13284934.61
135.4583919,34.66124375,18782482.77
135.46112,34.66125582,14273598.42
135.4638481,34.66126783,16713653.25
135.4665763,34.66127979,14935581.25
135.4693044,34.66129168,20228486.5
135.4720325,34.66130351,12676037.49
135.4747607,34.66131528,18766365.04
135.4774888,34.66132697,18981264.02
135.4802169,34.6613386,5940542.809
135.4829451,34.66135017,3799425.958
135.4856732,34.66136168,2207755.401
135.4884014,34.66137312,1389424.332
135.4911295,34.66138449,1338642.574
135.4938577,34.6613958,589495.0034
135.4965858,34.66140706,262519.4753
135.499314,34.66141825,87987.75543
135.5020421,34.66142937,47642.65926
135.5047703,34.66144044,58714.60963
135.5074984,34.66145144,46961.26109
135.5102266,34.66146238,51459.7291
135.5129547,34.66147326,136281.773
135.5156829,34.66148408,534507.6686
135.518411,34.66149483,588531.968
135.5211392,34.66150553,381666.0566
135.5238673,34.66151616,734699.657
135.5265955,34.66152673,897111.2074
135.5293236,34.66153724,758281.8924
135.5320518,34.66154768,680745.3834
135.5347799,34.66155807,349906.5232
135.5375081,34.6615684,258671.1945
135.5402362,34.66157867,329986.8132
135.5429644,34.66158888,263667.2626
135.5456925,34.66159903,372709.7903
135.5484207,34.66160912,1778303.297
135.5511488,34.66161916,3413752.27
135.553877,34.66162913,4723490.904
135.5566051,34.66163905,6738486.679
135.5593333,34.6616489,4520385.109
135.3929344,34.6586813,6726982.526
135.3956624,34.65869487,15048298.78
135.3983905,34.65870839,20066753.37
135.4011185,34.65872185,6762726.04
135.4038464,34.65873526,6809621.436
135.4065744,34.6587486,17609811.08
135.4093024,34.65876188,18756955.48
135.4120304,34.6587751,5392879.029
135.4202144,34.6588144,3991714.621
135.4229424,34.65882737,6183918.051
135.4256704,34.65884028,17723687.87
135.4283984,34.65885313,17436634.37
135.4311264,34.65886592,14029246.15
135.4338544,34.65887865,13473233.07
135.4365825,34.65889131,4788682.373
135.4447665,34.65892884,2531104.379
135.4474945,34.65894122,12780127.65
135.4502225,34.65895355,8499922.097
135.4529506,34.6589658,13304952.03
135.4556786,34.658978,14895677.8
135.4584066,34.65899013,14343044.78
135.4611347,34.65900221,19582750.96
135.4638627,34.65901422,18142590.22
135.4665908,34.65902617,20646407.61
135.4693188,34.65903807,10036726.35
135.4720469,34.6590499,17520679.75
135.474775,34.65906166,21594658.19
135.477503,34.65907336,13507176.8
135.4802311,34.65908498,7302294.57
135.4829592,34.65909655,3367724.033
135.4856872,34.65910805,1240250.079
135.4884153,34.65911949,1608408.563
135.4911434,34.65913086,1432738.193
135.4938714,34.65914217,598166.1516
135.4965995,34.65915342,196820.5918
135.4993276,34.6591646,132224.7245
135.5020557,34.65917573,59202.18878
135.5047837,34.65918679,86237.37665
135.5075118,34.65919779,7365.828606
135.5102399,34.65920873,2141.721797
135.512968,34.6592196,127511.5098
135.515696,34.65923041,656502.0753
135.5184241,34.65924117,526949.8114
135.5211522,34.65925186,479953.0942
135.5238803,34.65926248,903838.8468
135.5266083,34.65927305,917551.1846
135.5293364,34.65928356,620896.7939
135.5320645,34.65929401,600550.9944
135.5347926,34.65930439,351724.8157
135.5375206,34.65931472,296693.381
135.5402487,34.65932499,420235.3501
135.5429768,34.6593352,544758.1949
135.5457049,34.65934536,1003305.48
135.5484329,34.65935545,2990315.59
135.551161,34.65936548,5610296.846
135.5538891,34.65937546,5773071.725
135.5566172,34.65938537,8098185.447
135.5593453,34.65939523,8030846.069
135.5620733,34.65940502,7618455.726
135.5648014,34.65941476,1434246.121
135.4038626,34.65648166,1039654.546
135.4065905,34.656495,2328310.273
135.4093185,34.65650828,4919325.542
135.4120464,34.6565215,11298907.66
135.4175022,34.65654775,238849.0996
135.4202302,34.65656078,17458039.88
135.4229581,34.65657376,15932486.85
135.425686,34.65658667,23462650.58
135.428414,34.65659952,23498692.22
135.4311419,34.6566123,15884661
135.4338698,34.65662503,3484669.537
135.4420537,34.65666277,8376417.26
135.4447816,34.65667522,14847871.51
135.4475096,34.6566876,9312662.358
135.4502375,34.65669992,4738541.227
135.4529655,34.65671218,13930542.53
135.4556934,34.65672438,14871376.4
135.4584214,34.65673651,19670323.3
135.4611494,34.65674859,22823550.68
135.4638773,34.6567606,18021438.84
135.4666053,34.65677256,13172175.21
135.4693333,34.65678445,16494799.47
135.4720613,34.65679628,22895002.96
135.4747893,34.65680805,21677572.3
135.4775173,34.65681974,13495692.47
135.4802452,34.65683136,8962134.196
135.4829732,34.65684292,3627558.156
135.4857012,34.65685442,1914664.731
135.4884292,34.65686586,1789068.244
135.4911572,34.65687722,988933.9641
135.4938852,34.65688853,735108.2841
135.4966132,34.65689978,391970.0776
135.4993412,34.65691096,288258.1701
135.5020692,34.65692208,181100.4642
135.5047972,34.65693314,117562.6754
135.5075252,34.65694413,75857.50839
135.5102532,34.65695507,-12841.01407
135.5129812,34.65696594,108951.8622
135.5157092,34.65697675,632505.6671
135.5184372,34.6569875,527108.8065
135.5211652,34.65699819,457016.5094
135.5238932,34.65700881,832866.0576
135.5266212,34.65701938,945885.5345
135.5293492,34.65702988,613840.7118
135.5320772,34.65704033,513434.3005
135.5348052,34.65705071,543846.2368
135.5375332,34.65706103,387514.7175
135.5402612,34.65707131,519769.909
135.5429892,34.65708152,1402247.282
135.5457172,34.65709168,3571451.543
135.5484452,34.65710177,5301356.308
135.5511732,34.65711181,6381182.332
135.5539012,34.65712178,7132988.041
135.5566292,34.6571317,9101271.809
135.5593572,34.65714156,8550149.621
135.5620853,34.65715135,11532764.22
135.5648133,34.65716109,2970295.821
135.4175181,34.65429414,4037570.89
135.4202459,34.65430717,10309952.87
135.4229738,34.65432014,13497680.71
135.4257016,34.65433305,16514381.72
135.4284295,34.65434589,8572040.821
135.4311573,34.65435868,323714.7589
135.4338852,34.6543714,3456496.681
135.4366131,34.65438406,4221463.087
135.439341,34.65439664,484278.7889
135.4420688,34.65440914,11083057.52
135.4447967,34.65442159,13841457.29
135.4475246,34.65443397,12291772.62
135.4502525,34.6544463,14598544.32
135.4529803,34.65445856,19656746.92
135.4557082,34.65447075,15774525.12
135.4584361,34.65448289,16108361.97
135.461164,34.65449497,16464292.82
135.4638919,34.65450698,22610682.05
135.4666198,34.65451894,9660987.919
135.4693477,34.65453083,21809339.59
135.4720757,34.65454267,8707586.417
135.4748036,34.65455443,18379123.02
135.4775315,34.65456612,14763836.99
135.4802594,34.65457774,16300528.89
135.4829873,34.6545893,6643096.75
135.4857152,34.65460079,2061920.099
135.4884431,34.65461222,1274958.585
135.491171,34.65462359,1038310.681
135.493899,34.65463489,499617.649
135.4966269,34.65464613,498632.0059
135.4993548,34.65465732,321135.7666
135.5020827,34.65466843,225165.3233
135.5048106,34.65467949,144179.6653
135.5075386,34.65469048,38089.96939
135.5102665,34.65470141,-44462.3664
135.5129944,34.65471228,25988.47843
135.5157223,34.65472309,438034.3349
135.5184503,34.65473384,520636.9037
135.5211782,34.65474452,359490.9524
135.5239061,34.65475514,674880.4791
135.526634,34.65476571,507114.6895
135.529362,34.65477621,576811.9574
135.5320899,34.65478665,806045.8163
135.5348178,34.65479703,517725.4166
135.5375457,34.65480735,398673.1195
135.5402737,34.65481762,744017.1711
135.5430016,34.65482784,1833808.039
135.5457295,34.654838,4833236.679
135.5484575,34.65484809,6661533.821
135.5511854,34.65485813,7204010.022
135.5539133,34.65486811,8798286.386
135.5566413,34.65487803,9958348.363
135.5593692,34.65488788,9710268.453
135.5620972,34.65489768,11854398.35
135.5648251,34.65490742,8155250.097
135.5675531,34.65491709,1442195.64
135.4175339,34.65204053,8727537.139
135.4202617,34.65205356,5791538.389
135.4229894,34.65206653,11228866.04
135.4311728,34.65210505,8777585.693
135.4339006,34.65211777,15803522.08
135.4366284,34.65213042,18546542.26
135.4393562,34.652143,9449081.974
135.442084,34.65215551,4839435.011
135.4448118,34.65216796,15316219.49
135.4475396,34.65218035,16392230.84
135.4502674,34.65219267,17723052.1
135.4529952,34.65220493,20685647.43
135.4557231,34.65221713,11801675.27
135.4584509,34.65222927,24282895.47
135.4611787,34.65224135,24431943.72
135.4639065,34.65225336,7642763.853
135.4666344,34.65226532,18544323.14
135.4693622,34.65227722,15058789.63
135.47209,34.65228905,16447223.51
135.4748179,34.65230082,18592880.16
135.4775457,34.6523125,13182494.67
135.4802735,34.65232412,14453315.85
135.4830014,34.65233567,7109879.746
135.4857292,34.65234716,2228623.629
135.488457,34.65235859,1215591.963
135.4911849,34.65236995,799055.6327
135.4939127,34.65238125,623175.1433
135.4966406,34.65239249,720618.6698
135.4993684,34.65240367,486448.9022
135.5020962,34.65241479,437439.8317
135.5048241,34.65242584,234075.1662
135.5075519,34.65243683,14996.42449
135.5102798,34.65244776,-66985.48885
135.5130076,34.65245862,-35874.00862
135.5157355,34.65246943,331177.5095
135.5184633,34.65248017,484493.6404
135.5211912,34.65249085,612563.1368
135.523919,34.65250147,749827.6388
135.5266469,34.65251203,733974.2443
135.5293747,34.65252253,586797.5413
135.5321026,34.65253297,1006410.397
135.5348304,34.65254334,349658.9365
135.5375583,34.65255366,522655.7102
135.5402861,34.65256394,1256858.001
135.543014,34.65257416,2340754.931
135.5457419,34.65258432,6654150.207
135.5484697,34.65259442,7044757.355
135.5511976,34.65260445,7898085.244
135.5539255,34.65261443,9594564.495
135.5566533,34.65262435,10714720.41
135.5593812,34.65263421,10107904.11
135.5621091,34.65264401,6735277.215
135.564837,34.65265374,5319231.503
135.5675648,34.65266342,307292.2098
135.395728,34.64968054,260240.1112
135.3984557,34.64969404,2244200.85
135.4175497,34.64978692,12568145.58
135.4202774,34.64979994,683304.823
135.4230051,34.64981291,1721570.009
135.4311883,34.64985143,8597117.255
135.433916,34.64986414,13683885.93
135.4366437,34.64987679,14908178.46
135.4393714,34.64988937,15348614.83
135.4420992,34.64990188,12890878.66
135.4448269,34.64991433,6752970.361
135.4475546,34.64992672,12764474.57
135.4502824,34.64993904,14218465.36
135.4530101,34.64995131,8554475.903
135.4557379,34.6499635,18431187.77
135.4584656,34.64997564,28341352.06
135.4611934,34.64998772,17565617.35
135.4639211,34.64999974,382905.5483
135.4666489,34.6500117,14811713.86
135.4693766,34.65002359,17855505.22
135.4721044,34.65003543,21844044.12
135.4748322,34.65004719,18633865.4
135.4775599,34.65005888,22044426.93
135.4802877,34.65007049,19302909.9
135.4830154,34.65008204,10034851.57
135.4857432,34.65009353,2513311.431
135.4884709,34.65010495,909841.8626
135.4911987,34.65011631,753861.5821
135.4939265,34.65012761,1302733.615
135.4966542,34.65013885,948829.332
135.499382,34.65015003,734445.0011
135.5021098,34.65016114,900825.8157
135.5048375,34.65017218,439828.1978
135.5075653,34.65018317,58134.97924
135.5102931,34.6501941,-82229.98875
135.5130209,34.65020496,-37824.52975
135.5157486,34.65021576,202154.2736
135.5184764,34.6502265,622727.9281
135.5212042,34.65023718,676814.3632
135.523932,34.6502478,676321.8186
135.5266597,34.65025836,687811.1414
135.5293875,34.65026885,597598.1034
135.5321153,34.65027929,438438.048
135.5348431,34.65028966,223980.7963
135.5375708,34.65029998,485388.1462
135.5402986,34.65031026,1100525.708
135.5430264,34.65032048,2358504.986
135.5457542,34.65033064,6148663.56
135.548482,34.65034074,8067796.541
135.5512098,34.65035078,7988296.756
135.5539376,34.65036076,8504625.099
135.5566654,34.65037068,9147341.465
135.5593932,34.65038053,9968862.847
135.562121,34.65039033,6022863.8
135.5648488,34.65040007,747935.9843
135.4175655,34.64753331,59600.71363
135.4284761,34.64758503,5810661.505
135.4312037,34.6475978,4077373.702
135.4339314,34.64761051,14477560.95
135.436659,34.64762316,19111475.95
135.4393867,34.64763574,11657333.21
135.4421143,34.64764825,13322331.2
135.444842,34.6476607,17454275.21
135.4475697,34.64767309,10586364.66
135.4502973,34.64768541,5863813.041
135.453025,34.64769768,15713439.16
135.4557527,34.64770987,25434092.77
135.4584803,34.64772201,26717854.05
135.461208,34.64773409,1299087.55
135.4639357,34.64774611,7951892.098
135.4666634,34.64775806,16283121.86
135.4693911,34.64776996,18056967.27
135.4721188,34.64778179,17792999.7
135.4748464,34.64779355,17224608.02
135.4775741,34.64780524,21052888.97
135.4803018,34.64781685,16593757.23
135.4830295,34.6478284,10447198.96
135.4857572,34.64783989,6057237.814
135.4884848,34.64785131,988248.8679
135.4912125,34.64786267,1327197.433
135.4939402,34.64787397,1083370.998
135.4966679,34.6478852,1141380.003
135.4993956,34.64789638,916239.8545
135.5021233,34.64790749,728730.0459
135.504851,34.64791853,843464.0294
135.5075787,34.64792952,249888.8537
135.5103064,34.64794044,-3637.638342
135.5130341,34.6479513,-5944.103479
135.5157618,34.6479621,236291.8622
135.5184895,34.64797284,738145.1605
135.5212172,34.64798352,823886.0776
135.5239449,34.64799413,899465.6025
135.5266726,34.64800469,550792.5066
135.5294003,34.64801518,773994.3006
135.532128,34.64802562,393616.2529
135.5348557,34.64803599,208206.068
135.5375834,34.64804631,490773.9189
135.5403111,34.64805659,1249823.513
135.5430388,34.64806681,2680456.11
135.5457665,34.64807697,6409624.49
135.5484943,34.64808706,4069864.302
135.551222,34.6480971,6217763.544
135.5539497,34.64810708,8551872.705
135.5566774,34.648117,8683825.322
135.5594052,34.64812686,10835155.91
135.5621329,34.64813666,12085936.68
135.5648606,34.64814639,5012381.314
135.4366743,34.64536953,807880.1688
135.4394019,34.64538211,6247445.191
135.4421295,34.64539462,10031132.45
135.4448571,34.64540707,21060750.55
135.4475847,34.64541946,9960496.621
135.4503123,34.64543178,14412590.07
135.4530399,34.64544404,12936983.1
135.4557675,34.64545624,22496776.35
135.4584951,34.64546838,7972119.085
135.4612227,34.64548046,225310.6553
135.4639503,34.64549247,13526759.03
135.4666779,34.64550442,14663029.18
135.4694055,34.64551632,7044581.035
135.4721331,34.64552815,14717595.35
135.4748607,34.64553991,7196556.254
135.4775883,34.64555159,5427241.107
135.4803159,34.6455632,9912658.442
135.4830435,34.64557475,10162465.88
135.4857711,34.64558624,4894780.499
135.4884988,34.64559767,1219179.284
135.4912264,34.64560902,1264676.826
135.493954,34.64562032,1444597.052
135.4966816,34.64563155,1617038.21
135.4994092,34.64564273,1472494.638
135.5021368,34.64565383,1112963.058
135.5048644,34.64566488,735751.5757
135.5075921,34.64567586,331310.0241
135.5103197,34.64568678,154580.5981
135.5130473,34.64569764,42147.28705
135.5157749,34.64570844,373525.3991
135.5185025,34.64571917,1057840.386
135.5212302,34.64572985,880184.668
135.5239578,34.64574047,650587.7792
135.5266854,34.64575102,478592.7253
135.5294131,34.64576152,364792.8702
135.5321407,34.64577195,162386.8429
135.5348683,34.64578233,281373.1324
135.5375959,34.64579265,992326.6317
135.5403236,34.64580292,1863165.039
135.5430512,34.64581314,3643159.18
135.5457789,34.6458233,6949240.658
135.5485065,34.64583339,8469520.745
135.5512342,34.64584343,7542484.329
135.5539618,34.64585341,9505230.243
135.5566895,34.64586333,8664666.949
135.5594171,34.64587318,11355025.67
135.5621448,34.64588298,11571526.64
135.5648724,34.64589271,163175.5228
135.4394171,34.64312848,437869.5549
135.4421446,34.64314099,5434159.857
135.4448722,34.64315344,4563700.479
135.4475997,34.64316583,11767237.27
135.4503272,34.64317815,12053447.02
135.4530547,34.64319041,6162611.03
135.4557823,34.64320261,8471364.944
135.4585098,34.64321475,3881493.561
135.4639649,34.64323884,1281479.548
135.4666924,34.64325078,5873483.941
135.4694199,34.64326267,13663107.85
135.4721475,34.6432745,12051434.02
135.474875,34.64328626,16986949.7
135.4776025,34.64329794,22362846.6
135.4803301,34.64330956,16912824.44
135.4830576,34.64332111,9025495.377
135.4857851,34.6433326,5183219.057
135.4885127,34.64334402,1410720.388
135.4912402,34.64335538,1604616.515
135.4939677,34.64336667,1309875.462
135.4966953,34.64337791,2140517.44
135.4994228,34.64338908,1748217.803
135.5021503,34.64340018,1152528.154
135.5048779,34.64341122,1025793.015
135.5076054,34.6434222,598184.0268
135.510333,34.64343312,498918.0251
135.5130605,34.64344398,585681.0785
135.5157881,34.64345477,828365.0885
135.5185156,34.64346551,1171465.264
135.5212432,34.64347618,674773.2473
135.5239707,34.6434868,967775.3028
135.5266983,34.64349735,642946.1219
135.5294258,34.64350785,116690.5778
135.5321534,34.64351829,280871.6335
135.5348809,34.64352866,431289.6732
135.5376085,34.64353898,1703410.395
135.5403361,34.64354926,3776679.495
135.5430636,34.64355947,5587008.1
135.5457912,34.64356962,9197625.991
135.5485188,34.64357972,8946995.618
135.5512464,34.64358975,8387461.352
135.5539739,34.64359973,10348651.86
135.5567015,34.64360965,10411990.1
135.5594291,34.64361951,10329222.15
135.5621567,34.6436293,8159989.128
135.4148855,34.64075939,1475344.224
135.4176129,34.64077247,3801920.518
135.4203403,34.64078548,3474391.401
135.4230678,34.64079844,2761071.957
135.4257952,34.64081133,1831107.789
135.4285226,34.64082415,1079318.901
135.43125,34.64083692,5949064.155
135.4339775,34.64084962,10438406.45
135.4367049,34.64086227,2479498.521
135.4448873,34.6408998,508888.374
135.4476147,34.64091219,3036090.041
135.4530696,34.64093678,6198510.306
135.4557971,34.64094897,16759064.98
135.4585245,34.64096111,16176298.99
135.461252,34.64097318,7421185.07
135.4639794,34.6409852,2968507.337
135.4667069,34.64099714,5769452.258
135.4694344,34.64100903,11287453.81
135.4721618,34.64102086,16026784.23
135.4748893,34.64103261,21025387.59
135.4776167,34.64104429,10913957.6
135.4803442,34.64105591,15247322.93
135.4830716,34.64106746,13110029.43
135.4857991,34.64107895,11872720.61
135.4885266,34.64109038,2919508.453
135.491254,34.64110173,2367829.371
135.4939815,34.64111302,1378074.272
135.4967089,34.64112426,1910083.769
135.4994364,34.64113542,1637891.359
135.5021639,34.64114653,1223400.244
135.5048913,34.64115756,1137646.41
135.5076188,34.64116854,717202.2776
135.5103463,34.64117946,492994.9426
135.5130737,34.64119031,850938.223
135.5158012,34.64120111,1419665.036
135.5185287,34.64121184,1462339.86
135.5212562,34.64122251,782649.5432
135.5239836,34.64123313,500465.9624
135.5267111,34.64124368,261060.7548
135.5294386,34.64125418,257026.8856
135.5321661,34.64126462,186008.3718
135.5348936,34.641275,393311.3463
135.537621,34.64128532,1996315.563
135.5403485,34.64129559,4504079.724
